dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.428571	2.501	0.799845	0.003	0.203	2.298	2.504
Amazon_employee_access	0.942173	10.254	0.799994	0.004	0.137	10.117	10.258
BLE_RSSI_dataset_for_Indoor_localization	0.729594	1.014	0.799980	0.002	0.040	0.974	1.016
BNG(breast-w)	0.986665	16.730	0.799980	0.004	0.239	16.491	16.734
BNG(cmc)	0.569349	31.538	0.799986	0.005	0.302	31.237	31.543
BNG(tic-tac-toe)	0.786894	16.655	0.799980	0.004	0.238	16.417	16.659
Bank_Customer_Churn_Dataset	0.869000	1.985	0.800000	0.004	0.072	1.913	1.989
Basketball_c	0.712687	0.258	0.800000	0.002	0.045	0.213	0.261
Cardiovascular-Disease-dataset	0.729000	50.707	0.800000	0.005	0.424	50.283	50.713
Click_prediction_small	0.831915	5.874	0.799990	0.003	0.075	5.799	5.877
Credit_c	0.703309	41.372	0.801311	0.006	0.797	40.575	41.379
Customer_Personality_Analysis	0.892857	0.490	0.800000	0.002	0.045	0.445	0.492
Diabetic_Retinopathy_Debrecen	0.748918	0.263	0.799305	0.002	0.029	0.233	0.265
E-CommereShippingData	0.668636	2.115	0.799982	0.003	0.060	2.054	2.117
Employee	0.853921	0.705	0.799914	0.003	0.024	0.681	0.708
FICO-HELOC-cleaned	0.738228	2.547	0.799919	0.004	0.122	2.425	2.551
Firm-Teacher_Clave-Direction_Classification	0.706019	2.381	0.800000	0.003	0.098	2.283	2.384
Fitness_Club_c	0.805369	0.187	0.799596	0.003	0.013	0.174	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.621875	0.334	0.800000	0.002	0.033	0.301	0.337
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.668750	0.336	0.800000	0.003	0.035	0.301	0.338
Gender_Gap_in_Spanish_WP	0.597895	0.840	0.799831	0.002	0.036	0.804	0.842
GesturePhaseSegmentationProcessed	0.622278	2.967	0.799959	0.003	0.161	2.806	2.971
HR_Analytics_Job_Change_of_Data_Scientists	0.852260	1.801	0.797432	0.003	0.059	1.741	1.804
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.408	0.800000	0.002	0.050	0.357	0.410
INNHotelsGroup	0.863542	15.906	0.800000	0.004	0.300	15.606	15.910
Indian_pines	0.937124	11.411	0.799978	0.008	0.985	10.426	11.419
JapaneseVowels	0.992474	2.169	0.799920	0.003	0.078	2.091	2.172
KDDCup09_upselling	0.785575	1.796	0.799922	0.003	0.138	1.658	1.799
MIC	0.909091	1.068	0.799879	0.003	0.156	0.912	1.071
MagicTelescope	0.876446	4.769	0.800000	0.008	0.112	4.658	4.777
Marketing_Campaign	0.892857	0.506	0.800000	0.003	0.048	0.458	0.509
Mobile_Price_Classification	0.970000	0.412	0.800000	0.002	0.038	0.374	0.414
National_Health_and_Nutrition_Health_Survey	0.833333	0.292	0.799824	0.002	0.018	0.274	0.295
PhishingWebsites	0.971958	3.188	0.800000	0.003	0.143	3.045	3.192
PieChart3	0.879630	0.355	0.799443	0.002	0.055	0.300	0.357
Pima_Indians_Diabetes_Database	0.746753	0.141	0.799479	0.003	0.013	0.128	0.143
PizzaCutter3	0.875598	0.348	0.799617	0.002	0.052	0.295	0.350
Pumpkin_Seeds	0.876000	0.398	0.800000	0.002	0.025	0.373	0.400
QSAR_biodegradation	0.881517	0.375	0.799810	0.003	0.059	0.316	0.378
SDSS17	0.970900	98.614	0.800000	0.005	0.669	97.945	98.619
Satellite	0.993137	1.476	0.800000	0.003	0.103	1.373	1.479
Telecom_Churn_Dataset	0.947526	0.654	0.799880	0.005	0.041	0.612	0.659
UJI_Pen_Characters	0.494505	2.706	0.799853	0.002	0.119	2.587	2.708
Water_Quality_and_Potability	0.638720	0.492	0.799756	0.003	0.022	0.470	0.495
Wilt	0.990674	0.480	0.799834	0.002	0.019	0.461	0.482
abalone	0.636364	0.638	0.799856	0.003	0.026	0.613	0.641
ada	0.846988	1.389	0.799855	0.004	0.106	1.283	1.393
ada_agnostic	0.831325	1.551	0.799868	0.003	0.127	1.424	1.554
ada_prior	0.832402	0.824	0.799955	0.003	0.039	0.785	0.827
