dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.447876	7.441	0.799845
Amazon_employee_access	0.942173	14.510	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730596	5.668	0.799980
BNG(breast-w)	0.985268	21.444	0.799980
BNG(cmc)	0.570796	35.837	0.799986
BNG(tic-tac-toe)	0.782703	21.594	0.799980
Bank_Customer_Churn_Dataset	0.861000	6.563	0.800000
Basketball_c	0.705224	4.951	0.800000
Cardiovascular-Disease-dataset	0.725643	49.706	0.800000
Click_prediction_small	0.831539	6.419	0.799990
Credit_c	0.694210	42.309	0.801311
Customer_Personality_Analysis	0.897321	0.994	0.800000
Diabetic_Retinopathy_Debrecen	0.753247	0.729	0.799305
E-CommereShippingData	0.662273	2.662	0.799982
Employee	0.844253	1.167	0.799914
FICO-HELOC-cleaned	0.742785	3.092	0.799919
Firm-Teacher_Clave-Direction_Classification	0.644444	2.723	0.800000
Fitness_Club_c	0.785235	0.466	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.584375	0.637	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.609375	0.649	0.800000
Gender_Gap_in_Spanish_WP	0.592632	1.166	0.799831
GesturePhaseSegmentationProcessed	0.608608	3.330	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	2.155	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.714	0.800000
INNHotelsGroup	0.864921	16.050	0.800000
Indian_pines	0.920722	11.821	0.799978
JapaneseVowels	0.989463	2.482	0.799920
KDDCup09_upselling	0.761209	2.121	0.799922
MIC	0.903030	1.399	0.799879
MagicTelescope	0.873028	5.125	0.800000
Marketing_Campaign	0.895089	0.794	0.800000
Mobile_Price_Classification	0.937500	0.712	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.566	0.799824
PhishingWebsites	0.968340	3.513	0.800000
PieChart3	0.875000	0.626	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.478	0.799479
PizzaCutter3	0.880383	0.671	0.799616
Pumpkin_Seeds	0.876000	0.685	0.800000
QSAR_biodegradation	0.872038	0.669	0.799810
SDSS17	0.970500	97.526	0.800000
Satellite	0.993137	1.757	0.800000
Telecom_Churn_Dataset	0.931034	0.931	0.799880
UJI_Pen_Characters	0.479853	2.982	0.799853
Water_Quality_and_Potability	0.628049	0.792	0.799756
Wilt	0.989637	0.816	0.799834
abalone	0.633971	0.923	0.799856
ada	0.846988	1.649	0.799855
ada_agnostic	0.834611	1.809	0.799868
ada_prior	0.846927	1.094	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.580000	0.556	0.800000
allbp	0.974834	1.280	0.799841
allrep	0.973510	1.216	0.799841
analcatdata_authorship	0.982249	0.758	0.799049
artificial-characters	0.695695	2.205	0.799961
autoUniv-au4-2500	0.482000	1.830	0.800000
autoUniv-au7-1100	0.354545	0.501	0.800000
bank	0.894946	23.515	0.799982
banknote_authentication	0.549091	0.396	0.799563
baseball	0.944030	0.555	0.800000
car-evaluation	0.777457	0.648	0.799769
churn	0.932000	1.383	0.800000
cmc	0.566102	0.519	0.799728
company_bankruptcy_prediction	0.969941	4.228	0.799971
contraceptive_method_choice	0.593220	0.616	0.799728
credit	0.777146	4.342	0.799988
default_of_credit_card_clients	0.819667	12.688	0.800000
delta_ailerons	0.946003	1.037	0.799972
dis	0.984106	1.223	0.799841
dna	0.931034	3.570	0.799749
drug_consumption	0.403183	0.587	0.799894
dry_bean_dataset	0.929857	3.679	0.799941
eeg-eye-state	0.947931	4.113	0.800000
electricity	0.809114	21.872	0.799987
estimation_of_obesity_levels	0.983452	0.832	0.799621
eye_movements	0.564899	3.413	0.799927
eye_movements_bin	0.589356	2.045	0.799947
first-order-theorem-proving	0.607026	2.638	0.799935
gas-drift	0.993889	11.538	0.800000
gina_agnostic	0.717579	23.173	0.799885
golf_play_dataset_extended	0.922374	0.504	0.800000
heloc	0.721000	2.813	0.800000
house_16H	0.881394	3.824	0.799970
htru	0.979050	4.575	0.799978
ibm-employee-performance	0.979592	0.768	0.800000
in_vehicle_coupon_recommendation	0.660158	3.333	0.800729
internet_firewall	0.807050	41.960	0.799991
jm1	0.816720	2.974	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.790830	21.129	0.799996
kdd_ipums_la_97-small	0.845857	1.378	0.799923
kr-vs-k	0.563792	27.319	0.799971
kropt	0.569672	29.583	0.799971
led24	0.726562	1.021	0.800000
led7	0.740625	0.791	0.800000
letter	0.957000	18.680	0.800000
mammography	0.988824	1.803	0.799964
maternal_health_risk	0.768473	0.460	0.799803
mfeat-factors	0.967500	2.799	0.800000
mfeat-fourier	0.875000	1.303	0.800000
mfeat-karhunen	0.965000	1.248	0.800000
mfeat-morphological	0.767500	0.602	0.800000
mfeat-pixel	0.952500	3.165	0.800000
mfeat-zernike	0.805000	0.970	0.800000
mice_protein_expression	1.000000	0.942	0.800000
microaggregation2	0.614500	6.487	0.800000
mobile_c36_oversampling	0.962230	20.693	0.800000
mozilla4	0.921518	1.905	0.800000
naticusdroid+android+permissions+dataset	0.957218	20.484	0.799980
national-longitudinal-survey-binary	0.989817	1.418	0.799919
okcupid_stem	0.732009	9.325	0.799978
one-hundred-plants-margin	0.809375	4.554	0.800000
one-hundred-plants-shape	0.728125	4.649	0.800000
one-hundred-plants-texture	0.865625	4.991	0.799875
optdigits	0.989324	2.627	0.800000
ozone-level-8hr	0.952663	1.495	0.799921
page-blocks	0.976256	1.195	0.799927
pendigits	0.995907	2.764	0.799945
phoneme	0.870490	0.846	0.799963
pol	0.972236	2.988	0.799940
predict_students_dropout_and_academic_success	0.777401	1.506	0.799955
qsar	0.905213	0.647	0.800000
rice_cammeo_and_osmancik	0.927822	0.805	0.800000
ringnorm	0.979054	1.998	0.800000
satimage	0.919129	2.183	0.800000
segment	0.935065	0.727	0.800000
seismic+bumps	0.932302	0.762	0.799923
shuttle	0.999483	34.191	0.800000
spambase	0.940282	2.039	0.799826
splice	0.876176	1.623	0.800000
sports_articles_for_objectivity_analysis	0.840000	0.719	0.800000
statlog	0.740000	0.540	0.800000
steel_plates_faults	0.786632	0.769	0.799588
sylvine	0.935610	1.388	0.799961
taiwanese_bankruptcy_prediction	0.969941	4.394	0.799971
telco-customer-churn	0.799858	1.817	0.799943
texture	0.999091	6.303	0.800000
thyroid	0.986806	1.961	0.800000
thyroid-ann	0.985430	1.086	0.799841
thyroid-dis	0.700000	0.977	0.800000
turiye_student_evaluation	0.498282	1.887	0.800000
twonorm	0.980405	1.991	0.800000
vehicle	0.858824	0.516	0.799054
wall-robot-navigation	0.958791	1.548	0.799853
water_quality	0.901250	1.963	0.799900
waveform-5000	0.869000	1.845	0.800000
waveform_database_generator_version_1	0.861000	1.366	0.800000
website_phishing	0.900369	0.528	0.799704
wine-quality-red	0.578125	0.509	0.799875
wine-quality-white	0.597959	1.103	0.799918
yeast	0.609428	0.515	0.799865
