dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	7.167	0.799845
Amazon_employee_access	0.942173	14.933	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730596	5.623	0.799980
BNG(breast-w)	0.985903	21.675	0.799980
BNG(cmc)	0.573327	36.292	0.799986
BNG(tic-tac-toe)	0.784481	21.496	0.799980
Bank_Customer_Churn_Dataset	0.867000	6.881	0.800000
Basketball_c	0.697761	5.006	0.800000
Cardiovascular-Disease-dataset	0.730286	50.204	0.800000
Click_prediction_small	0.832040	6.434	0.799990
Credit_c	0.706700	42.548	0.801311
Customer_Personality_Analysis	0.892857	0.959	0.800000
Diabetic_Retinopathy_Debrecen	0.770563	0.712	0.799305
E-CommereShippingData	0.672727	2.634	0.799982
Employee	0.849624	1.194	0.799914
FICO-HELOC-cleaned	0.740759	3.108	0.799919
Firm-Teacher_Clave-Direction_Classification	0.766667	2.728	0.800000
Fitness_Club_c	0.802013	0.458	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.659375	0.643	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.668750	0.625	0.800000
Gender_Gap_in_Spanish_WP	0.595789	1.153	0.799831
GesturePhaseSegmentationProcessed	0.645570	3.325	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	2.172	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.761	0.800000
INNHotelsGroup	0.866988	16.153	0.800000
Indian_pines	0.924002	11.982	0.799978
JapaneseVowels	0.994982	2.514	0.799920
KDDCup09_upselling	0.780702	2.076	0.799922
MIC	0.906061	1.425	0.799879
MagicTelescope	0.878023	5.135	0.800000
Marketing_Campaign	0.890625	0.804	0.800000
Mobile_Price_Classification	0.970000	0.703	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.567	0.799824
PhishingWebsites	0.970602	3.551	0.800000
PieChart3	0.870370	0.631	0.799443
Pima_Indians_Diabetes_Database	0.772727	0.416	0.799479
PizzaCutter3	0.880383	0.655	0.799616
Pumpkin_Seeds	0.880000	0.701	0.800000
QSAR_biodegradation	0.867299	0.662	0.799810
SDSS17	0.972200	99.285	0.800000
Satellite	0.992157	1.769	0.800000
Telecom_Churn_Dataset	0.950525	0.981	0.799880
UJI_Pen_Characters	0.487179	3.081	0.799853
Water_Quality_and_Potability	0.643293	0.778	0.799756
Wilt	0.991710	0.793	0.799834
abalone	0.637560	0.953	0.799856
ada	0.854217	1.720	0.799855
ada_agnostic	0.841183	1.865	0.799868
ada_prior	0.836872	1.109	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.605000	0.529	0.800000
allbp	0.976159	1.346	0.799841
allrep	0.972185	1.224	0.799841
analcatdata_authorship	0.994083	0.746	0.799049
artificial-characters	0.696673	2.175	0.799961
