dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.305019	6.785	0.799845
Amazon_employee_access	0.942173	14.605	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.725588	5.397	0.799980
BNG(breast-w)	0.978410	21.273	0.799980
BNG(cmc)	0.529656	36.088	0.799986
BNG(tic-tac-toe)	0.715265	21.110	0.799980
Bank_Customer_Churn_Dataset	0.796500	6.366	0.800000
Basketball_c	0.667910	4.555	0.800000
Cardiovascular-Disease-dataset	0.652643	50.122	0.800000
Click_prediction_small	0.831539	6.518	0.799990
Credit_c	0.578081	42.381	0.801311
Customer_Personality_Analysis	0.863839	0.994	0.800000
Diabetic_Retinopathy_Debrecen	0.619048	0.734	0.799305
E-CommereShippingData	0.609545	2.643	0.799982
Employee	0.757250	1.176	0.799914
FICO-HELOC-cleaned	0.708354	3.133	0.799919
Firm-Teacher_Clave-Direction_Classification	0.454630	2.744	0.800000
Fitness_Club_c	0.728188	0.518	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.512500	0.644	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.540625	0.662	0.800000
Gender_Gap_in_Spanish_WP	0.592632	1.152	0.799831
GesturePhaseSegmentationProcessed	0.437975	3.343	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.175	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.840136	0.769	0.800000
INNHotelsGroup	0.672364	16.297	0.800000
Indian_pines	0.738655	11.805	0.799978
JapaneseVowels	0.632213	2.490	0.799920
KDDCup09_upselling	0.626706	2.108	0.799922
MIC	0.860606	1.357	0.799879
MagicTelescope	0.822029	5.140	0.800000
Marketing_Campaign	0.866071	0.813	0.800000
Mobile_Price_Classification	0.442500	0.700	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.573	0.799824
PhishingWebsites	0.900950	3.516	0.800000
PieChart3	0.875000	0.630	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.465	0.799479
PizzaCutter3	0.880383	0.646	0.799616
Pumpkin_Seeds	0.860000	0.706	0.800000
QSAR_biodegradation	0.829384	0.661	0.799810
SDSS17	0.699100	100.002	0.800000
Satellite	0.991176	1.765	0.800000
Telecom_Churn_Dataset	0.854573	0.939	0.799880
UJI_Pen_Characters	0.219780	2.912	0.799853
Water_Quality_and_Potability	0.608232	0.787	0.799756
Wilt	0.946114	0.786	0.799834
abalone	0.608852	0.922	0.799856
ada	0.813253	1.758	0.799855
ada_agnostic	0.805038	1.813	0.799868
ada_prior	0.757542	1.104	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.590000	0.556	0.800000
allbp	0.956291	1.207	0.799841
allrep	0.966887	1.242	0.799841
analcatdata_authorship	0.863905	0.742	0.799049
artificial-characters	0.372798	2.189	0.799961
autoUniv-au4-2500	0.506000	1.891	0.800000
autoUniv-au7-1100	0.286364	0.504	0.800000
bank	0.883003	24.107	0.799982
banknote_authentication	0.527273	0.397	0.799563
baseball	0.951493	0.554	0.800000
