dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.507	0.799845	0.003	0.217	2.290	2.510
Amazon_employee_access	0.942173	10.274	0.799994	0.004	0.137	10.137	10.278
BLE_RSSI_dataset_for_Indoor_localization	0.731597	1.015	0.799980	0.002	0.033	0.982	1.017
BNG(breast-w)	0.985395	16.530	0.799980	0.005	0.237	16.293	16.534
BNG(cmc)	0.570344	31.923	0.799986	0.004	0.337	31.586	31.928
BNG(tic-tac-toe)	0.778385	16.514	0.799980	0.004	0.237	16.277	16.518
Bank_Customer_Churn_Dataset	0.864500	1.996	0.800000	0.003	0.070	1.927	1.999
Basketball_c	0.705224	0.253	0.800000	0.002	0.038	0.214	0.255
Cardiovascular-Disease-dataset	0.728857	50.503	0.800000	0.006	0.393	50.110	50.509
Click_prediction_small	0.831539	6.010	0.799990	0.003	0.074	5.936	6.013
Credit_c	0.705790	42.263	0.801311	0.006	0.785	41.478	42.269
Customer_Personality_Analysis	0.895089	0.490	0.800000	0.002	0.046	0.444	0.493
Diabetic_Retinopathy_Debrecen	0.740260	0.263	0.799305	0.002	0.030	0.233	0.265
E-CommereShippingData	0.666364	2.108	0.799982	0.003	0.062	2.046	2.111
Employee	0.848550	0.705	0.799914	0.002	0.025	0.680	0.707
FICO-HELOC-cleaned	0.738734	2.544	0.799919	0.004	0.128	2.416	2.547
Firm-Teacher_Clave-Direction_Classification	0.764815	2.410	0.800000	0.003	0.100	2.310	2.413
Fitness_Club_c	0.812081	0.186	0.799596	0.002	0.013	0.173	0.188
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.615625	0.334	0.800000	0.002	0.034	0.300	0.337
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.678125	0.336	0.800000	0.002	0.036	0.300	0.338
Gender_Gap_in_Spanish_WP	0.589474	0.847	0.799831	0.003	0.037	0.810	0.849
GesturePhaseSegmentationProcessed	0.627342	2.961	0.799959	0.003	0.164	2.796	2.964
HR_Analytics_Job_Change_of_Data_Scientists	0.853914	1.823	0.797432	0.003	0.058	1.765	1.826
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.411	0.800000	0.002	0.052	0.360	0.414
INNHotelsGroup	0.858305	15.907	0.800000	0.004	0.302	15.605	15.912
Indian_pines	0.927283	11.333	0.799978	0.007	1.015	10.318	11.340
JapaneseVowels	0.993477	2.163	0.799920	0.003	0.080	2.083	2.166
KDDCup09_upselling	0.779727	1.794	0.799922	0.003	0.143	1.652	1.798
MIC	0.896970	1.069	0.799879	0.003	0.160	0.909	1.072
MagicTelescope	0.874080	4.742	0.800000	0.003	0.110	4.631	4.745
Marketing_Campaign	0.899554	0.509	0.800000	0.003	0.049	0.460	0.512
Mobile_Price_Classification	0.977500	0.414	0.800000	0.003	0.039	0.376	0.417
National_Health_and_Nutrition_Health_Survey	0.833333	0.295	0.799824	0.004	0.019	0.276	0.299
PhishingWebsites	0.965174	3.164	0.800000	0.003	0.145	3.019	3.167
PieChart3	0.875000	0.357	0.799443	0.002	0.056	0.301	0.359
Pima_Indians_Diabetes_Database	0.753247	0.143	0.799479	0.003	0.014	0.130	0.146
PizzaCutter3	0.880383	0.351	0.799617	0.002	0.053	0.298	0.353
Pumpkin_Seeds	0.874000	0.401	0.800000	0.002	0.026	0.375	0.403
