dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.416988	7.100	0.799845
Amazon_employee_access	0.942173	14.878	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731597	5.774	0.799980
BNG(breast-w)	0.985776	21.625	0.799980
BNG(cmc)	0.573056	36.297	0.799986
BNG(tic-tac-toe)	0.781179	21.429	0.799980
Bank_Customer_Churn_Dataset	0.862000	6.663	0.800000
Basketball_c	0.697761	5.014	0.800000
Cardiovascular-Disease-dataset	0.730857	49.987	0.800000
Click_prediction_small	0.831790	6.449	0.799990
Credit_c	0.705128	42.365	0.801311
Customer_Personality_Analysis	0.892857	0.978	0.800000
Diabetic_Retinopathy_Debrecen	0.753247	0.727	0.799305
E-CommereShippingData	0.673636	2.641	0.799982
Employee	0.851772	1.143	0.799914
FICO-HELOC-cleaned	0.744304	3.120	0.799919
Firm-Teacher_Clave-Direction_Classification	0.778704	2.725	0.800000
Fitness_Club_c	0.802013	0.509	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.628125	0.648	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.643750	0.617	0.800000
Gender_Gap_in_Spanish_WP	0.596842	1.175	0.799831
GesturePhaseSegmentationProcessed	0.643544	3.313	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.845645	2.122	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.707	0.800000
INNHotelsGroup	0.863267	16.313	0.800000
Indian_pines	0.927283	11.824	0.799978
JapaneseVowels	0.994481	2.506	0.799920
KDDCup09_upselling	0.783626	2.108	0.799922
MIC	0.909091	1.419	0.799879
MagicTelescope	0.874869	5.137	0.800000
Marketing_Campaign	0.897321	0.792	0.800000
Mobile_Price_Classification	0.967500	0.705	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.579	0.799824
PhishingWebsites	0.960651	3.536	0.800000
PieChart3	0.879630	0.645	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.418	0.799479
PizzaCutter3	0.880383	0.671	0.799616
Pumpkin_Seeds	0.874000	0.692	0.800000
QSAR_biodegradation	0.867299	0.659	0.799810
SDSS17	0.971500	99.712	0.800000
Satellite	0.993137	1.777	0.800000
Telecom_Churn_Dataset	0.940030	0.947	0.799880
UJI_Pen_Characters	0.479853	2.988	0.799853
Water_Quality_and_Potability	0.640244	0.765	0.799756
Wilt	0.989637	0.791	0.799834
abalone	0.631579	0.932	0.799856
ada	0.848193	1.684	0.799855
ada_agnostic	0.829135	1.945	0.799868
ada_prior	0.841341	1.095	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.592500	0.527	0.800000
allbp	0.974834	1.331	0.799841
allrep	0.972185	1.210	0.799841
analcatdata_authorship	0.982249	0.741	0.799049
artificial-characters	0.690313	2.172	0.799961
autoUniv-au4-2500	0.474000	1.840	0.800000
autoUniv-au7-1100	0.368182	0.524	0.800000
bank	0.896716	24.078	0.799982
banknote_authentication	0.545455	0.376	0.799563
baseball	0.958955	0.604	0.800000
car-evaluation	0.777457	0.646	0.799769
churn	0.935000	1.364	0.800000
cmc	0.572881	0.503	0.799728
company_bankruptcy_prediction	0.970674	4.275	0.799971
contraceptive_method_choice	0.603390	0.730	0.799728
credit	0.776847	4.386	0.799988
default_of_credit_card_clients	0.822500	12.712	0.800000
delta_ailerons	0.948808	1.070	0.799972
dis	0.984106	1.197	0.799841
dna	0.924765	3.556	0.799749
drug_consumption	0.403183	0.578	0.799894
dry_bean_dataset	0.929122	3.706	0.799941
eeg-eye-state	0.948932	3.992	0.800000
electricity	0.814190	21.947	0.799987
estimation_of_obesity_levels	0.973995	0.758	0.799621
eye_movements	0.570841	3.494	0.799927
eye_movements_bin	0.591327	2.047	0.799947
first-order-theorem-proving	0.613562	2.591	0.799935
gas-drift	0.994608	11.541	0.800000
gina_agnostic	0.747839	23.194	0.799885
golf_play_dataset_extended	0.922374	0.488	0.800000
heloc	0.723000	2.819	0.800000
house_16H	0.883247	3.607	0.799970
htru	0.979330	4.706	0.799978
ibm-employee-performance	1.000000	0.872	0.800000
in_vehicle_coupon_recommendation	0.662651	3.330	0.800729
internet_firewall	0.801480	41.843	0.799991
jm1	0.815802	2.981	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.836345	21.357	0.799996
kdd_ipums_la_97-small	0.863198	1.396	0.799923
kr-vs-k	0.577334	29.591	0.799971
kropt	0.580185	28.892	0.799971
led24	0.737500	1.018	0.800000
led7	0.734375	0.723	0.800000
letter	0.966000	19.198	0.800000
mammography	0.988824	1.809	0.799964
maternal_health_risk	0.798030	0.447	0.799803
mfeat-factors	0.967500	2.812	0.800000
mfeat-fourier	0.882500	1.287	0.800000
mfeat-karhunen	0.965000	1.288	0.800000
mfeat-morphological	0.772500	0.568	0.800000
mfeat-pixel	0.962500	3.105	0.800000
mfeat-zernike	0.820000	0.985	0.800000
mice_protein_expression	1.000000	0.958	0.800000
microaggregation2	0.615750	6.574	0.800000
mobile_c36_oversampling	0.970537	20.695	0.800000
mozilla4	0.926343	1.902	0.800000
naticusdroid+android+permissions+dataset	0.965570	20.548	0.799980
national-longitudinal-survey-binary	0.992872	1.309	0.799919
okcupid_stem	0.732571	9.338	0.799978
one-hundred-plants-margin	0.831250	4.620	0.800000
one-hundred-plants-shape	0.759375	4.537	0.800000
one-hundred-plants-texture	0.875000	4.903	0.799875
optdigits	0.991103	2.662	0.800000
ozone-level-8hr	0.956607	1.464	0.799921
page-blocks	0.975342	1.234	0.799927
pendigits	0.995452	2.795	0.799945
phoneme	0.887142	0.799	0.799963
pol	0.971244	3.027	0.799940
predict_students_dropout_and_academic_success	0.772881	1.515	0.799955
qsar	0.890995	0.669	0.800000
rice_cammeo_and_osmancik	0.930446	0.801	0.800000
ringnorm	0.979054	2.019	0.800000
satimage	0.917574	2.213	0.800000
segment	0.935065	0.734	0.800000
seismic+bumps	0.934236	0.839	0.799923
shuttle	0.999224	34.287	0.800000
spambase	0.944625	2.028	0.799826
splice	0.907524	1.621	0.800000
sports_articles_for_objectivity_analysis	0.855000	0.722	0.800000
statlog	0.740000	0.548	0.800000
steel_plates_faults	0.789203	0.787	0.799588
sylvine	0.937561	1.415	0.799961
taiwanese_bankruptcy_prediction	0.970674	4.370	0.799971
telco-customer-churn	0.800568	1.818	0.799943
texture	0.999091	6.276	0.800000
thyroid	0.985417	1.974	0.800000
thyroid-ann	0.988079	1.086	0.799841
thyroid-dis	0.696429	0.976	0.800000
turiye_student_evaluation	0.494845	1.899	0.800000
twonorm	0.979730	1.999	0.800000
vehicle	0.847059	0.508	0.799054
wall-robot-navigation	0.962454	1.547	0.799853
water_quality	0.905000	1.979	0.799900
waveform-5000	0.866000	1.848	0.800000
waveform_database_generator_version_1	0.864000	1.383	0.800000
website_phishing	0.904059	0.519	0.799704
wine-quality-red	0.568750	0.532	0.799875
wine-quality-white	0.609184	1.117	0.799918
yeast	0.636364	0.522	0.799865
