dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.413127	2.484	0.799845	0.003	0.210	2.274	2.487
Amazon_employee_access	0.942173	10.293	0.799994	0.004	0.139	10.154	10.297
BLE_RSSI_dataset_for_Indoor_localization	0.732098	1.015	0.799980	0.002	0.035	0.980	1.018
BNG(breast-w)	0.986284	16.417	0.799980	0.004	0.247	16.171	16.421
BNG(cmc)	0.575588	31.107	0.799986	0.005	0.305	30.802	31.112
BNG(tic-tac-toe)	0.794133	17.022	0.799980	0.004	0.265	16.757	17.026
Bank_Customer_Churn_Dataset	0.871500	2.005	0.800000	0.003	0.070	1.934	2.008
Basketball_c	0.705224	0.241	0.800000	0.003	0.032	0.209	0.244
Cardiovascular-Disease-dataset	0.730214	50.582	0.800000	0.005	0.393	50.190	50.587
Click_prediction_small	0.831539	5.955	0.799990	0.003	0.074	5.881	5.958
Credit_c	0.705294	42.218	0.801311	0.006	0.791	41.428	42.225
Customer_Personality_Analysis	0.895089	0.493	0.800000	0.002	0.045	0.448	0.496
Diabetic_Retinopathy_Debrecen	0.744589	0.263	0.799305	0.002	0.030	0.233	0.265
E-CommereShippingData	0.674091	2.125	0.799982	0.003	0.061	2.064	2.128
Employee	0.852846	0.705	0.799914	0.003	0.024	0.681	0.708
FICO-HELOC-cleaned	0.736203	2.552	0.799919	0.004	0.125	2.428	2.556
Firm-Teacher_Clave-Direction_Classification	0.712963	2.398	0.800000	0.003	0.100	2.299	2.401
Fitness_Club_c	0.798658	0.186	0.799596	0.002	0.013	0.173	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.603125	0.334	0.800000	0.002	0.034	0.300	0.337
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.681250	0.336	0.800000	0.003	0.035	0.301	0.339
Gender_Gap_in_Spanish_WP	0.596842	0.841	0.799831	0.002	0.035	0.806	0.844
GesturePhaseSegmentationProcessed	0.659241	2.976	0.799959	0.003	0.164	2.812	2.979
HR_Analytics_Job_Change_of_Data_Scientists	0.857222	1.811	0.797432	0.003	0.059	1.752	1.814
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.409	0.800000	0.003	0.051	0.357	0.411
INNHotelsGroup	0.866437	15.960	0.800000	0.004	0.301	15.659	15.965
Indian_pines	0.921268	11.361	0.799978	0.007	0.965	10.396	11.369
JapaneseVowels	0.994481	2.172	0.799920	0.003	0.078	2.094	2.175
KDDCup09_upselling	0.781676	1.799	0.799922	0.003	0.141	1.658	1.802
MIC	0.912121	1.071	0.799879	0.003	0.159	0.912	1.074
MagicTelescope	0.877497	4.774	0.800000	0.003	0.110	4.665	4.778
Marketing_Campaign	0.895089	0.508	0.800000	0.003	0.050	0.458	0.511
Mobile_Price_Classification	0.967500	0.412	0.800000	0.002	0.038	0.374	0.414
National_Health_and_Nutrition_Health_Survey	0.828947	0.293	0.799824	0.002	0.019	0.274	0.295
PhishingWebsites	0.970149	3.217	0.800000	0.004	0.156	3.061	3.221
PieChart3	0.875000	0.356	0.799443	0.002	0.056	0.300	0.358
Pima_Indians_Diabetes_Database	0.753247	0.141	0.799479	0.003	0.013	0.128	0.144
PizzaCutter3	0.880383	0.350	0.799617	0.002	0.053	0.297	0.352
Pumpkin_Seeds	0.878000	0.398	0.800000	0.002	0.026	0.372	0.400
QSAR_biodegradation	0.872038	0.376	0.799810	0.003	0.061	0.315	0.379
SDSS17	0.972700	97.389	0.800000	0.005	0.676	96.713	97.394
Satellite	0.993137	1.488	0.800000	0.005	0.111	1.377	1.493
Telecom_Churn_Dataset	0.947526	0.652	0.799880	0.002	0.040	0.612	0.655
UJI_Pen_Characters	0.490842	2.712	0.799853	0.003	0.119	2.594	2.715
Water_Quality_and_Potability	0.649390	0.495	0.799756	0.003	0.024	0.471	0.498
Wilt	0.990674	0.482	0.799834	0.002	0.020	0.462	0.485
abalone	0.643541	0.644	0.799856	0.003	0.026	0.618	0.647
ada	0.854217	1.390	0.799855	0.003	0.108	1.282	1.393
ada_agnostic	0.829135	1.543	0.799868	0.003	0.108	1.434	1.546
ada_prior	0.839106	0.822	0.799955	0.003	0.038	0.783	0.824
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.595000	0.260	0.800000	0.003	0.017	0.243	0.263
allbp	0.972185	0.922	0.799841	0.003	0.061	0.861	0.925
allrep	0.976159	0.916	0.799841	0.003	0.058	0.858	0.919
analcatdata_authorship	0.988166	0.462	0.799049	0.003	0.097	0.365	0.465
artificial-characters	0.700587	1.902	0.799961	0.003	0.047	1.855	1.905
autoUniv-au4-2500	0.504000	1.533	0.800000	0.003	0.199	1.334	1.536
autoUniv-au7-1100	0.377273	0.204	0.800000	0.002	0.019	0.184	0.206
bank	0.901581	23.235	0.799982	0.004	0.376	22.859	23.239
banknote_authentication	0.545455	0.098	0.799563	0.003	0.010	0.088	0.101
baseball	0.944030	0.268	0.800000	0.002	0.028	0.240	0.270
car-evaluation	0.875723	0.367	0.799769	0.003	0.036	0.332	0.370
churn	0.948000	1.077	0.800000	0.003	0.062	1.015	1.080
cmc	0.593220	0.237	0.799728	0.002	0.018	0.219	0.239
company_bankruptcy_prediction	0.972141	3.965	0.799971	0.004	0.323	3.642	3.969
contraceptive_method_choice	0.627119	0.236	0.799728	0.002	0.017	0.219	0.238
credit	0.777745	4.021	0.799988	0.003	0.101	3.920	4.024
default_of_credit_card_clients	0.825333	12.415	0.800000	0.005	0.382	12.033	12.420
delta_ailerons	0.948107	0.765	0.799972	0.003	0.025	0.739	0.767
dis	0.986755	0.923	0.799841	0.003	0.059	0.863	0.926
dna	0.926332	3.283	0.799749	0.005	0.369	2.913	3.287
drug_consumption	0.403183	0.312	0.799894	0.002	0.024	0.288	0.315
dry_bean_dataset	0.925450	3.363	0.799941	0.003	0.130	3.233	3.366
eeg-eye-state	0.959613	3.664	0.800000	0.003	0.121	3.543	3.667
electricity	0.833940	21.636	0.799987	0.004	0.254	21.382	21.641
estimation_of_obesity_levels	0.976359	0.399	0.799621	0.002	0.031	0.368	0.402
eye_movements	0.593236	3.051	0.799927	0.004	0.178	2.873	3.055
eye_movements_bin	0.585414	1.753	0.799947	0.003	0.092	1.662	1.757
first-order-theorem-proving	0.616830	2.225	0.799935	0.004	0.165	2.060	2.229
gas-drift	0.996046	11.287	0.800000	0.007	1.077	10.211	11.294
gina_agnostic	0.853026	23.245	0.799885	0.011	2.297	20.948	23.257
golf_play_dataset_extended	0.931507	0.193	0.800000	0.002	0.016	0.177	0.195
heloc	0.725000	2.567	0.800000	0.003	0.115	2.452	2.570
house_16H	0.883247	3.316	0.799970	0.003	0.120	3.196	3.319
htru	0.979330	4.299	0.799978	0.003	0.083	4.217	4.303
ibm-employee-performance	0.993197	0.403	0.800000	0.003	0.051	0.352	0.406
in_vehicle_coupon_recommendation	0.708351	3.059	0.800729	0.003	0.130	2.929	3.063
internet_firewall	0.917525	42.555	0.799991	0.004	0.171	42.383	42.559
jm1	0.816720	2.692	0.800000	0.003	0.114	2.578	2.696
jungle_chess_2pcs_raw_endgame_complete	0.860776	21.020	0.799996	0.004	0.186	20.834	21.025
kdd_ipums_la_97-small	0.871869	1.118	0.799923	0.003	0.065	1.053	1.121
kr-vs-k	0.630969	26.359	0.799971	0.003	0.128	26.230	26.362
kropt	0.631682	28.761	0.799971	0.004	0.123	28.637	28.765
led24	0.732812	0.719	0.800000	0.003	0.055	0.664	0.721
led7	0.737500	0.450	0.800000	0.003	0.019	0.431	0.453
letter	0.976000	19.348	0.800000	0.004	0.180	19.168	19.352
mammography	0.988824	1.541	0.799964	0.003	0.043	1.498	1.545
maternal_health_risk	0.852217	0.169	0.799803	0.002	0.012	0.157	0.171
mfeat-factors	0.975000	2.529	0.800000	0.004	0.380	2.149	2.533
mfeat-fourier	0.882500	0.997	0.800000	0.004	0.138	0.859	1.001
mfeat-karhunen	0.962500	0.873	0.800000	0.003	0.114	0.759	0.876
mfeat-morphological	0.767500	0.273	0.800000	0.003	0.016	0.257	0.276
mfeat-pixel	0.965000	2.833	0.800000	0.004	0.431	2.402	2.837
mfeat-zernike	0.817500	0.696	0.800000	0.003	0.091	0.605	0.699
mice_protein_expression	1.000000	0.582	0.800000	0.003	0.107	0.475	0.585
microaggregation2	0.630000	6.157	0.800000	0.004	0.185	5.972	6.161
mobile_c36_oversampling	0.973435	20.442	0.800000	0.004	0.200	20.241	20.446
mozilla4	0.929559	1.576	0.800000	0.003	0.045	1.531	1.580
naticusdroid+android+permissions+dataset	0.967615	20.288	0.799980	0.010	0.814	19.474	20.298
national-longitudinal-survey-binary	0.993890	0.946	0.799918	0.003	0.049	0.897	0.949
okcupid_stem	0.734445	8.927	0.799977	0.004	0.178	8.749	8.931
one-hundred-plants-margin	0.859375	4.391	0.800000	0.003	0.116	4.275	4.395
one-hundred-plants-shape	0.746875	3.956	0.800000	0.003	0.177	3.779	3.959
one-hundred-plants-texture	0.900000	4.489	0.799875	0.003	0.110	4.378	4.492
optdigits	0.991993	2.364	0.800000	0.007	0.200	2.164	2.370
ozone-level-8hr	0.956607	1.164	0.799921	0.004	0.132	1.031	1.168
page-blocks	0.976256	0.906	0.799927	0.004	0.035	0.871	0.910
pendigits	0.995452	2.492	0.799945	0.003	0.116	2.376	2.495
phoneme	0.884366	0.527	0.799963	0.002	0.022	0.505	0.529
pol	0.983639	2.727	0.799940	0.003	0.109	2.618	2.730
predict_students_dropout_and_academic_success	0.775141	1.229	0.799955	0.003	0.088	1.141	1.232
qsar	0.919431	0.372	0.800000	0.003	0.059	0.313	0.374
rice_cammeo_and_osmancik	0.930446	0.529	0.800000	0.003	0.021	0.508	0.532
ringnorm	0.977027	1.682	0.800000	0.003	0.083	1.599	1.685
satimage	0.920684	1.911	0.800000	0.005	0.138	1.773	1.916
segment	0.943723	0.428	0.800000	0.002	0.034	0.394	0.430
seismic+bumps	0.934236	0.473	0.799923	0.002	0.033	0.440	0.475
shuttle	0.999397	34.366	0.800000	0.004	0.316	34.051	34.371
spambase	0.953312	1.768	0.799826	0.005	0.135	1.632	1.772
splice	0.890282	1.304	0.800000	0.003	0.133	1.170	1.307
sports_articles_for_objectivity_analysis	0.855000	0.450	0.800000	0.003	0.090	0.360	0.453
statlog	0.740000	0.231	0.800000	0.002	0.030	0.201	0.234
steel_plates_faults	0.776350	0.484	0.799588	0.002	0.051	0.432	0.486
sylvine	0.942439	1.107	0.799961	0.003	0.069	1.038	1.110
taiwanese_bankruptcy_prediction	0.970674	3.946	0.799971	0.004	0.321	3.625	3.950
telco-customer-churn	0.801987	1.545	0.799943	0.003	0.075	1.470	1.547
texture	0.998182	6.167	0.800000	0.003	0.128	6.039	6.170
thyroid	0.988889	1.655	0.800000	0.003	0.072	1.583	1.658
thyroid-ann	0.992053	0.818	0.799841	0.003	0.047	0.771	0.821
thyroid-dis	0.692857	0.658	0.800000	0.003	0.052	0.606	0.661
turiye_student_evaluation	0.494845	1.598	0.800000	0.003	0.110	1.487	1.601
twonorm	0.977703	1.698	0.800000	0.003	0.091	1.607	1.701
vehicle	0.870588	0.202	0.799054	0.002	0.027	0.175	0.205
wall-robot-navigation	0.969780	1.282	0.799853	0.003	0.078	1.204	1.285
water_quality	0.900625	1.701	0.799900	0.003	0.067	1.634	1.705
waveform-5000	0.869000	1.550	0.800000	0.003	0.118	1.431	1.552
waveform_database_generator_version_1	0.867000	1.105	0.800000	0.003	0.065	1.040	1.108
website_phishing	0.918819	0.220	0.799704	0.002	0.018	0.202	0.222
wine-quality-red	0.593750	0.217	0.799875	0.002	0.010	0.206	0.219
wine-quality-white	0.622449	0.819	0.799918	0.003	0.037	0.782	0.822
yeast	0.606061	0.231	0.799865	0.003	0.017	0.214	0.233
