dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	4.568	0.799845
Amazon_employee_access	0.942173	12.132	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.734602	2.776	0.799980
BNG(breast-w)	0.984633	18.640	0.799980
BNG(cmc)	0.566998	33.196	0.799986
BNG(tic-tac-toe)	0.778131	18.791	0.799980
Bank_Customer_Churn_Dataset	0.862000	3.898	0.800000
Basketball_c	0.708955	2.203	0.800000
Cardiovascular-Disease-dataset	0.725286	49.482	0.800000
Click_prediction_small	0.831539	6.395	0.799990
Credit_c	0.695947	42.011	0.801311
Customer_Personality_Analysis	0.895089	0.962	0.800000
Diabetic_Retinopathy_Debrecen	0.770563	0.722	0.799305
E-CommereShippingData	0.661818	2.597	0.799982
Employee	0.845328	1.133	0.799914
FICO-HELOC-cleaned	0.736709	3.117	0.799919
Firm-Teacher_Clave-Direction_Classification	0.724537	2.720	0.800000
Fitness_Club_c	0.795302	0.489	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.537500	0.609	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.656250	0.655	0.800000
Gender_Gap_in_Spanish_WP	0.590526	1.164	0.799831
GesturePhaseSegmentationProcessed	0.580253	3.306	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.846748	2.121	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.696	0.800000
INNHotelsGroup	0.856513	16.030	0.800000
Indian_pines	0.913614	11.829	0.799978
JapaneseVowels	0.990467	2.476	0.799920
KDDCup09_upselling	0.758285	2.113	0.799922
MIC	0.896970	1.371	0.799879
MagicTelescope	0.873817	5.161	0.800000
Marketing_Campaign	0.895089	0.783	0.800000
Mobile_Price_Classification	0.937500	0.714	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.569	0.799824
PhishingWebsites	0.965174	3.505	0.800000
PieChart3	0.875000	0.643	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.433	0.799479
PizzaCutter3	0.880383	0.650	0.799616
Pumpkin_Seeds	0.878000	0.690	0.800000
QSAR_biodegradation	0.886256	0.653	0.799810
SDSS17	0.969900	97.708	0.800000
Satellite	0.992157	1.764	0.800000
Telecom_Churn_Dataset	0.929535	0.948	0.799880
UJI_Pen_Characters	0.487179	2.925	0.799853
Water_Quality_and_Potability	0.617378	0.774	0.799756
Wilt	0.990674	0.834	0.799834
abalone	0.635167	0.919	0.799856
ada	0.845783	1.701	0.799855
ada_agnostic	0.828039	1.836	0.799868
ada_prior	0.845810	1.082	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.585000	0.546	0.800000
allbp	0.976159	1.242	0.799841
allrep	0.969536	1.210	0.799841
analcatdata_authorship	0.982249	0.732	0.799049
artificial-characters	0.679061	2.190	0.799961
autoUniv-au4-2500	0.478000	1.803	0.800000
autoUniv-au7-1100	0.327273	0.589	0.800000
bank	0.893951	23.387	0.799982
banknote_authentication	0.552727	0.373	0.799563
baseball	0.947761	0.571	0.800000
car-evaluation	0.713873	0.651	0.799769
churn	0.934000	1.351	0.800000
cmc	0.576271	0.502	0.799728
company_bankruptcy_prediction	0.969941	4.263	0.799971
contraceptive_method_choice	0.589831	0.634	0.799728
credit	0.775351	4.337	0.799988
default_of_credit_card_clients	0.821167	12.751	0.800000
delta_ailerons	0.947405	1.050	0.799972
dis	0.984106	1.201	0.799841
dna	0.935737	3.539	0.799749
drug_consumption	0.403183	0.592	0.799894
dry_bean_dataset	0.928388	3.672	0.799941
eeg-eye-state	0.957610	3.962	0.800000
electricity	0.802494	21.797	0.799987
estimation_of_obesity_levels	0.978723	0.881	0.799621
eye_movements	0.560329	3.397	0.799927
eye_movements_bin	0.579501	2.038	0.799947
first-order-theorem-proving	0.600490	2.587	0.799935
gas-drift	0.994249	11.551	0.800000
gina_agnostic	0.736311	23.191	0.799885
golf_play_dataset_extended	0.926941	0.475	0.800000
heloc	0.717000	2.832	0.800000
house_16H	0.878799	3.598	0.799970
htru	0.979609	4.547	0.799978
ibm-employee-performance	0.989796	0.782	0.800000
in_vehicle_coupon_recommendation	0.665143	3.295	0.800729
internet_firewall	0.801709	41.938	0.799991
jm1	0.813505	2.976	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.814480	20.952	0.799996
kdd_ipums_la_97-small	0.842967	1.383	0.799923
kr-vs-k	0.555061	29.351	0.799971
kropt	0.561832	29.632	0.799971
led24	0.729688	1.052	0.800000
led7	0.734375	0.722	0.800000
letter	0.960000	18.616	0.800000
mammography	0.988377	1.811	0.799964
maternal_health_risk	0.763547	0.440	0.799803
mfeat-factors	0.975000	2.804	0.800000
mfeat-fourier	0.885000	1.281	0.800000
mfeat-karhunen	0.967500	1.247	0.800000
mfeat-morphological	0.760000	0.552	0.800000
mfeat-pixel	0.947500	3.118	0.800000
mfeat-zernike	0.822500	0.961	0.800000
mice_protein_expression	1.000000	0.939	0.800000
microaggregation2	0.604000	6.449	0.800000
mobile_c36_oversampling	0.958269	20.697	0.800000
mozilla4	0.914120	1.878	0.800000
naticusdroid+android+permissions+dataset	0.961139	20.457	0.799980
national-longitudinal-survey-binary	0.994908	1.258	0.799919
okcupid_stem	0.730697	9.434	0.799978
one-hundred-plants-margin	0.821875	4.636	0.800000
one-hundred-plants-shape	0.734375	4.583	0.800000
one-hundred-plants-texture	0.840625	4.464	0.799875
optdigits	0.991103	2.629	0.800000
ozone-level-8hr	0.954635	1.473	0.799921
page-blocks	0.974429	1.181	0.799927
pendigits	0.995907	2.785	0.799945
phoneme	0.862165	0.863	0.799963
pol	0.969261	3.001	0.799940
predict_students_dropout_and_academic_success	0.768362	1.514	0.799955
qsar	0.895735	0.651	0.800000
rice_cammeo_and_osmancik	0.925197	0.784	0.800000
ringnorm	0.980405	1.983	0.800000
satimage	0.916796	2.171	0.800000
segment	0.930736	0.720	0.800000
seismic+bumps	0.932302	0.750	0.799923
shuttle	0.999310	34.527	0.800000
spambase	0.929425	2.051	0.799826
splice	0.913793	1.588	0.800000
sports_articles_for_objectivity_analysis	0.840000	0.708	0.800000
statlog	0.735000	0.516	0.800000
steel_plates_faults	0.778920	0.759	0.799588
sylvine	0.934634	1.422	0.799961
taiwanese_bankruptcy_prediction	0.970674	4.348	0.799971
telco-customer-churn	0.794890	1.824	0.799943
texture	0.999091	6.280	0.800000
thyroid	0.984028	1.973	0.800000
thyroid-ann	0.982781	1.079	0.799841
thyroid-dis	0.692857	0.929	0.800000
turiye_student_evaluation	0.497423	1.860	0.800000
twonorm	0.980405	2.013	0.800000
vehicle	0.847059	0.495	0.799054
wall-robot-navigation	0.960623	1.552	0.799853
water_quality	0.906875	1.972	0.799900
waveform-5000	0.860000	1.850	0.800000
waveform_database_generator_version_1	0.867000	1.357	0.800000
website_phishing	0.915129	0.500	0.799704
wine-quality-red	0.568750	0.502	0.799875
wine-quality-white	0.606122	1.106	0.799918
yeast	0.606061	0.486	0.799865
