dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.416988	4.846	0.799845
Amazon_employee_access	0.942173	13.504	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732599	4.099	0.799980
BNG(breast-w)	0.985014	20.172	0.799980
BNG(cmc)	0.569530	34.807	0.799986
BNG(tic-tac-toe)	0.784735	20.028	0.799980
Bank_Customer_Churn_Dataset	0.862000	4.462	0.800000
Basketball_c	0.682836	3.369	0.800000
Cardiovascular-Disease-dataset	0.729929	49.604	0.800000
Click_prediction_small	0.831539	6.467	0.799990
Credit_c	0.699752	42.239	0.801311
Customer_Personality_Analysis	0.890625	0.981	0.800000
Diabetic_Retinopathy_Debrecen	0.753247	0.741	0.799305
E-CommereShippingData	0.673182	2.627	0.799982
Employee	0.846402	1.182	0.799914
FICO-HELOC-cleaned	0.738228	3.103	0.799919
Firm-Teacher_Clave-Direction_Classification	0.650463	2.725	0.800000
Fitness_Club_c	0.798658	0.499	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.612500	0.666	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.593750	0.677	0.800000
Gender_Gap_in_Spanish_WP	0.593684	1.170	0.799831
GesturePhaseSegmentationProcessed	0.613165	3.327	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.850606	2.125	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.712	0.800000
INNHotelsGroup	0.865472	16.020	0.800000
Indian_pines	0.901586	11.899	0.799978
JapaneseVowels	0.990968	2.501	0.799920
KDDCup09_upselling	0.749513	2.118	0.799922
MIC	0.900000	1.421	0.799879
MagicTelescope	0.872766	5.129	0.800000
Marketing_Campaign	0.897321	0.801	0.800000
Mobile_Price_Classification	0.825000	0.697	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.598	0.799824
PhishingWebsites	0.964270	3.528	0.800000
PieChart3	0.875000	0.653	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.432	0.799479
PizzaCutter3	0.889952	0.656	0.799616
Pumpkin_Seeds	0.874000	0.703	0.800000
QSAR_biodegradation	0.853081	0.662	0.799810
SDSS17	0.971600	97.459	0.800000
Satellite	0.993137	1.779	0.800000
Telecom_Churn_Dataset	0.932534	0.951	0.799880
UJI_Pen_Characters	0.468864	3.100	0.799853
Water_Quality_and_Potability	0.629573	0.785	0.799756
Wilt	0.989637	0.820	0.799834
abalone	0.635167	1.030	0.799856
ada	0.846988	1.685	0.799855
ada_agnostic	0.833516	1.836	0.799868
ada_prior	0.839106	1.126	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.575000	0.559	0.800000
allbp	0.973510	1.260	0.799841
allrep	0.972185	1.209	0.799841
analcatdata_authorship	0.988166	0.743	0.799049
artificial-characters	0.674168	2.182	0.799961
autoUniv-au4-2500	0.466000	1.816	0.800000
autoUniv-au7-1100	0.350000	0.549	0.800000
bank	0.894615	23.479	0.799982
banknote_authentication	0.549091	0.419	0.799563
baseball	0.947761	0.563	0.800000
car-evaluation	0.757225	0.660	0.799769
churn	0.935000	1.360	0.800000
cmc	0.579661	0.519	0.799728
company_bankruptcy_prediction	0.972874	4.353	0.799971
contraceptive_method_choice	0.600000	0.684	0.799728
credit	0.774753	4.428	0.799988
default_of_credit_card_clients	0.824333	12.706	0.800000
delta_ailerons	0.947405	1.072	0.799972
dis	0.984106	1.222	0.799841
dna	0.929467	3.546	0.799749
drug_consumption	0.403183	0.592	0.799894
dry_bean_dataset	0.929122	3.702	0.799941
eeg-eye-state	0.953271	4.009	0.800000
electricity	0.810548	21.849	0.799987
estimation_of_obesity_levels	0.981087	0.828	0.799621
eye_movements	0.567185	3.387	0.799927
eye_movements_bin	0.584100	2.111	0.799947
first-order-theorem-proving	0.611928	2.595	0.799935
gas-drift	0.994968	11.622	0.800000
gina_agnostic	0.760807	23.098	0.799885
golf_play_dataset_extended	0.917808	0.488	0.800000
heloc	0.712000	2.918	0.800000
house_16H	0.883617	3.738	0.799970
htru	0.978492	4.534	0.799978
ibm-employee-performance	0.989796	0.791	0.800000
in_vehicle_coupon_recommendation	0.670960	3.315	0.800729
internet_firewall	0.802243	41.900	0.799991
jm1	0.815342	2.974	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.826863	21.055	0.799996
kdd_ipums_la_97-small	0.848748	1.383	0.799923
kr-vs-k	0.584818	28.232	0.799971
kropt	0.592480	28.175	0.799971
led24	0.710938	1.061	0.800000
led7	0.742188	0.773	0.800000
letter	0.959250	19.808	0.800000
mammography	0.986589	1.799	0.799964
maternal_health_risk	0.778325	0.443	0.799803
mfeat-factors	0.967500	2.821	0.800000
mfeat-fourier	0.885000	1.267	0.800000
mfeat-karhunen	0.962500	1.326	0.800000
mfeat-morphological	0.762500	0.595	0.800000
mfeat-pixel	0.947500	3.090	0.800000
mfeat-zernike	0.820000	0.998	0.800000
mice_protein_expression	1.000000	0.941	0.800000
microaggregation2	0.618500	6.471	0.800000
mobile_c36_oversampling	0.962616	20.655	0.800000
mozilla4	0.921840	1.860	0.800000
