dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.409266	5.443	0.799845
Amazon_employee_access	0.942173	12.436	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731597	3.407	0.799980
BNG(breast-w)	0.984760	19.916	0.799980
BNG(cmc)	0.569620	34.557	0.799986
BNG(tic-tac-toe)	0.784735	18.895	0.799980
Bank_Customer_Churn_Dataset	0.861500	4.972	0.800000
Basketball_c	0.701493	3.303	0.800000
Cardiovascular-Disease-dataset	0.727786	49.508	0.800000
Click_prediction_small	0.831539	6.402	0.799990
Credit_c	0.694458	42.107	0.801311
Customer_Personality_Analysis	0.892857	0.976	0.800000
Diabetic_Retinopathy_Debrecen	0.766234	0.722	0.799305
E-CommereShippingData	0.657273	2.617	0.799982
Employee	0.843179	1.151	0.799914
FICO-HELOC-cleaned	0.734177	3.065	0.799919
Firm-Teacher_Clave-Direction_Classification	0.641204	2.685	0.800000
Fitness_Club_c	0.795302	0.459	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.618750	0.638	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.662500	0.681	0.800000
Gender_Gap_in_Spanish_WP	0.597895	1.134	0.799831
GesturePhaseSegmentationProcessed	0.620253	3.317	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.841786	2.178	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.699	0.800000
INNHotelsGroup	0.862715	16.007	0.800000
Indian_pines	0.892838	11.983	0.799978
JapaneseVowels	0.990467	2.504	0.799920
KDDCup09_upselling	0.751462	2.111	0.799922
MIC	0.906061	1.353	0.799879
MagicTelescope	0.876183	5.101	0.800000
Marketing_Campaign	0.890625	0.801	0.800000
Mobile_Price_Classification	0.840000	0.720	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.567	0.799824
PhishingWebsites	0.966079	3.483	0.800000
PieChart3	0.875000	0.618	0.799443
Pima_Indians_Diabetes_Database	0.766234	0.423	0.799479
PizzaCutter3	0.880383	0.891	0.799616
Pumpkin_Seeds	0.876000	0.690	0.800000
QSAR_biodegradation	0.881517	0.645	0.799810
SDSS17	0.969650	97.512	0.800000
Satellite	0.992157	1.792	0.800000
Telecom_Churn_Dataset	0.937031	0.927	0.799880
UJI_Pen_Characters	0.476190	2.887	0.799853
Water_Quality_and_Potability	0.626524	0.773	0.799756
Wilt	0.990674	0.846	0.799834
abalone	0.632775	0.929	0.799856
ada	0.844578	1.672	0.799855
ada_agnostic	0.833516	1.830	0.799868
ada_prior	0.842458	1.080	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.562500	0.536	0.800000
allbp	0.973510	1.214	0.799841
