dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.436293	2.483	0.799845	0.003	0.206	2.277	2.486
Amazon_employee_access	0.942173	10.160	0.799994	0.003	0.139	10.021	10.163
BLE_RSSI_dataset_for_Indoor_localization	0.733100	1.013	0.799980	0.002	0.032	0.981	1.015
BNG(breast-w)	0.986538	16.955	0.799980	0.004	0.269	16.686	16.959
BNG(cmc)	0.576311	31.006	0.799986	0.005	0.305	30.701	31.011
BNG(tic-tac-toe)	0.788672	16.808	0.799980	0.004	0.239	16.569	16.812
Bank_Customer_Churn_Dataset	0.870500	1.993	0.800000	0.003	0.086	1.906	1.996
Basketball_c	0.705224	0.242	0.800000	0.002	0.031	0.211	0.244
Cardiovascular-Disease-dataset	0.731786	49.832	0.800000	0.005	0.390	49.442	49.838
Click_prediction_small	0.831539	6.015	0.799990	0.003	0.075	5.941	6.018
Credit_c	0.704467	41.174	0.801311	0.006	0.792	40.382	41.180
Customer_Personality_Analysis	0.892857	0.494	0.800000	0.002	0.046	0.449	0.497
Diabetic_Retinopathy_Debrecen	0.761905	0.266	0.799305	0.002	0.030	0.235	0.268
E-CommereShippingData	0.673636	2.139	0.799982	0.003	0.062	2.077	2.142
Employee	0.856069	0.708	0.799914	0.003	0.025	0.683	0.710
FICO-HELOC-cleaned	0.740759	2.566	0.799919	0.004	0.127	2.439	2.569
Firm-Teacher_Clave-Direction_Classification	0.798148	2.402	0.800000	0.003	0.097	2.304	2.404
Fitness_Club_c	0.802013	0.188	0.799596	0.002	0.013	0.174	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.634375	0.336	0.800000	0.003	0.034	0.302	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.684375	0.338	0.800000	0.003	0.036	0.302	0.340
Gender_Gap_in_Spanish_WP	0.597895	0.839	0.799831	0.002	0.035	0.804	0.842
GesturePhaseSegmentationProcessed	0.670380	2.984	0.799959	0.003	0.163	2.820	2.987
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.812	0.797432	0.007	0.059	1.754	1.820
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.406	0.800000	0.002	0.051	0.355	0.408
INNHotelsGroup	0.869469	15.856	0.800000	0.004	0.301	15.555	15.860
Indian_pines	0.932750	11.311	0.799978	0.008	0.969	10.342	11.319
JapaneseVowels	0.994982	2.185	0.799920	0.003	0.080	2.105	2.188
