dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.409266	7.142	0.799845
Amazon_employee_access	0.942173	15.000	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.736104	5.843	0.799980
BNG(breast-w)	0.983236	21.410	0.799980
BNG(cmc)	0.568445	36.179	0.799986
BNG(tic-tac-toe)	0.742951	21.213	0.799980
Bank_Customer_Churn_Dataset	0.867500	6.739	0.800000
Basketball_c	0.690299	4.958	0.800000
Cardiovascular-Disease-dataset	0.698071	49.646	0.800000
Click_prediction_small	0.831539	6.512	0.799990
Credit_c	0.674194	42.041	0.801311
Customer_Personality_Analysis	0.881696	1.011	0.800000
Diabetic_Retinopathy_Debrecen	0.740260	0.747	0.799305
E-CommereShippingData	0.656364	2.692	0.799982
Employee	0.839957	1.210	0.799914
FICO-HELOC-cleaned	0.733165	3.116	0.799919
Firm-Teacher_Clave-Direction_Classification	0.681481	2.742	0.800000
Fitness_Club_c	0.778523	0.512	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.596875	0.661	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.575000	0.652	0.800000
Gender_Gap_in_Spanish_WP	0.589474	1.165	0.799831
GesturePhaseSegmentationProcessed	0.479494	3.311	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.837376	2.180	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.853741	0.714	0.800000
INNHotelsGroup	0.843143	16.085	0.800000
Indian_pines	0.815200	11.928	0.799978
JapaneseVowels	0.982940	2.509	0.799920
KDDCup09_upselling	0.732943	2.095	0.799922
MIC	0.893939	1.381	0.799879
MagicTelescope	0.869611	5.119	0.800000
Marketing_Campaign	0.888393	0.842	0.800000
Mobile_Price_Classification	0.397500	0.687	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.577	0.799824
PhishingWebsites	0.949796	3.537	0.800000
PieChart3	0.879630	0.694	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.425	0.799479
PizzaCutter3	0.880383	0.637	0.799616
Pumpkin_Seeds	0.874000	0.721	0.800000
QSAR_biodegradation	0.890995	0.692	0.799810
SDSS17	0.957000	98.387	0.800000
Satellite	0.992157	1.760	0.800000
Telecom_Churn_Dataset	0.920540	0.970	0.799880
UJI_Pen_Characters	0.450549	3.011	0.799853
Water_Quality_and_Potability	0.617378	0.803	0.799756
Wilt	0.989637	0.906	0.799834
abalone	0.635167	0.943	0.799856
ada	0.831325	1.656	0.799855
ada_agnostic	0.812705	1.868	0.799868
ada_prior	0.830168	1.122	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.558	0.800000
allbp	0.972185	1.313	0.799841
allrep	0.973510	1.253	0.799841
analcatdata_authorship	0.976331	0.768	0.799049
artificial-characters	0.664873	2.178	0.799961
autoUniv-au4-2500	0.464000	1.909	0.800000
autoUniv-au7-1100	0.363636	0.526	0.800000
bank	0.888533	23.543	0.799982
banknote_authentication	0.552727	0.392	0.799563
baseball	0.955224	0.554	0.800000
car-evaluation	0.699422	0.670	0.799769
churn	0.908000	1.402	0.800000
cmc	0.583051	0.511	0.799728
company_bankruptcy_prediction	0.970674	4.257	0.799971
contraceptive_method_choice	0.600000	0.765	0.799728
credit	0.772061	4.549	0.799988
default_of_credit_card_clients	0.806667	12.669	0.800000
delta_ailerons	0.946704	1.035	0.799972
dis	0.984106	1.229	0.799841
dna	0.851097	3.584	0.799749
drug_consumption	0.403183	0.587	0.799894
dry_bean_dataset	0.924348	3.671	0.799941
eeg-eye-state	0.757343	3.998	0.800000
electricity	0.801170	21.930	0.799987
estimation_of_obesity_levels	0.938534	0.868	0.799621
eye_movements	0.548446	3.388	0.799927
eye_movements_bin	0.591984	2.065	0.799947
first-order-theorem-proving	0.556373	2.653	0.799935
gas-drift	0.990295	11.479	0.800000
gina_agnostic	0.680115	23.047	0.799885
golf_play_dataset_extended	0.926941	0.503	0.800000
heloc	0.710500	2.862	0.800000
house_16H	0.860267	3.694	0.799970
htru	0.978212	4.571	0.799978
ibm-employee-performance	0.945578	0.850	0.800000
in_vehicle_coupon_recommendation	0.636061	3.356	0.800729
internet_firewall	0.801480	42.087	0.799991
jm1	0.811667	3.036	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.768965	21.083	0.799996
kdd_ipums_la_97-small	0.845857	1.406	0.799923
kr-vs-k	0.404490	28.352	0.799971
kropt	0.403956	26.746	0.799971
led24	0.693750	1.026	0.800000
led7	0.729688	0.752	0.800000
letter	0.913250	18.562	0.800000
mammography	0.985695	1.842	0.799964
maternal_health_risk	0.798030	0.464	0.799803
mfeat-factors	0.965000	2.819	0.800000
mfeat-fourier	0.860000	1.274	0.800000
mfeat-karhunen	0.937500	1.223	0.800000
mfeat-morphological	0.760000	0.591	0.800000
mfeat-pixel	0.917500	3.129	0.800000
mfeat-zernike	0.787500	0.959	0.800000
mice_protein_expression	0.986111	1.002	0.800000
microaggregation2	0.569000	6.498	0.800000
mobile_c36_oversampling	0.945228	20.809	0.800000
mozilla4	0.899325	1.924	0.800000
naticusdroid+android+permissions+dataset	0.920061	20.798	0.799980
national-longitudinal-survey-binary	0.971487	1.266	0.799919
okcupid_stem	0.733696	9.372	0.799978
one-hundred-plants-margin	0.731250	4.451	0.800000
one-hundred-plants-shape	0.653125	4.687	0.800000
one-hundred-plants-texture	0.746875	4.809	0.799875
optdigits	0.964413	2.652	0.800000
ozone-level-8hr	0.948718	1.464	0.799921
page-blocks	0.965297	1.215	0.799927
pendigits	0.990905	2.772	0.799945
phoneme	0.867715	0.853	0.799963
pol	0.937531	2.986	0.799940
predict_students_dropout_and_academic_success	0.714124	1.557	0.799955
qsar	0.872038	0.684	0.800000
rice_cammeo_and_osmancik	0.926509	0.834	0.800000
ringnorm	0.980405	1.989	0.800000
satimage	0.909798	2.208	0.800000
segment	0.930736	0.738	0.800000
seismic+bumps	0.932302	0.797	0.799923
shuttle	0.997328	34.931	0.800000
spambase	0.895765	2.070	0.799826
splice	0.888715	1.810	0.800000
sports_articles_for_objectivity_analysis	0.835000	0.748	0.800000
statlog	0.725000	0.543	0.800000
steel_plates_faults	0.750643	0.774	0.799588
sylvine	0.931707	1.420	0.799961
taiwanese_bankruptcy_prediction	0.967742	4.501	0.799971
telco-customer-churn	0.782825	1.834	0.799943
texture	0.990000	6.574	0.800000
thyroid	0.983333	1.979	0.800000
thyroid-ann	0.978808	1.120	0.799841
thyroid-dis	0.676786	0.949	0.800000
turiye_student_evaluation	0.509450	1.899	0.800000
twonorm	0.980405	2.012	0.800000
vehicle	0.817647	0.527	0.799054
wall-robot-navigation	0.932234	1.552	0.799853
water_quality	0.891250	2.017	0.799900
waveform-5000	0.831000	1.857	0.800000
waveform_database_generator_version_1	0.813000	1.398	0.800000
website_phishing	0.896679	0.500	0.799704
wine-quality-red	0.578125	0.546	0.799875
wine-quality-white	0.564286	1.114	0.799918
yeast	0.599327	0.536	0.799865
