dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	6.974	0.799845
Amazon_employee_access	0.942173	14.794	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730095	5.795	0.799980
BNG(breast-w)	0.985141	21.363	0.799980
BNG(cmc)	0.568626	35.999	0.799986
BNG(tic-tac-toe)	0.784735	21.271	0.799980
Bank_Customer_Churn_Dataset	0.866000	6.735	0.800000
Basketball_c	0.712687	4.844	0.800000
Cardiovascular-Disease-dataset	0.729071	49.753	0.800000
Click_prediction_small	0.831539	6.463	0.799990
Credit_c	0.704136	42.159	0.801311
Customer_Personality_Analysis	0.892857	0.991	0.800000
Diabetic_Retinopathy_Debrecen	0.744589	0.701	0.799305
E-CommereShippingData	0.669091	2.620	0.799982
Employee	0.844253	1.153	0.799914
FICO-HELOC-cleaned	0.740253	3.076	0.799919
Firm-Teacher_Clave-Direction_Classification	0.757407	2.745	0.800000
Fitness_Club_c	0.795302	0.482	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.606250	0.624	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.662500	0.618	0.800000
Gender_Gap_in_Spanish_WP	0.596842	1.132	0.799831
GesturePhaseSegmentationProcessed	0.639494	3.280	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.849504	2.157	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.739	0.800000
INNHotelsGroup	0.863818	16.155	0.800000
Indian_pines	0.925096	11.825	0.799978
JapaneseVowels	0.994481	2.495	0.799920
KDDCup09_upselling	0.786550	2.101	0.799922
MIC	0.903030	1.370	0.799879
MagicTelescope	0.875657	5.099	0.800000
Marketing_Campaign	0.895089	0.797	0.800000
Mobile_Price_Classification	0.965000	0.723	0.800000
National_Health_and_Nutrition_Health_Survey	0.826754	0.594	0.799824
PhishingWebsites	0.969697	3.515	0.800000
PieChart3	0.884259	0.637	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.468	0.799479
PizzaCutter3	0.880383	0.686	0.799616
Pumpkin_Seeds	0.876000	0.678	0.800000
QSAR_biodegradation	0.886256	0.646	0.799810
SDSS17	0.972300	98.498	0.800000
Satellite	0.993137	1.755	0.800000
Telecom_Churn_Dataset	0.943028	0.941	0.799880
UJI_Pen_Characters	0.472527	3.001	0.799853
Water_Quality_and_Potability	0.638720	0.784	0.799756
Wilt	0.991710	0.814	0.799834
abalone	0.637560	0.908	0.799856
ada	0.846988	1.665	0.799855
ada_agnostic	0.837897	1.878	0.799868
ada_prior	0.835754	1.098	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.587500	0.547	0.800000
allbp	0.976159	1.284	0.799841
allrep	0.973510	1.201	0.799841
analcatdata_authorship	0.982249	0.730	0.799049
artificial-characters	0.687867	2.164	0.799961
autoUniv-au4-2500	0.500000	1.821	0.800000
autoUniv-au7-1100	0.390909	0.532	0.800000
bank	0.895942	23.647	0.799982
banknote_authentication	0.545455	0.389	0.799563
baseball	0.944030	0.580	0.800000
car-evaluation	0.812139	0.649	0.799769
churn	0.938000	1.356	0.800000
cmc	0.579661	0.500	0.799728
company_bankruptcy_prediction	0.971408	4.270	0.799971
contraceptive_method_choice	0.613559	0.686	0.799728
credit	0.777445	4.368	0.799988
default_of_credit_card_clients	0.819500	12.684	0.800000
delta_ailerons	0.947405	1.047	0.799972
dis	0.986755	1.192	0.799841
dna	0.918495	3.553	0.799749
drug_consumption	0.403183	0.581	0.799894
dry_bean_dataset	0.926919	3.684	0.799941
eeg-eye-state	0.963952	3.980	0.800000
electricity	0.816065	21.965	0.799987
estimation_of_obesity_levels	0.971631	0.778	0.799621
eye_movements	0.566271	3.420	0.799927
eye_movements_bin	0.602497	2.035	0.799947
first-order-theorem-proving	0.616013	2.596	0.799935
gas-drift	0.995327	11.489	0.800000
gina_agnostic	0.778098	23.113	0.799885
golf_play_dataset_extended	0.926941	0.471	0.800000
heloc	0.717000	2.836	0.800000
house_16H	0.883988	3.676	0.799970
htru	0.979330	4.553	0.799978
ibm-employee-performance	1.000000	0.811	0.800000
in_vehicle_coupon_recommendation	0.661820	3.334	0.800729
internet_firewall	0.800946	41.845	0.799991
jm1	0.814883	2.976	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.840138	21.134	0.799996
kdd_ipums_la_97-small	0.873796	1.408	0.799923
kr-vs-k	0.591233	29.482	0.799971
kropt	0.595510	29.591	0.799971
led24	0.737500	1.049	0.800000
led7	0.740625	0.734	0.800000
letter	0.970750	19.195	0.800000
mammography	0.989271	1.804	0.799964
maternal_health_risk	0.807882	0.438	0.799803
mfeat-factors	0.975000	2.804	0.800000
mfeat-fourier	0.885000	1.298	0.800000
mfeat-karhunen	0.970000	1.259	0.800000
mfeat-morphological	0.755000	0.573	0.800000
mfeat-pixel	0.967500	3.120	0.800000
mfeat-zernike	0.820000	0.971	0.800000
mice_protein_expression	1.000000	0.926	0.800000
microaggregation2	0.620750	6.490	0.800000
mobile_c36_oversampling	0.971406	20.721	0.800000
mozilla4	0.928273	1.884	0.800000
naticusdroid+android+permissions+dataset	0.967104	20.507	0.799980
national-longitudinal-survey-binary	0.995927	1.298	0.799919
okcupid_stem	0.733321	9.339	0.799978
one-hundred-plants-margin	0.831250	4.614	0.800000
one-hundred-plants-shape	0.759375	4.574	0.800000
one-hundred-plants-texture	0.909375	4.983	0.799875
optdigits	0.991103	2.651	0.800000
ozone-level-8hr	0.958580	1.453	0.799921
page-blocks	0.976256	1.192	0.799927
pendigits	0.995907	2.795	0.799945
phoneme	0.886216	0.803	0.799963
pol	0.972236	3.007	0.799940
predict_students_dropout_and_academic_success	0.769492	1.506	0.799955
qsar	0.900474	0.658	0.800000
rice_cammeo_and_osmancik	0.927822	0.815	0.800000
ringnorm	0.979730	1.975	0.800000
satimage	0.916019	2.182	0.800000
segment	0.935065	0.714	0.800000
seismic+bumps	0.932302	0.776	0.799923
shuttle	0.999397	34.462	0.800000
spambase	0.948969	2.030	0.799826
splice	0.876176	1.609	0.800000
sports_articles_for_objectivity_analysis	0.845000	0.736	0.800000
statlog	0.740000	0.516	0.800000
steel_plates_faults	0.778920	0.756	0.799588
sylvine	0.938537	1.387	0.799961
taiwanese_bankruptcy_prediction	0.969208	4.392	0.799971
telco-customer-churn	0.799858	1.823	0.799943
texture	0.998182	6.289	0.800000
thyroid	0.988194	1.966	0.800000
thyroid-ann	0.982781	1.106	0.799841
thyroid-dis	0.696429	0.945	0.800000
