dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.424710	2.311	0.799845	0.003	0.218	2.093	2.314
Amazon_employee_access	0.942173	10.110	0.799994	0.004	0.140	9.969	10.114
BLE_RSSI_dataset_for_Indoor_localization	0.730095	1.023	0.799980	0.002	0.036	0.987	1.025
BNG(breast-w)	0.986157	16.439	0.799980	0.004	0.237	16.201	16.442
BNG(cmc)	0.566275	31.663	0.799986	0.005	0.310	31.353	31.668
BNG(tic-tac-toe)	0.778131	16.846	0.799980	0.004	0.238	16.608	16.851
Bank_Customer_Churn_Dataset	0.863500	1.997	0.800000	0.002	0.077	1.920	1.999
Basketball_c	0.705224	0.260	0.800000	0.002	0.045	0.215	0.262
Cardiovascular-Disease-dataset	0.730143	50.927	0.800000	0.005	0.428	50.499	50.933
Click_prediction_small	0.831539	6.018	0.799990	0.003	0.076	5.942	6.020
Credit_c	0.702068	42.438	0.801311	0.006	0.789	41.649	42.444
Customer_Personality_Analysis	0.888393	0.491	0.800000	0.002	0.046	0.445	0.493
Diabetic_Retinopathy_Debrecen	0.766234	0.262	0.799305	0.002	0.030	0.231	0.264
E-CommereShippingData	0.665000	2.108	0.799982	0.003	0.062	2.046	2.111
Employee	0.845328	0.702	0.799914	0.003	0.025	0.677	0.705
FICO-HELOC-cleaned	0.741772	2.546	0.799919	0.003	0.129	2.416	2.549
Firm-Teacher_Clave-Direction_Classification	0.725926	2.414	0.800000	0.004	0.098	2.316	2.418
Fitness_Club_c	0.795302	0.184	0.799596	0.003	0.013	0.170	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.559375	0.333	0.800000	0.002	0.034	0.299	0.336
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.600000	0.339	0.800000	0.003	0.036	0.303	0.342
Gender_Gap_in_Spanish_WP	0.589474	0.839	0.799831	0.002	0.036	0.803	0.842
GesturePhaseSegmentationProcessed	0.618228	2.991	0.799959	0.003	0.168	2.823	2.994
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.816	0.797432	0.003	0.060	1.756	1.820
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.408	0.800000	0.002	0.051	0.357	0.411
INNHotelsGroup	0.858580	15.583	0.800000	0.004	0.302	15.280	15.586
Indian_pines	0.905960	11.470	0.799978	0.008	0.996	10.474	11.478
JapaneseVowels	0.991470	2.185	0.799920	0.003	0.080	2.106	2.189
KDDCup09_upselling	0.775828	1.802	0.799922	0.003	0.140	1.662	1.805
MIC	0.906061	1.074	0.799879	0.003	0.159	0.915	1.077
MagicTelescope	0.874343	4.743	0.800000	0.003	0.111	4.631	4.746
Marketing_Campaign	0.892857	0.506	0.800000	0.002	0.049	0.457	0.508
Mobile_Price_Classification	0.960000	0.411	0.800000	0.002	0.038	0.373	0.413
National_Health_and_Nutrition_Health_Survey	0.831140	0.297	0.799824	0.002	0.019	0.279	0.300
PhishingWebsites	0.963817	3.202	0.800000	0.003	0.146	3.056	3.205
PieChart3	0.875000	0.358	0.799443	0.002	0.056	0.302	0.360
Pima_Indians_Diabetes_Database	0.746753	0.144	0.799479	0.002	0.014	0.130	0.146
PizzaCutter3	0.880383	0.351	0.799617	0.003	0.053	0.298	0.354
Pumpkin_Seeds	0.882000	0.402	0.800000	0.003	0.026	0.377	0.405
QSAR_biodegradation	0.881517	0.378	0.799810	0.003	0.061	0.317	0.380
SDSS17	0.970800	99.443	0.800000	0.006	0.676	98.767	99.449
Satellite	0.992157	1.479	0.800000	0.003	0.104	1.375	1.482
Telecom_Churn_Dataset	0.946027	0.655	0.799880	0.004	0.041	0.614	0.659
UJI_Pen_Characters	0.479853	2.582	0.799853	0.003	0.120	2.462	2.584
Water_Quality_and_Potability	0.634146	0.492	0.799756	0.002	0.023	0.469	0.494
Wilt	0.991710	0.485	0.799834	0.002	0.019	0.466	0.488
abalone	0.637560	0.646	0.799856	0.003	0.027	0.619	0.649
ada	0.850602	1.385	0.799855	0.003	0.103	1.282	1.387
ada_agnostic	0.828039	1.541	0.799868	0.003	0.107	1.433	1.543
ada_prior	0.844693	0.823	0.799955	0.002	0.038	0.786	0.826
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.585000	0.261	0.800000	0.002	0.017	0.244	0.263
allbp	0.973510	0.919	0.799841	0.002	0.059	0.860	0.921
allrep	0.970861	0.918	0.799841	0.003	0.058	0.860	0.922
analcatdata_authorship	0.994083	0.460	0.799049	0.003	0.096	0.365	0.463
artificial-characters	0.679061	1.913	0.799961	0.003	0.048	1.865	1.917
autoUniv-au4-2500	0.508000	1.529	0.800000	0.003	0.191	1.339	1.532
autoUniv-au7-1100	0.363636	0.204	0.800000	0.002	0.020	0.184	0.206
bank	0.895389	23.069	0.799982	0.004	0.379	22.690	23.073
banknote_authentication	0.541818	0.097	0.799563	0.002	0.010	0.088	0.099
baseball	0.947761	0.268	0.800000	0.002	0.028	0.240	0.270
car-evaluation	0.791908	0.367	0.799769	0.002	0.036	0.331	0.369
churn	0.935000	1.076	0.800000	0.002	0.064	1.012	1.078
cmc	0.576271	0.236	0.799728	0.002	0.018	0.219	0.239
company_bankruptcy_prediction	0.970674	3.963	0.799971	0.004	0.318	3.645	3.967
contraceptive_method_choice	0.616949	0.236	0.799728	0.002	0.017	0.219	0.239
credit	0.776249	4.009	0.799988	0.003	0.094	3.915	4.012
default_of_credit_card_clients	0.825000	12.143	0.800000	0.004	0.382	11.762	12.147
delta_ailerons	0.946704	0.767	0.799972	0.002	0.026	0.741	0.769
dis	0.984106	0.925	0.799841	0.003	0.059	0.866	0.928
dna	0.923197	3.276	0.799749	0.004	0.363	2.913	3.280
drug_consumption	0.403183	0.312	0.799894	0.002	0.023	0.289	0.315
dry_bean_dataset	0.928388	3.332	0.799941	0.005	0.121	3.211	3.337
eeg-eye-state	0.948264	3.708	0.800000	0.003	0.120	3.589	3.712
electricity	0.817610	22.071	0.799987	0.004	0.255	21.816	22.076
estimation_of_obesity_levels	0.983452	0.399	0.799621	0.003	0.030	0.369	0.402
eye_movements	0.575868	3.034	0.799927	0.004	0.163	2.871	3.038
eye_movements_bin	0.590670	1.759	0.799947	0.003	0.091	1.668	1.762
first-order-theorem-proving	0.606209	2.225	0.799935	0.003	0.163	2.062	2.229
gas-drift	0.994249	11.250	0.800000	0.007	1.035	10.215	11.256
gina_agnostic	0.858790	22.823	0.799885	0.011	2.292	20.531	22.834
golf_play_dataset_extended	0.922374	0.196	0.800000	0.002	0.016	0.180	0.198
heloc	0.716000	2.556	0.800000	0.003	0.115	2.441	2.559
house_16H	0.882135	3.306	0.799970	0.003	0.119	3.187	3.310
htru	0.979888	4.356	0.799978	0.003	0.079	4.277	4.359
ibm-employee-performance	0.989796	0.406	0.800000	0.003	0.051	0.355	0.409
in_vehicle_coupon_recommendation	0.669298	3.059	0.800729	0.003	0.131	2.928	3.062
internet_firewall	0.801938	43.414	0.799991	0.004	0.169	43.245	43.418
jm1	0.813964	2.690	0.800000	0.003	0.118	2.572	2.693
jungle_chess_2pcs_raw_endgame_complete	0.846274	21.179	0.799996	0.004	0.184	20.995	21.183
kdd_ipums_la_97-small	0.856455	1.116	0.799923	0.003	0.063	1.053	1.119
