dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.409266	6.490	0.799845
Amazon_employee_access	0.942173	14.589	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.735603	5.314	0.799980
BNG(breast-w)	0.985141	21.320	0.799980
BNG(cmc)	0.571338	35.735	0.799986
BNG(tic-tac-toe)	0.774956	21.054	0.799980
Bank_Customer_Churn_Dataset	0.860000	6.422	0.800000
Basketball_c	0.705224	4.582	0.800000
Cardiovascular-Disease-dataset	0.722929	49.488	0.800000
Click_prediction_small	0.831665	6.439	0.799990
Credit_c	0.694458	41.974	0.801311
Customer_Personality_Analysis	0.892857	0.948	0.800000
Diabetic_Retinopathy_Debrecen	0.727273	0.746	0.799305
E-CommereShippingData	0.662273	2.650	0.799982
Employee	0.848550	1.141	0.799914
FICO-HELOC-cleaned	0.738734	3.126	0.799919
Firm-Teacher_Clave-Direction_Classification	0.625463	2.832	0.800000
Fitness_Club_c	0.785235	0.479	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.612500	0.639	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.571875	0.642	0.800000
Gender_Gap_in_Spanish_WP	0.595789	1.162	0.799831
GesturePhaseSegmentationProcessed	0.572658	3.307	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.837927	2.145	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.755	0.800000
INNHotelsGroup	0.862578	16.056	0.800000
Indian_pines	0.881356	11.851	0.799978
JapaneseVowels	0.988961	2.486	0.799920
KDDCup09_upselling	0.753411	2.085	0.799922
MIC	0.906061	1.385	0.799879
MagicTelescope	0.871977	5.116	0.800000
Marketing_Campaign	0.897321	0.788	0.800000
Mobile_Price_Classification	0.687500	0.719	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.616	0.799824
PhishingWebsites	0.968340	3.545	0.800000
PieChart3	0.875000	0.664	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.429	0.799479
PizzaCutter3	0.880383	0.676	0.799616
Pumpkin_Seeds	0.876000	0.688	0.800000
