dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.432432	2.529	0.799845	0.003	0.223	2.306	2.532
Amazon_employee_access	0.942173	10.255	0.799994	0.003	0.136	10.119	10.258
BLE_RSSI_dataset_for_Indoor_localization	0.734101	1.036	0.799980	0.002	0.047	0.989	1.038
BNG(breast-w)	0.986792	16.643	0.799980	0.004	0.247	16.396	16.647
BNG(cmc)	0.577396	31.293	0.799986	0.005	0.306	30.987	31.298
BNG(tic-tac-toe)	0.788037	16.846	0.799980	0.004	0.236	16.611	16.850
Bank_Customer_Churn_Dataset	0.870500	1.996	0.800000	0.003	0.069	1.927	1.999
Basketball_c	0.708955	0.248	0.800000	0.002	0.034	0.215	0.251
Cardiovascular-Disease-dataset	0.730786	49.559	0.800000	0.006	0.395	49.163	49.564
Click_prediction_small	0.831539	6.084	0.799990	0.003	0.081	6.003	6.087
Credit_c	0.705376	42.262	0.801311	0.006	0.790	41.472	42.267
Customer_Personality_Analysis	0.895089	0.495	0.800000	0.002	0.046	0.448	0.497
Diabetic_Retinopathy_Debrecen	0.748918	0.265	0.799305	0.002	0.031	0.234	0.267
E-CommereShippingData	0.675000	2.113	0.799982	0.003	0.061	2.052	2.116
Employee	0.851772	0.706	0.799914	0.003	0.025	0.681	0.709
FICO-HELOC-cleaned	0.739747	2.550	0.799919	0.004	0.130	2.420	2.554
Firm-Teacher_Clave-Direction_Classification	0.767130	2.432	0.800000	0.003	0.105	2.326	2.435
Fitness_Club_c	0.795302	0.188	0.799596	0.003	0.014	0.174	0.191
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.656250	0.336	0.800000	0.002	0.034	0.302	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.684375	0.340	0.800000	0.003	0.036	0.304	0.343
Gender_Gap_in_Spanish_WP	0.595789	0.843	0.799831	0.003	0.038	0.805	0.845
GesturePhaseSegmentationProcessed	0.679494	3.001	0.799959	0.003	0.175	2.826	3.005
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.818	0.797432	0.003	0.058	1.760	1.821
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.410	0.800000	0.002	0.052	0.358	0.412
INNHotelsGroup	0.870572	15.618	0.800000	0.005	0.302	15.316	15.622
Indian_pines	0.935484	11.381	0.799978	0.008	0.993	10.387	11.388
JapaneseVowels	0.994982	2.198	0.799920	0.003	0.085	2.113	2.202
KDDCup09_upselling	0.784600	1.813	0.799922	0.003	0.150	1.664	1.817
MIC	0.900000	1.074	0.799879	0.003	0.164	0.910	1.077
MagicTelescope	0.880126	4.780	0.800000	0.003	0.110	4.670	4.784
Marketing_Campaign	0.897321	0.504	0.800000	0.003	0.048	0.456	0.507
Mobile_Price_Classification	0.957500	0.409	0.800000	0.003	0.037	0.372	0.412
National_Health_and_Nutrition_Health_Survey	0.826754	0.294	0.799824	0.002	0.019	0.275	0.296
PhishingWebsites	0.968792	3.195	0.800000	0.003	0.143	3.052	3.198
PieChart3	0.875000	0.356	0.799443	0.002	0.057	0.300	0.359
Pima_Indians_Diabetes_Database	0.753247	0.141	0.799479	0.002	0.014	0.127	0.143
PizzaCutter3	0.885167	0.350	0.799617	0.002	0.054	0.296	0.352
Pumpkin_Seeds	0.882000	0.401	0.800000	0.002	0.026	0.375	0.403
QSAR_biodegradation	0.881517	0.378	0.799810	0.003	0.061	0.316	0.381
SDSS17	0.972100	100.097	0.800000	0.006	0.721	99.376	100.103
Satellite	0.993137	1.477	0.800000	0.003	0.105	1.372	1.479
Telecom_Churn_Dataset	0.950525	0.653	0.799880	0.002	0.041	0.613	0.656
UJI_Pen_Characters	0.490842	2.726	0.799853	0.003	0.120	2.606	2.729
Water_Quality_and_Potability	0.644817	0.491	0.799756	0.003	0.022	0.469	0.493
Wilt	0.989637	0.478	0.799834	0.004	0.018	0.459	0.482
abalone	0.637560	0.637	0.799856	0.002	0.026	0.611	0.640
ada	0.853012	1.383	0.799855	0.003	0.102	1.281	1.386
ada_agnostic	0.825849	1.527	0.799868	0.003	0.106	1.422	1.530
ada_prior	0.834637	0.821	0.799955	0.003	0.039	0.782	0.823
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.607500	0.259	0.800000	0.002	0.017	0.242	0.261
allbp	0.974834	0.920	0.799841	0.002	0.058	0.862	0.922
allrep	0.976159	0.917	0.799841	0.003	0.057	0.860	0.920
analcatdata_authorship	0.988166	0.458	0.799049	0.003	0.096	0.362	0.461
artificial-characters	0.707436	1.905	0.799961	0.003	0.045	1.859	1.908
autoUniv-au4-2500	0.478000	1.522	0.800000	0.003	0.191	1.331	1.525
autoUniv-au7-1100	0.372727	0.207	0.800000	0.002	0.020	0.187	0.210
bank	0.900144	23.385	0.799982	0.006	0.377	23.008	23.391
banknote_authentication	0.541818	0.098	0.799563	0.002	0.010	0.088	0.100
baseball	0.944030	0.269	0.800000	0.005	0.028	0.241	0.274
car-evaluation	0.881503	0.368	0.799769	0.003	0.036	0.332	0.371
churn	0.946000	1.080	0.800000	0.003	0.063	1.017	1.083
cmc	0.606780	0.234	0.799728	0.002	0.017	0.217	0.237
company_bankruptcy_prediction	0.972141	3.956	0.799971	0.004	0.324	3.631	3.960
contraceptive_method_choice	0.620339	0.235	0.799728	0.003	0.017	0.218	0.238
credit	0.777445	3.975	0.799988	0.003	0.094	3.881	3.978
default_of_credit_card_clients	0.826667	12.171	0.800000	0.005	0.383	11.788	12.175
delta_ailerons	0.948107	0.765	0.799972	0.003	0.026	0.739	0.768
dis	0.986755	0.925	0.799841	0.003	0.065	0.860	0.928
dna	0.942006	3.261	0.799749	0.004	0.358	2.902	3.265
drug_consumption	0.403183	0.311	0.799894	0.002	0.023	0.288	0.313
dry_bean_dataset	0.926552	3.326	0.799941	0.003	0.122	3.203	3.329
eeg-eye-state	0.962617	3.669	0.800000	0.004	0.118	3.551	3.672
electricity	0.835154	21.707	0.799987	0.004	0.252	21.455	21.711
estimation_of_obesity_levels	0.971631	0.400	0.799621	0.002	0.030	0.370	0.403
eye_movements	0.596435	3.017	0.799927	0.003	0.166	2.851	3.021
eye_movements_bin	0.595926	1.751	0.799947	0.004	0.091	1.660	1.754
first-order-theorem-proving	0.620915	2.218	0.799935	0.003	0.162	2.056	2.221
gas-drift	0.996046	11.204	0.800000	0.007	1.014	10.190	11.211
gina_agnostic	0.834294	23.164	0.799885	0.011	2.267	20.897	23.175
golf_play_dataset_extended	0.926941	0.195	0.800000	0.003	0.016	0.179	0.198
heloc	0.721500	2.535	0.800000	0.003	0.118	2.418	2.539
house_16H	0.883617	3.266	0.799970	0.003	0.121	3.145	3.270
htru	0.979330	4.291	0.799978	0.003	0.079	4.212	4.294
ibm-employee-performance	1.000000	0.405	0.800000	0.003	0.052	0.353	0.408
in_vehicle_coupon_recommendation	0.719983	3.017	0.800729	0.003	0.130	2.887	3.021
