dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.409266	2.353	0.799845	0.003	0.203	2.150	2.356
Amazon_employee_access	0.942173	9.921	0.799994	0.004	0.142	9.779	9.924
BLE_RSSI_dataset_for_Indoor_localization	0.736605	1.016	0.799980	0.002	0.034	0.981	1.018
BNG(breast-w)	0.983617	16.331	0.799980	0.004	0.249	16.082	16.335
BNG(cmc)	0.563020	31.306	0.799986	0.006	0.302	31.004	31.312
BNG(tic-tac-toe)	0.733299	16.518	0.799980	0.004	0.244	16.274	16.522
Bank_Customer_Churn_Dataset	0.853500	2.015	0.800000	0.003	0.086	1.929	2.017
Basketball_c	0.716418	0.244	0.800000	0.002	0.032	0.213	0.247
Cardiovascular-Disease-dataset	0.712500	50.072	0.800000	0.005	0.391	49.681	50.077
Click_prediction_small	0.831539	5.866	0.799990	0.003	0.076	5.789	5.869
Credit_c	0.676013	42.200	0.801311	0.006	0.846	41.354	42.206
Customer_Personality_Analysis	0.888393	0.489	0.800000	0.002	0.045	0.444	0.491
Diabetic_Retinopathy_Debrecen	0.731602	0.261	0.799305	0.002	0.030	0.231	0.263
E-CommereShippingData	0.645909	2.123	0.799982	0.003	0.061	2.062	2.125
Employee	0.817401	0.702	0.799914	0.002	0.025	0.677	0.704
FICO-HELOC-cleaned	0.740253	2.550	0.799919	0.003	0.127	2.423	2.553
Firm-Teacher_Clave-Direction_Classification	0.618056	2.386	0.800000	0.003	0.100	2.286	2.390
Fitness_Club_c	0.781879	0.181	0.799596	0.002	0.013	0.168	0.183
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.515625	0.330	0.800000	0.002	0.033	0.296	0.332
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.540625	0.332	0.800000	0.003	0.035	0.297	0.335
Gender_Gap_in_Spanish_WP	0.588421	0.845	0.799831	0.003	0.036	0.809	0.848
GesturePhaseSegmentationProcessed	0.520506	2.961	0.799959	0.003	0.161	2.800	2.964
HR_Analytics_Job_Change_of_Data_Scientists	0.834068	1.809	0.797432	0.003	0.062	1.746	1.812
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.411	0.800000	0.002	0.052	0.359	0.413
INNHotelsGroup	0.835700	15.614	0.800000	0.004	0.305	15.309	15.618
Indian_pines	0.779661	11.610	0.799978	0.008	1.014	10.596	11.618
JapaneseVowels	0.981435	2.168	0.799920	0.003	0.078	2.089	2.171
KDDCup09_upselling	0.744639	1.790	0.799922	0.003	0.139	1.651	1.793
MIC	0.887879	1.065	0.799879	0.003	0.158	0.907	1.068
MagicTelescope	0.864090	4.707	0.800000	0.003	0.111	4.595	4.710
Marketing_Campaign	0.879464	0.506	0.800000	0.002	0.048	0.457	0.508
Mobile_Price_Classification	0.557500	0.410	0.800000	0.004	0.038	0.372	0.414
National_Health_and_Nutrition_Health_Survey	0.844298	0.289	0.799824	0.003	0.018	0.271	0.292
PhishingWebsites	0.938037	3.178	0.800000	0.003	0.147	3.031	3.181
PieChart3	0.879630	0.352	0.799443	0.002	0.055	0.297	0.355
Pima_Indians_Diabetes_Database	0.727273	0.138	0.799479	0.002	0.013	0.125	0.140
