dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	6.478	0.799845
Amazon_employee_access	0.942173	14.237	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.734101	4.887	0.799980
BNG(breast-w)	0.984506	20.799	0.799980
BNG(cmc)	0.572152	35.559	0.799986
BNG(tic-tac-toe)	0.793371	20.566	0.799980
Bank_Customer_Churn_Dataset	0.863000	6.081	0.800000
Basketball_c	0.697761	4.201	0.800000
Cardiovascular-Disease-dataset	0.728786	49.657	0.800000
Click_prediction_small	0.831665	6.423	0.799990
Credit_c	0.704963	42.247	0.801311
Customer_Personality_Analysis	0.890625	0.972	0.800000
Diabetic_Retinopathy_Debrecen	0.757576	0.703	0.799305
E-CommereShippingData	0.664545	2.574	0.799982
Employee	0.844253	1.161	0.799914
FICO-HELOC-cleaned	0.738228	3.056	0.799919
Firm-Teacher_Clave-Direction_Classification	0.747685	2.733	0.800000
Fitness_Club_c	0.795302	0.481	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.618750	0.633	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.671875	0.628	0.800000
Gender_Gap_in_Spanish_WP	0.597895	1.150	0.799831
GesturePhaseSegmentationProcessed	0.611646	3.260	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.848953	2.156	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.680	0.800000
INNHotelsGroup	0.863405	16.022	0.800000
Indian_pines	0.917988	11.918	0.799978
JapaneseVowels	0.989965	2.486	0.799920
KDDCup09_upselling	0.750487	2.094	0.799922
MIC	0.896970	1.388	0.799879
MagicTelescope	0.876446	5.109	0.800000
Marketing_Campaign	0.899554	0.789	0.800000
Mobile_Price_Classification	0.927500	0.720	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.570	0.799824
PhishingWebsites	0.967436	3.495	0.800000
PieChart3	0.879630	0.635	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.429	0.799479
PizzaCutter3	0.880383	0.621	0.799616
Pumpkin_Seeds	0.878000	0.662	0.800000
QSAR_biodegradation	0.886256	0.653	0.799810
SDSS17	0.972150	97.357	0.800000
Satellite	0.992157	1.747	0.800000
Telecom_Churn_Dataset	0.940030	0.932	0.799880
UJI_Pen_Characters	0.494505	2.962	0.799853
Water_Quality_and_Potability	0.638720	0.764	0.799756
Wilt	0.989637	0.795	0.799834
abalone	0.635167	0.917	0.799856
ada	0.848193	1.664	0.799855
ada_agnostic	0.836802	1.832	0.799868
ada_prior	0.841341	1.096	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.567500	0.518	0.800000
allbp	0.973510	1.230	0.799841
allrep	0.970861	1.187	0.799841
analcatdata_authorship	0.988166	0.734	0.799049
artificial-characters	0.687378	2.162	0.799961
autoUniv-au4-2500	0.484000	1.949	0.800000
autoUniv-au7-1100	0.354545	0.504	0.800000
bank	0.894946	23.476	0.799982
banknote_authentication	0.560000	0.393	0.799563
baseball	0.947761	0.537	0.800000
car-evaluation	0.794798	0.623	0.799769
churn	0.933000	1.357	0.800000
cmc	0.566102	0.507	0.799728
company_bankruptcy_prediction	0.969941	4.237	0.799971
contraceptive_method_choice	0.586441	0.660	0.799728
