dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.428571	2.486	0.799845	0.003	0.208	2.278	2.489
Amazon_employee_access	0.942173	10.288	0.799994	0.003	0.139	10.149	10.291
BLE_RSSI_dataset_for_Indoor_localization	0.732098	1.020	0.799980	0.002	0.034	0.985	1.022
BNG(breast-w)	0.985649	16.754	0.799980	0.004	0.237	16.517	16.758
BNG(cmc)	0.572152	31.500	0.799986	0.004	0.304	31.196	31.505
BNG(tic-tac-toe)	0.786513	16.925	0.799980	0.004	0.238	16.687	16.929
Bank_Customer_Churn_Dataset	0.870000	1.992	0.800000	0.002	0.080	1.913	1.995
Basketball_c	0.694030	0.257	0.800000	0.002	0.043	0.214	0.259
Cardiovascular-Disease-dataset	0.729143	51.023	0.800000	0.006	0.424	50.599	51.029
Click_prediction_small	0.831915	5.982	0.799990	0.003	0.084	5.898	5.985
Credit_c	0.706452	41.414	0.801311	0.006	0.793	40.621	41.420
Customer_Personality_Analysis	0.890625	0.493	0.800000	0.002	0.046	0.446	0.495
Diabetic_Retinopathy_Debrecen	0.757576	0.265	0.799305	0.002	0.031	0.235	0.268
E-CommereShippingData	0.670909	2.118	0.799982	0.003	0.062	2.056	2.120
Employee	0.850698	0.709	0.799914	0.003	0.025	0.684	0.712
FICO-HELOC-cleaned	0.744304	2.554	0.799919	0.003	0.124	2.430	2.557
Firm-Teacher_Clave-Direction_Classification	0.759259	2.402	0.800000	0.003	0.098	2.304	2.405
Fitness_Club_c	0.802013	0.188	0.799596	0.002	0.014	0.174	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.631250	0.337	0.800000	0.002	0.035	0.302	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.659375	0.339	0.800000	0.003	0.036	0.303	0.342
Gender_Gap_in_Spanish_WP	0.598947	0.842	0.799831	0.002	0.036	0.806	0.845
GesturePhaseSegmentationProcessed	0.655190	2.975	0.799959	0.003	0.165	2.810	2.979
HR_Analytics_Job_Change_of_Data_Scientists	0.854465	1.813	0.797432	0.002	0.059	1.754	1.816
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.880952	0.412	0.800000	0.002	0.051	0.361	0.415
INNHotelsGroup	0.869194	15.948	0.800000	0.005	0.303	15.645	15.953
Indian_pines	0.930563	11.518	0.799978	0.008	0.982	10.536	11.525
JapaneseVowels	0.995484	2.176	0.799920	0.003	0.080	2.095	2.179
KDDCup09_upselling	0.780702	1.805	0.799922	0.003	0.142	1.663	1.808
MIC	0.903030	1.076	0.799879	0.003	0.161	0.915	1.079
MagicTelescope	0.877497	4.806	0.800000	0.003	0.109	4.698	4.810
Marketing_Campaign	0.888393	0.506	0.800000	0.003	0.049	0.458	0.509
Mobile_Price_Classification	0.967500	0.412	0.800000	0.002	0.038	0.374	0.415
National_Health_and_Nutrition_Health_Survey	0.833333	0.294	0.799824	0.002	0.019	0.275	0.296
PhishingWebsites	0.969697	3.209	0.800000	0.003	0.144	3.065	3.213
PieChart3	0.879630	0.358	0.799443	0.002	0.056	0.302	0.361
Pima_Indians_Diabetes_Database	0.753247	0.143	0.799479	0.002	0.014	0.129	0.145
PizzaCutter3	0.880383	0.351	0.799617	0.002	0.054	0.297	0.353
Pumpkin_Seeds	0.876000	0.399	0.800000	0.002	0.026	0.374	0.402
QSAR_biodegradation	0.872038	0.377	0.799810	0.002	0.061	0.316	0.379
SDSS17	0.972600	97.859	0.800000	0.006	0.688	97.171	97.865
Satellite	0.993137	1.483	0.800000	0.004	0.105	1.379	1.487
Telecom_Churn_Dataset	0.950525	0.651	0.799880	0.003	0.040	0.611	0.654
UJI_Pen_Characters	0.501832	2.557	0.799853	0.002	0.119	2.438	2.559
Water_Quality_and_Potability	0.647866	0.495	0.799756	0.003	0.023	0.472	0.498
Wilt	0.991710	0.483	0.799834	0.002	0.019	0.464	0.485
abalone	0.639952	0.643	0.799856	0.002	0.027	0.617	0.645
ada	0.854217	1.383	0.799855	0.003	0.101	1.282	1.386
