dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.428571	2.603	0.799845	0.003	0.209	2.394	2.607
Amazon_employee_access	0.942173	10.065	0.799994	0.004	0.139	9.925	10.068
BLE_RSSI_dataset_for_Indoor_localization	0.733100	1.016	0.799980	0.002	0.038	0.978	1.018
BNG(breast-w)	0.985903	16.755	0.799980	0.004	0.235	16.520	16.759
BNG(cmc)	0.576582	31.541	0.799986	0.005	0.305	31.236	31.546
BNG(tic-tac-toe)	0.790831	16.666	0.799980	0.004	0.245	16.421	16.670
Bank_Customer_Churn_Dataset	0.870500	1.993	0.800000	0.003	0.070	1.924	1.997
Basketball_c	0.708955	0.260	0.800000	0.003	0.046	0.214	0.263
Cardiovascular-Disease-dataset	0.731214	50.726	0.800000	0.006	0.423	50.303	50.732
Click_prediction_small	0.831539	5.889	0.799990	0.003	0.074	5.816	5.893
Credit_c	0.707692	42.123	0.801311	0.006	0.788	41.335	42.130
Customer_Personality_Analysis	0.895089	0.497	0.800000	0.003	0.046	0.451	0.499
Diabetic_Retinopathy_Debrecen	0.761905	0.264	0.799305	0.002	0.030	0.234	0.267
E-CommereShippingData	0.672727	2.116	0.799982	0.003	0.061	2.055	2.119
Employee	0.858217	0.707	0.799914	0.003	0.025	0.682	0.710
FICO-HELOC-cleaned	0.738734	2.550	0.799919	0.004	0.125	2.424	2.553
Firm-Teacher_Clave-Direction_Classification	0.770833	2.381	0.800000	0.003	0.098	2.283	2.384
Fitness_Club_c	0.802013	0.187	0.799596	0.003	0.013	0.174	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.656250	0.335	0.800000	0.003	0.034	0.302	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.684375	0.339	0.800000	0.003	0.035	0.304	0.342
Gender_Gap_in_Spanish_WP	0.596842	0.841	0.799831	0.003	0.036	0.805	0.844
GesturePhaseSegmentationProcessed	0.657215	2.969	0.799959	0.003	0.163	2.806	2.972
HR_Analytics_Job_Change_of_Data_Scientists	0.856119	1.809	0.797432	0.003	0.058	1.751	1.812
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.408	0.800000	0.002	0.051	0.357	0.410
INNHotelsGroup	0.870848	15.589	0.800000	0.004	0.300	15.290	15.593
Indian_pines	0.937671	11.462	0.799978	0.007	1.070	10.392	11.470
JapaneseVowels	0.994982	2.170	0.799920	0.003	0.079	2.091	2.173
KDDCup09_upselling	0.783626	1.799	0.799922	0.003	0.138	1.660	1.802
MIC	0.912121	1.074	0.799879	0.003	0.159	0.915	1.077
MagicTelescope	0.877760	4.771	0.800000	0.003	0.110	4.661	4.775
Marketing_Campaign	0.895089	0.505	0.800000	0.003	0.048	0.457	0.507
Mobile_Price_Classification	0.960000	0.411	0.800000	0.002	0.038	0.373	0.413
National_Health_and_Nutrition_Health_Survey	0.833333	0.293	0.799824	0.003	0.018	0.275	0.296
PhishingWebsites	0.968792	3.187	0.800000	0.004	0.145	3.042	3.191
PieChart3	0.879630	0.356	0.799443	0.002	0.055	0.301	0.358
Pima_Indians_Diabetes_Database	0.772727	0.141	0.799479	0.003	0.014	0.128	0.144
PizzaCutter3	0.880383	0.350	0.799617	0.002	0.053	0.296	0.352
Pumpkin_Seeds	0.874000	0.399	0.800000	0.002	0.026	0.374	0.402
QSAR_biodegradation	0.881517	0.376	0.799810	0.003	0.061	0.316	0.379
SDSS17	0.972250	98.555	0.800000	0.006	0.679	97.876	98.561
Satellite	0.993137	1.476	0.800000	0.003	0.104	1.371	1.479
Telecom_Churn_Dataset	0.958021	0.654	0.799880	0.002	0.041	0.613	0.657
UJI_Pen_Characters	0.483516	2.550	0.799853	0.002	0.119	2.431	2.553
Water_Quality_and_Potability	0.637195	0.491	0.799756	0.004	0.022	0.469	0.495
Wilt	0.990674	0.480	0.799834	0.003	0.019	0.461	0.482
abalone	0.636364	0.637	0.799856	0.003	0.026	0.611	0.640
ada	0.846988	1.387	0.799855	0.003	0.102	1.285	1.390
ada_agnostic	0.833516	1.527	0.799868	0.003	0.106	1.421	1.530
ada_prior	0.836872	0.819	0.799955	0.003	0.039	0.781	0.822
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.602500	0.257	0.800000	0.002	0.017	0.240	0.259
allbp	0.973510	0.920	0.799841	0.003	0.058	0.862	0.923
allrep	0.976159	0.913	0.799841	0.003	0.058	0.855	0.916
analcatdata_authorship	0.988166	0.455	0.799049	0.003	0.094	0.361	0.458
artificial-characters	0.700587	1.893	0.799961	0.003	0.047	1.846	1.896
autoUniv-au4-2500	0.486000	1.519	0.800000	0.003	0.190	1.329	1.522
autoUniv-au7-1100	0.386364	0.204	0.800000	0.003	0.020	0.184	0.207
bank	0.901250	22.895	0.799982	0.004	0.378	22.517	22.899
banknote_authentication	0.549091	0.096	0.799563	0.003	0.010	0.086	0.099
baseball	0.944030	0.265	0.800000	0.003	0.028	0.237	0.267
car-evaluation	0.890173	0.364	0.799769	0.003	0.036	0.328	0.366
churn	0.951000	1.074	0.800000	0.003	0.064	1.010	1.077
cmc	0.593220	0.233	0.799728	0.002	0.017	0.216	0.236
company_bankruptcy_prediction	0.972141	3.945	0.799971	0.004	0.319	3.626	3.949
contraceptive_method_choice	0.616949	0.234	0.799728	0.002	0.017	0.217	0.236
credit	0.775651	3.922	0.799988	0.003	0.094	3.829	3.925
default_of_credit_card_clients	0.827000	12.254	0.800000	0.004	0.382	11.872	12.258
delta_ailerons	0.948107	0.760	0.799972	0.003	0.025	0.735	0.762
dis	0.986755	0.919	0.799841	0.003	0.059	0.860	0.921
dna	0.926332	3.266	0.799749	0.004	0.365	2.901	3.270
drug_consumption	0.403183	0.307	0.799894	0.002	0.023	0.284	0.309
dry_bean_dataset	0.927653	3.325	0.799941	0.003	0.121	3.204	3.328
eeg-eye-state	0.960948	3.685	0.800000	0.003	0.120	3.565	3.688
electricity	0.834713	21.327	0.799987	0.004	0.254	21.072	21.331
estimation_of_obesity_levels	0.976359	0.397	0.799621	0.002	0.030	0.367	0.399
eye_movements	0.599634	3.014	0.799927	0.003	0.163	2.851	3.018
eye_movements_bin	0.597240	1.749	0.799947	0.004	0.090	1.659	1.753
first-order-theorem-proving	0.620915	2.215	0.799935	0.003	0.163	2.052	2.218
gas-drift	0.995687	11.157	0.800000	0.007	0.987	10.170	11.164
gina_agnostic	0.851585	23.242	0.799885	0.012	2.279	20.963	23.254
golf_play_dataset_extended	0.936073	0.189	0.800000	0.003	0.015	0.174	0.192
heloc	0.720000	2.539	0.800000	0.003	0.116	2.424	2.542
house_16H	0.882135	3.283	0.799970	0.003	0.123	3.160	3.286
htru	0.979050	4.296	0.799978	0.003	0.079	4.217	4.299
ibm-employee-performance	1.000000	0.402	0.800000	0.003	0.051	0.352	0.405
in_vehicle_coupon_recommendation	0.726215	3.038	0.800729	0.003	0.132	2.905	3.041
internet_firewall	0.916304	42.760	0.799991	0.004	0.168	42.592	42.765
jm1	0.814424	2.667	0.800000	0.003	0.117	2.551	2.671
jungle_chess_2pcs_raw_endgame_complete	0.856760	20.731	0.799996	0.004	0.185	20.546	20.735
kdd_ipums_la_97-small	0.875723	1.106	0.799923	0.003	0.060	1.046	1.109
kr-vs-k	0.635246	29.543	0.799971	0.003	0.138	29.405	29.546
kropt	0.635780	27.094	0.799971	0.004	0.115	26.979	27.098
led24	0.742188	0.719	0.800000	0.003	0.056	0.663	0.722
led7	0.739062	0.448	0.800000	0.003	0.019	0.429	0.451
letter	0.975250	19.467	0.800000	0.004	0.178	19.289	19.471
mammography	0.989271	1.527	0.799964	0.003	0.042	1.485	1.530
maternal_health_risk	0.817734	0.166	0.799803	0.002	0.012	0.154	0.168
mfeat-factors	0.977500	2.509	0.800000	0.004	0.368	2.141	2.513
mfeat-fourier	0.885000	0.989	0.800000	0.004	0.132	0.856	0.993
mfeat-karhunen	0.967500	0.865	0.800000	0.003	0.111	0.754	0.868
mfeat-morphological	0.765000	0.267	0.800000	0.003	0.015	0.252	0.270
mfeat-pixel	0.965000	2.807	0.800000	0.004	0.414	2.392	2.810
mfeat-zernike	0.812500	0.692	0.800000	0.003	0.089	0.603	0.695
mice_protein_expression	1.000000	0.578	0.800000	0.003	0.105	0.473	0.581
microaggregation2	0.623000	6.202	0.800000	0.004	0.181	6.022	6.206
mobile_c36_oversampling	0.975077	20.253	0.800000	0.004	0.199	20.054	20.256
mozilla4	0.930846	1.594	0.800000	0.003	0.045	1.549	1.597
naticusdroid+android+permissions+dataset	0.966934	20.191	0.799980	0.008	0.815	19.376	20.199
national-longitudinal-survey-binary	0.993890	0.939	0.799918	0.003	0.049	0.890	0.942
okcupid_stem	0.734633	8.810	0.799977	0.004	0.177	8.633	8.814
one-hundred-plants-margin	0.831250	4.154	0.800000	0.003	0.115	4.039	4.157
one-hundred-plants-shape	0.775000	4.228	0.800000	0.003	0.113	4.115	4.231
one-hundred-plants-texture	0.887500	4.275	0.799875	0.003	0.175	4.100	4.278
optdigits	0.991103	2.359	0.800000	0.004	0.197	2.163	2.363
ozone-level-8hr	0.954635	1.171	0.799921	0.003	0.136	1.035	1.174
page-blocks	0.975342	0.904	0.799927	0.003	0.035	0.869	0.907
pendigits	0.995452	2.470	0.799945	0.006	0.104	2.366	2.476
phoneme	0.888067	0.523	0.799963	0.002	0.021	0.502	0.525
pol	0.979673	2.752	0.799940	0.003	0.117	2.635	2.756
predict_students_dropout_and_academic_success	0.768362	1.216	0.799955	0.003	0.081	1.135	1.219
qsar	0.909953	0.367	0.800000	0.002	0.058	0.309	0.369
rice_cammeo_and_osmancik	0.931759	0.524	0.800000	0.002	0.021	0.503	0.526
ringnorm	0.979054	1.676	0.800000	0.003	0.084	1.592	1.679
satimage	0.917574	1.890	0.800000	0.003	0.130	1.759	1.893
segment	0.941558	0.431	0.800000	0.004	0.035	0.396	0.434
seismic+bumps	0.934236	0.476	0.799923	0.003	0.033	0.442	0.479
shuttle	0.999310	33.893	0.800000	0.005	0.317	33.576	33.898
spambase	0.950054	1.767	0.799826	0.004	0.142	1.626	1.771
splice	0.880878	1.306	0.800000	0.003	0.131	1.174	1.309
sports_articles_for_objectivity_analysis	0.850000	0.450	0.800000	0.003	0.089	0.361	0.452
statlog	0.725000	0.228	0.800000	0.002	0.030	0.199	0.231
steel_plates_faults	0.789203	0.473	0.799588	0.002	0.049	0.425	0.476
sylvine	0.936585	1.102	0.799961	0.003	0.065	1.038	1.105
taiwanese_bankruptcy_prediction	0.969208	3.942	0.799971	0.004	0.321	3.620	3.945
telco-customer-churn	0.802697	1.539	0.799943	0.003	0.075	1.464	1.542
texture	1.000000	6.264	0.800000	0.003	0.136	6.128	6.267
thyroid	0.988194	1.643	0.800000	0.003	0.067	1.576	1.646
thyroid-ann	0.986755	0.812	0.799841	0.003	0.046	0.766	0.815
thyroid-dis	0.689286	0.654	0.800000	0.003	0.050	0.604	0.656
turiye_student_evaluation	0.493127	1.583	0.800000	0.003	0.103	1.480	1.586
twonorm	0.979054	1.692	0.800000	0.003	0.088	1.604	1.695
vehicle	0.864706	0.202	0.799054	0.002	0.027	0.175	0.205
wall-robot-navigation	0.971612	1.268	0.799853	0.003	0.076	1.191	1.270
water_quality	0.898750	1.685	0.799900	0.003	0.064	1.621	1.688
waveform-5000	0.867000	1.557	0.800000	0.003	0.117	1.439	1.560
waveform_database_generator_version_1	0.864000	1.101	0.800000	0.003	0.065	1.036	1.103
website_phishing	0.918819	0.220	0.799704	0.002	0.017	0.203	0.223
wine-quality-red	0.571875	0.219	0.799875	0.002	0.010	0.209	0.221
