dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.416988	2.405	0.799845	0.003	0.204	2.201	2.407
Amazon_employee_access	0.942173	10.171	0.799994	0.004	0.139	10.032	10.174
BLE_RSSI_dataset_for_Indoor_localization	0.734101	1.012	0.799980	0.003	0.033	0.979	1.014
BNG(breast-w)	0.984760	16.725	0.799980	0.004	0.237	16.488	16.730
BNG(cmc)	0.570072	31.727	0.799986	0.004	0.305	31.422	31.732
BNG(tic-tac-toe)	0.793879	17.012	0.799980	0.004	0.266	16.746	17.016
Bank_Customer_Churn_Dataset	0.861000	1.987	0.800000	0.002	0.076	1.911	1.990
Basketball_c	0.697761	0.249	0.800000	0.002	0.041	0.208	0.251
Cardiovascular-Disease-dataset	0.729714	49.411	0.800000	0.005	0.393	49.018	49.416
Click_prediction_small	0.831539	5.927	0.799990	0.003	0.074	5.853	5.930
Credit_c	0.700827	41.469	0.801311	0.006	0.786	40.683	41.475
Customer_Personality_Analysis	0.890625	0.492	0.800000	0.002	0.045	0.446	0.494
Diabetic_Retinopathy_Debrecen	0.766234	0.261	0.799305	0.002	0.030	0.232	0.263
E-CommereShippingData	0.667273	2.132	0.799982	0.003	0.062	2.071	2.135
Employee	0.854995	0.703	0.799914	0.002	0.024	0.679	0.706
FICO-HELOC-cleaned	0.743291	2.555	0.799919	0.003	0.123	2.432	2.558
Firm-Teacher_Clave-Direction_Classification	0.689352	2.389	0.800000	0.002	0.097	2.292	2.392
Fitness_Club_c	0.785235	0.184	0.799596	0.003	0.013	0.171	0.187
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.631250	0.333	0.800000	0.002	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.668750	0.336	0.800000	0.002	0.035	0.300	0.338
Gender_Gap_in_Spanish_WP	0.594737	0.841	0.799831	0.002	0.035	0.806	0.843
GesturePhaseSegmentationProcessed	0.612658	2.973	0.799959	0.003	0.161	2.812	2.976
HR_Analytics_Job_Change_of_Data_Scientists	0.857773	1.808	0.797432	0.003	0.058	1.750	1.811
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.408	0.800000	0.002	0.051	0.357	0.410
INNHotelsGroup	0.859132	15.781	0.800000	0.004	0.298	15.483	15.784
Indian_pines	0.917988	11.507	0.799978	0.007	0.960	10.548	11.514
JapaneseVowels	0.990467	2.176	0.799920	0.003	0.079	2.097	2.179
KDDCup09_upselling	0.766082	1.795	0.799922	0.003	0.139	1.656	1.798
MIC	0.903030	1.068	0.799879	0.003	0.158	0.910	1.071
