dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.424710	2.367	0.799845	0.003	0.204	2.163	2.370
Amazon_employee_access	0.942173	10.259	0.799994	0.003	0.139	10.120	10.262
BLE_RSSI_dataset_for_Indoor_localization	0.732599	1.014	0.799980	0.002	0.034	0.980	1.016
BNG(breast-w)	0.986284	16.947	0.799980	0.004	0.266	16.681	16.951
BNG(cmc)	0.572604	31.381	0.799986	0.004	0.305	31.076	31.386
BNG(tic-tac-toe)	0.788164	16.626	0.799980	0.004	0.240	16.386	16.631
Bank_Customer_Churn_Dataset	0.871000	1.983	0.800000	0.002	0.080	1.903	1.985
Basketball_c	0.697761	0.241	0.800000	0.003	0.031	0.210	0.244
Cardiovascular-Disease-dataset	0.730071	50.595	0.800000	0.005	0.391	50.204	50.600
Click_prediction_small	0.832165	5.908	0.799990	0.002	0.075	5.832	5.910
Credit_c	0.705955	41.211	0.801311	0.005	0.785	40.426	41.217
Customer_Personality_Analysis	0.890625	0.489	0.800000	0.002	0.045	0.444	0.491
Diabetic_Retinopathy_Debrecen	0.761905	0.261	0.799305	0.002	0.030	0.232	0.263
E-CommereShippingData	0.671818	2.129	0.799982	0.003	0.060	2.068	2.132
Employee	0.848550	0.702	0.799914	0.002	0.024	0.678	0.704
FICO-HELOC-cleaned	0.745316	2.553	0.799919	0.003	0.125	2.428	2.556
Firm-Teacher_Clave-Direction_Classification	0.758333	2.391	0.800000	0.003	0.100	2.291	2.394
Fitness_Club_c	0.798658	0.183	0.799596	0.002	0.013	0.170	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.628125	0.332	0.800000	0.003	0.034	0.298	0.334
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.653125	0.335	0.800000	0.003	0.035	0.300	0.338
Gender_Gap_in_Spanish_WP	0.593684	0.849	0.799831	0.002	0.037	0.813	0.852
GesturePhaseSegmentationProcessed	0.657722	2.969	0.799959	0.003	0.162	2.807	2.972
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.811	0.797432	0.003	0.060	1.751	1.814
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.407	0.800000	0.002	0.051	0.357	0.410
INNHotelsGroup	0.870159	15.900	0.800000	0.004	0.305	15.596	15.904
Indian_pines	0.929470	11.348	0.799978	0.008	0.992	10.356	11.356
JapaneseVowels	0.994982	2.172	0.799920	0.003	0.078	2.094	2.175
KDDCup09_upselling	0.780702	1.791	0.799922	0.003	0.138	1.653	1.794
MIC	0.900000	1.066	0.799879	0.003	0.158	0.908	1.069
MagicTelescope	0.876183	4.764	0.800000	0.003	0.110	4.654	4.767
Marketing_Campaign	0.886161	0.507	0.800000	0.003	0.050	0.456	0.509
Mobile_Price_Classification	0.967500	0.408	0.800000	0.002	0.038	0.370	0.410
National_Health_and_Nutrition_Health_Survey	0.828947	0.292	0.799824	0.002	0.019	0.273	0.294
PhishingWebsites	0.966983	3.180	0.800000	0.003	0.143	3.037	3.184
PieChart3	0.875000	0.354	0.799443	0.002	0.056	0.298	0.357
Pima_Indians_Diabetes_Database	0.759740	0.138	0.799479	0.002	0.014	0.125	0.141
PizzaCutter3	0.885167	0.348	0.799617	0.003	0.054	0.294	0.351
Pumpkin_Seeds	0.876000	0.399	0.800000	0.002	0.026	0.373	0.402
QSAR_biodegradation	0.872038	0.375	0.799810	0.003	0.062	0.313	0.377
SDSS17	0.972500	100.036	0.800000	0.005	0.717	99.320	100.042
Satellite	0.993137	1.472	0.800000	0.003	0.104	1.369	1.475
Telecom_Churn_Dataset	0.950525	0.657	0.799880	0.002	0.041	0.615	0.659
UJI_Pen_Characters	0.476190	2.713	0.799853	0.002	0.121	2.592	2.715
Water_Quality_and_Potability	0.647866	0.488	0.799756	0.002	0.022	0.466	0.490
Wilt	0.992746	0.476	0.799834	0.004	0.018	0.457	0.480
abalone	0.644737	0.644	0.799856	0.002	0.027	0.617	0.646
ada	0.851807	1.380	0.799855	0.003	0.102	1.279	1.383
ada_agnostic	0.833516	1.540	0.799868	0.003	0.108	1.432	1.543
ada_prior	0.831285	0.825	0.799955	0.002	0.039	0.786	0.827
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.585000	0.261	0.800000	0.002	0.017	0.243	0.263
allbp	0.974834	0.918	0.799841	0.002	0.059	0.859	0.920
allrep	0.973510	0.924	0.799841	0.003	0.059	0.865	0.926
analcatdata_authorship	0.988166	0.460	0.799049	0.003	0.096	0.364	0.463
artificial-characters	0.696184	1.903	0.799961	0.003	0.048	1.855	1.905
autoUniv-au4-2500	0.490000	1.527	0.800000	0.003	0.191	1.336	1.530
autoUniv-au7-1100	0.372727	0.208	0.800000	0.003	0.020	0.188	0.211
bank	0.899591	23.337	0.799982	0.004	0.378	22.959	23.341
banknote_authentication	0.545455	0.099	0.799563	0.002	0.010	0.089	0.101
baseball	0.944030	0.270	0.800000	0.002	0.028	0.242	0.272
car-evaluation	0.849711	0.370	0.799769	0.002	0.037	0.334	0.373
churn	0.940000	1.082	0.800000	0.003	0.063	1.019	1.084
cmc	0.576271	0.237	0.799728	0.002	0.019	0.218	0.240
company_bankruptcy_prediction	0.972141	3.955	0.799971	0.004	0.320	3.635	3.959
contraceptive_method_choice	0.606780	0.237	0.799728	0.002	0.017	0.220	0.239
credit	0.776249	3.972	0.799988	0.003	0.094	3.878	3.975
default_of_credit_card_clients	0.824000	12.178	0.800000	0.004	0.385	11.794	12.182
delta_ailerons	0.947405	0.765	0.799972	0.003	0.025	0.739	0.767
dis	0.985430	0.924	0.799841	0.002	0.059	0.864	0.926
dna	0.921630	3.268	0.799749	0.004	0.361	2.907	3.272
drug_consumption	0.403183	0.311	0.799894	0.002	0.023	0.288	0.314
dry_bean_dataset	0.929122	3.327	0.799941	0.003	0.122	3.205	3.330
eeg-eye-state	0.955607	3.668	0.800000	0.004	0.121	3.547	3.671
electricity	0.826327	21.703	0.799987	0.004	0.254	21.449	21.708
estimation_of_obesity_levels	0.973995	0.399	0.799621	0.002	0.030	0.369	0.401
eye_movements	0.579982	3.025	0.799927	0.004	0.168	2.857	3.028
eye_movements_bin	0.596583	1.751	0.799947	0.003	0.091	1.660	1.754
first-order-theorem-proving	0.619281	2.218	0.799935	0.003	0.163	2.055	2.221
gas-drift	0.994608	11.231	0.800000	0.007	1.040	10.190	11.238
gina_agnostic	0.788184	23.143	0.799885	0.011	2.299	20.844	23.154
golf_play_dataset_extended	0.926941	0.196	0.800000	0.002	0.016	0.180	0.198
