dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.428571	5.758	0.799845
Amazon_employee_access	0.942173	13.380	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732599	4.245	0.799980
BNG(breast-w)	0.985903	19.997	0.799980
BNG(cmc)	0.572785	34.639	0.799986
BNG(tic-tac-toe)	0.783084	19.197	0.799980
Bank_Customer_Churn_Dataset	0.861000	5.311	0.800000
Basketball_c	0.694030	2.679	0.800000
Cardiovascular-Disease-dataset	0.728929	49.619	0.800000
Click_prediction_small	0.831539	6.433	0.799990
Credit_c	0.704467	42.160	0.801311
Customer_Personality_Analysis	0.897321	0.925	0.800000
Diabetic_Retinopathy_Debrecen	0.770563	0.693	0.799305
E-CommereShippingData	0.669545	2.614	0.799982
Employee	0.843179	1.193	0.799914
FICO-HELOC-cleaned	0.738228	3.201	0.799919
Firm-Teacher_Clave-Direction_Classification	0.756944	2.726	0.800000
Fitness_Club_c	0.795302	0.495	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.600000	0.655	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.656250	0.599	0.800000
Gender_Gap_in_Spanish_WP	0.593684	1.131	0.799831
GesturePhaseSegmentationProcessed	0.632405	3.306	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.850606	2.138	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.708	0.800000
INNHotelsGroup	0.864507	16.049	0.800000
Indian_pines	0.914161	11.787	0.799978
JapaneseVowels	0.993477	2.475	0.799920
KDDCup09_upselling	0.777778	2.106	0.799922
MIC	0.909091	1.397	0.799879
MagicTelescope	0.875920	5.099	0.800000
Marketing_Campaign	0.892857	0.788	0.800000
Mobile_Price_Classification	0.952500	0.682	0.800000
National_Health_and_Nutrition_Health_Survey	0.831140	0.615	0.799824
PhishingWebsites	0.966079	3.532	0.800000
PieChart3	0.875000	0.627	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.455	0.799479
PizzaCutter3	0.880383	0.606	0.799616
Pumpkin_Seeds	0.880000	0.695	0.800000
QSAR_biodegradation	0.890995	0.667	0.799810
SDSS17	0.971750	98.325	0.800000
Satellite	0.991176	1.767	0.800000
Telecom_Churn_Dataset	0.937031	0.953	0.799880
UJI_Pen_Characters	0.487179	2.869	0.799853
Water_Quality_and_Potability	0.638720	0.801	0.799756
Wilt	0.990674	0.751	0.799834
abalone	0.636364	0.909	0.799856
ada	0.843373	1.663	0.799855
ada_agnostic	0.833516	1.814	0.799868
ada_prior	0.839106	1.100	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.592500	0.563	0.800000
allbp	0.974834	1.446	0.799841
allrep	0.972185	1.203	0.799841
analcatdata_authorship	0.988166	0.734	0.799049
artificial-characters	0.696673	2.163	0.799961
autoUniv-au4-2500	0.494000	1.821	0.800000
autoUniv-au7-1100	0.363636	0.514	0.800000
bank	0.898374	23.531	0.799982
banknote_authentication	0.549091	0.404	0.799563
baseball	0.951493	0.530	0.800000
car-evaluation	0.791908	0.656	0.799769
churn	0.939000	1.374	0.800000
cmc	0.572881	0.512	0.799728
company_bankruptcy_prediction	0.969208	4.276	0.799971
contraceptive_method_choice	0.603390	0.843	0.799728
credit	0.775950	4.367	0.799988
default_of_credit_card_clients	0.825500	12.677	0.800000
delta_ailerons	0.947405	1.026	0.799972
dis	0.985430	1.230	0.799841
dna	0.943574	3.549	0.799749
