dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	7.305	0.799845
Amazon_employee_access	0.942173	14.916	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731597	5.845	0.799980
BNG(breast-w)	0.984887	21.366	0.799980
BNG(cmc)	0.571067	35.948	0.799986
BNG(tic-tac-toe)	0.780798	21.236	0.799980
Bank_Customer_Churn_Dataset	0.867000	6.780	0.800000
Basketball_c	0.705224	4.787	0.800000
Cardiovascular-Disease-dataset	0.728143	49.566	0.800000
Click_prediction_small	0.831539	6.430	0.799990
Credit_c	0.689165	42.221	0.801311
Customer_Personality_Analysis	0.890625	0.973	0.800000
Diabetic_Retinopathy_Debrecen	0.744589	0.703	0.799305
E-CommereShippingData	0.662273	2.604	0.799982
Employee	0.843179	1.172	0.799914
FICO-HELOC-cleaned	0.739241	3.115	0.799919
Firm-Teacher_Clave-Direction_Classification	0.612037	2.764	0.800000
Fitness_Club_c	0.791946	0.483	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.615625	0.692	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.550000	0.628	0.800000
Gender_Gap_in_Spanish_WP	0.592632	1.142	0.799831
GesturePhaseSegmentationProcessed	0.566582	3.299	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.848401	2.144	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.734	0.800000
INNHotelsGroup	0.857753	16.034	0.800000
Indian_pines	0.886277	11.799	0.799978
JapaneseVowels	0.989965	2.498	0.799920
KDDCup09_upselling	0.744639	2.094	0.799922
MIC	0.909091	1.373	0.799879
MagicTelescope	0.873028	5.098	0.800000
Marketing_Campaign	0.888393	0.826	0.800000
Mobile_Price_Classification	0.592500	0.704	0.800000
National_Health_and_Nutrition_Health_Survey	0.842105	0.586	0.799824
PhishingWebsites	0.969245	3.539	0.800000
PieChart3	0.870370	0.644	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.431	0.799479
PizzaCutter3	0.880383	0.649	0.799616
Pumpkin_Seeds	0.874000	0.679	0.800000
QSAR_biodegradation	0.872038	0.696	0.799810
SDSS17	0.968800	97.562	0.800000
Satellite	0.991176	1.768	0.800000
Telecom_Churn_Dataset	0.935532	0.946	0.799880
UJI_Pen_Characters	0.498168	2.994	0.799853
Water_Quality_and_Potability	0.628049	0.772	0.799756
Wilt	0.991710	0.780	0.799834
abalone	0.627990	0.941	0.799856
ada	0.840964	1.674	0.799855
ada_agnostic	0.833516	1.858	0.799868
ada_prior	0.842458	1.132	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.580000	0.530	0.800000
allbp	0.976159	2.459	0.799841
allrep	0.970861	1.201	0.799841
analcatdata_authorship	0.988166	0.775	0.799049
artificial-characters	0.662916	2.173	0.799961
autoUniv-au4-2500	0.466000	1.826	0.800000
autoUniv-au7-1100	0.350000	0.550	0.800000
bank	0.892403	23.516	0.799982
banknote_authentication	0.556364	0.369	0.799563
baseball	0.951493	0.590	0.800000
car-evaluation	0.699422	0.643	0.799769
churn	0.938000	1.369	0.800000
cmc	0.559322	0.520	0.799728
company_bankruptcy_prediction	0.971408	4.274	0.799971
contraceptive_method_choice	0.579661	1.783	0.799728
credit	0.778343	4.352	0.799988
default_of_credit_card_clients	0.825333	12.676	0.800000
delta_ailerons	0.947405	1.074	0.799972
dis	0.984106	1.188	0.799841
dna	0.907524	3.555	0.799749
drug_consumption	0.403183	0.586	0.799894
dry_bean_dataset	0.928021	3.680	0.799941
eeg-eye-state	0.929907	3.968	0.800000
electricity	0.802935	21.808	0.799987
estimation_of_obesity_levels	0.976359	0.856	0.799621
eye_movements	0.564899	3.401	0.799927
eye_movements_bin	0.593298	2.045	0.799947
first-order-theorem-proving	0.598856	2.600	0.799935
gas-drift	0.994249	11.505	0.800000
gina_agnostic	0.742075	23.120	0.799885
golf_play_dataset_extended	0.922374	0.476	0.800000
heloc	0.720000	2.855	0.800000
house_16H	0.875093	4.876	0.799970
htru	0.978212	4.553	0.799978
ibm-employee-performance	0.982993	0.774	0.800000
in_vehicle_coupon_recommendation	0.668052	3.346	0.800729
internet_firewall	0.811627	42.014	0.799991
jm1	0.814424	2.974	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.719768	21.036	0.799996
kdd_ipums_la_97-small	0.846821	1.407	0.799923
kr-vs-k	0.540627	28.453	0.799971
kropt	0.541162	27.930	0.799971
led24	0.723437	1.010	0.800000
led7	0.739062	0.753	0.800000
letter	0.953250	19.829	0.800000
mammography	0.987930	1.791	0.799964
maternal_health_risk	0.753695	0.438	0.799803
mfeat-factors	0.970000	2.814	0.800000
mfeat-fourier	0.895000	1.272	0.800000
mfeat-karhunen	0.970000	1.245	0.800000
