dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.521	0.799845	0.003	0.229	2.292	2.524
Amazon_employee_access	0.942173	10.175	0.799994	0.004	0.137	10.037	10.178
BLE_RSSI_dataset_for_Indoor_localization	0.735103	1.024	0.799980	0.002	0.045	0.979	1.026
BNG(breast-w)	0.986284	16.716	0.799980	0.004	0.238	16.478	16.720
BNG(cmc)	0.575407	30.995	0.799986	0.005	0.305	30.690	30.999
BNG(tic-tac-toe)	0.787148	16.793	0.799980	0.004	0.236	16.557	16.797
Bank_Customer_Churn_Dataset	0.870000	1.981	0.800000	0.003	0.070	1.911	1.984
Basketball_c	0.705224	0.258	0.800000	0.002	0.046	0.212	0.261
Cardiovascular-Disease-dataset	0.730643	50.666	0.800000	0.006	0.424	50.242	50.671
Click_prediction_small	0.831790	5.891	0.799990	0.003	0.076	5.815	5.894
Credit_c	0.701075	41.671	0.801311	0.006	0.788	40.882	41.676
Customer_Personality_Analysis	0.888393	0.491	0.800000	0.002	0.045	0.446	0.493
Diabetic_Retinopathy_Debrecen	0.740260	0.263	0.799305	0.002	0.029	0.234	0.266
E-CommereShippingData	0.670909	2.134	0.799982	0.003	0.061	2.073	2.137
Employee	0.858217	0.706	0.799914	0.003	0.024	0.682	0.709
FICO-HELOC-cleaned	0.739747	2.558	0.799919	0.003	0.126	2.432	2.561
Firm-Teacher_Clave-Direction_Classification	0.753704	2.386	0.800000	0.003	0.100	2.286	2.389
Fitness_Club_c	0.798658	0.186	0.799596	0.002	0.013	0.174	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.659375	0.334	0.800000	0.003	0.033	0.300	0.336
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.675000	0.335	0.800000	0.003	0.035	0.300	0.338
Gender_Gap_in_Spanish_WP	0.595789	0.847	0.799831	0.003	0.037	0.810	0.850
GesturePhaseSegmentationProcessed	0.661266	2.977	0.799959	0.003	0.162	2.815	2.980
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.812	0.797432	0.009	0.059	1.753	1.821
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.857143	0.411	0.800000	0.002	0.052	0.358	0.413
INNHotelsGroup	0.862715	15.592	0.800000	0.004	0.306	15.286	15.596
Indian_pines	0.922362	11.388	0.799978	0.008	0.988	10.401	11.396
JapaneseVowels	0.994481	2.180	0.799920	0.003	0.079	2.101	2.183
KDDCup09_upselling	0.781676	1.794	0.799922	0.003	0.138	1.656	1.797
MIC	0.906061	1.067	0.799879	0.003	0.157	0.910	1.070
MagicTelescope	0.877234	4.790	0.800000	0.003	0.108	4.682	4.794
Marketing_Campaign	0.892857	0.504	0.800000	0.003	0.048	0.456	0.507
Mobile_Price_Classification	0.965000	0.410	0.800000	0.002	0.038	0.372	0.412
National_Health_and_Nutrition_Health_Survey	0.835526	0.293	0.799824	0.003	0.018	0.275	0.295
PhishingWebsites	0.964270	3.189	0.800000	0.003	0.145	3.044	3.192
PieChart3	0.875000	0.354	0.799443	0.002	0.055	0.300	0.357
Pima_Indians_Diabetes_Database	0.753247	0.140	0.799479	0.003	0.013	0.127	0.143
PizzaCutter3	0.880383	0.347	0.799617	0.002	0.052	0.295	0.349
Pumpkin_Seeds	0.878000	0.399	0.800000	0.002	0.025	0.375	0.402
QSAR_biodegradation	0.876777	0.373	0.799810	0.003	0.059	0.314	0.376
