dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.362934	6.982	0.799845
Amazon_employee_access	0.942173	14.825	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732599	5.601	0.799980
BNG(breast-w)	0.979045	21.576	0.799980
BNG(cmc)	0.525588	36.295	0.799986
BNG(tic-tac-toe)	0.714376	21.320	0.799980
Bank_Customer_Churn_Dataset	0.796500	6.784	0.800000
Basketball_c	0.686567	4.901	0.800000
Cardiovascular-Disease-dataset	0.696429	50.193	0.800000
Click_prediction_small	0.831539	6.525	0.799990
Credit_c	0.622002	42.466	0.801311
Customer_Personality_Analysis	0.868304	0.983	0.800000
Diabetic_Retinopathy_Debrecen	0.636364	0.693	0.799305
E-CommereShippingData	0.631818	2.691	0.799982
Employee	0.779807	1.187	0.799914
FICO-HELOC-cleaned	0.695190	3.150	0.799919
Firm-Teacher_Clave-Direction_Classification	0.473611	2.744	0.800000
Fitness_Club_c	0.741611	0.502	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.515625	0.641	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.546875	0.677	0.800000
Gender_Gap_in_Spanish_WP	0.589474	1.167	0.799831
GesturePhaseSegmentationProcessed	0.454177	3.343	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.185	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.846939	0.741	0.800000
INNHotelsGroup	0.672364	16.416	0.800000
Indian_pines	0.758885	11.858	0.799978
JapaneseVowels	0.789262	2.502	0.799920
KDDCup09_upselling	0.606238	2.128	0.799922
MIC	0.869697	1.348	0.799879
MagicTelescope	0.845952	5.175	0.800000
Marketing_Campaign	0.863839	0.837	0.800000
Mobile_Price_Classification	0.395000	0.707	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.611	0.799824
PhishingWebsites	0.898236	3.525	0.800000
PieChart3	0.875000	0.651	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.477	0.799479
PizzaCutter3	0.880383	0.673	0.799616
Pumpkin_Seeds	0.868000	0.743	0.800000
QSAR_biodegradation	0.857820	0.688	0.799810
SDSS17	0.770700	100.385	0.800000
Satellite	0.991176	1.776	0.800000
Telecom_Churn_Dataset	0.863568	0.959	0.799880
UJI_Pen_Characters	0.241758	2.951	0.799853
Water_Quality_and_Potability	0.609756	0.788	0.799756
Wilt	0.950259	0.801	0.799834
abalone	0.596890	0.933	0.799856
ada	0.819277	1.667	0.799855
ada_agnostic	0.814896	1.852	0.799868
ada_prior	0.775419	1.128	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.580000	0.567	0.800000
allbp	0.956291	1.294	0.799841
allrep	0.966887	1.260	0.799841
analcatdata_authorship	0.917160	0.749	0.799049
artificial-characters	0.494618	2.168	0.799961
autoUniv-au4-2500	0.470000	1.846	0.800000
autoUniv-au7-1100	0.286364	0.525	0.800000
bank	0.883003	24.258	0.799982
banknote_authentication	0.545455	0.392	0.799563
baseball	0.944030	0.553	0.800000
car-evaluation	0.699422	0.701	0.799769
churn	0.862000	1.358	0.800000
cmc	0.542373	0.510	0.799728
company_bankruptcy_prediction	0.967742	4.227	0.799971
contraceptive_method_choice	0.603390	0.700	0.799728
credit	0.753814	4.506	0.799988
default_of_credit_card_clients	0.802500	12.754	0.800000
delta_ailerons	0.945302	1.079	0.799972
dis	0.984106	1.261	0.799841
dna	0.797806	3.536	0.799749
drug_consumption	0.397878	0.584	0.799894
dry_bean_dataset	0.912596	3.699	0.799941
eeg-eye-state	0.652203	4.054	0.800000
electricity	0.762441	22.080	0.799987
estimation_of_obesity_levels	0.647754	0.843	0.799621
eye_movements	0.467550	3.386	0.799927
eye_movements_bin	0.556505	2.117	0.799947
first-order-theorem-proving	0.512255	2.610	0.799935
gas-drift	0.862689	11.532	0.800000
gina_agnostic	0.639769	23.040	0.799885
golf_play_dataset_extended	0.844749	0.513	0.800000
heloc	0.688000	2.839	0.800000
house_16H	0.802446	3.687	0.799970
htru	0.978492	4.585	0.799978
ibm-employee-performance	0.846939	0.822	0.800000
in_vehicle_coupon_recommendation	0.581637	3.347	0.800729
internet_firewall	0.782940	41.969	0.799991
jm1	0.812127	2.986	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.651272	21.466	0.799996
kdd_ipums_la_97-small	0.841040	1.390	0.799923
kr-vs-k	0.312188	28.113	0.799971
kropt	0.308981	27.646	0.799971
led24	0.393750	1.065	0.800000
led7	0.645312	0.749	0.800000
letter	0.671500	19.098	0.800000
mammography	0.981225	1.819	0.799964
maternal_health_risk	0.738916	0.472	0.799803
mfeat-factors	0.792500	2.790	0.800000
mfeat-fourier	0.700000	1.265	0.800000
mfeat-karhunen	0.582500	1.327	0.800000
mfeat-morphological	0.717500	0.628	0.800000
mfeat-pixel	0.672500	3.106	0.800000
mfeat-zernike	0.595000	0.972	0.800000
mice_protein_expression	0.703704	0.953	0.800000
microaggregation2	0.559000	6.604	0.800000
mobile_c36_oversampling	0.912094	20.817	0.800000
mozilla4	0.865552	1.903	0.800000
naticusdroid+android+permissions+dataset	0.875064	20.586	0.799980
national-longitudinal-survey-binary	0.763747	1.296	0.799919
okcupid_stem	0.720015	9.361	0.799978
one-hundred-plants-margin	0.546875	4.599	0.800000
one-hundred-plants-shape	0.459375	4.553	0.800000
one-hundred-plants-texture	0.425000	4.970	0.799875
optdigits	0.695730	2.650	0.800000
ozone-level-8hr	0.936884	1.454	0.799921
page-blocks	0.961644	1.212	0.799927
pendigits	0.913142	2.850	0.799945
phoneme	0.838113	0.816	0.799963
pol	0.921170	2.993	0.799940
predict_students_dropout_and_academic_success	0.710734	1.542	0.799955
qsar	0.843602	0.733	0.800000
rice_cammeo_and_osmancik	0.923885	0.820	0.800000
ringnorm	0.980405	1.974	0.800000
satimage	0.870140	2.187	0.800000
segment	0.878788	0.780	0.800000
seismic+bumps	0.934236	0.751	0.799923
shuttle	0.995948	34.560	0.800000
spambase	0.783931	2.043	0.799826
splice	0.648903	1.604	0.800000
sports_articles_for_objectivity_analysis	0.820000	0.738	0.800000
statlog	0.715000	0.620	0.800000
steel_plates_faults	0.688946	0.770	0.799588
sylvine	0.906341	1.439	0.799961
taiwanese_bankruptcy_prediction	0.968475	4.386	0.799971
telco-customer-churn	0.775727	1.819	0.799943
texture	0.850000	6.511	0.800000
thyroid	0.938889	1.941	0.800000
thyroid-ann	0.941722	1.095	0.799841
thyroid-dis	0.648214	0.930	0.800000
turiye_student_evaluation	0.454467	1.867	0.800000
twonorm	0.979054	2.018	0.800000
vehicle	0.741176	0.516	0.799054
wall-robot-navigation	0.798535	1.558	0.799853
water_quality	0.886875	1.976	0.799900
waveform-5000	0.720000	1.855	0.800000
waveform_database_generator_version_1	0.690000	1.383	0.800000
website_phishing	0.852399	0.555	0.799704
wine-quality-red	0.590625	0.514	0.799875
wine-quality-white	0.507143	1.155	0.799918
yeast	0.579125	0.540	0.799865
