dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.405405	6.524	0.799845
Amazon_employee_access	0.942173	14.504	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731597	5.128	0.799980
BNG(breast-w)	0.983363	21.300	0.799980
BNG(cmc)	0.557595	35.779	0.799986
BNG(tic-tac-toe)	0.744475	20.467	0.799980
Bank_Customer_Churn_Dataset	0.858000	6.307	0.800000
Basketball_c	0.686567	4.487	0.800000
Cardiovascular-Disease-dataset	0.728071	50.155	0.800000
Click_prediction_small	0.831539	6.463	0.799990
Credit_c	0.658065	42.388	0.801311
Customer_Personality_Analysis	0.888393	0.953	0.800000
Diabetic_Retinopathy_Debrecen	0.714286	0.721	0.799305
E-CommereShippingData	0.651364	2.637	0.799982
Employee	0.842105	1.182	0.799914
FICO-HELOC-cleaned	0.728608	3.139	0.799919
Firm-Teacher_Clave-Direction_Classification	0.525000	2.733	0.800000
Fitness_Club_c	0.791946	0.497	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.575000	0.631	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.534375	0.619	0.800000
Gender_Gap_in_Spanish_WP	0.601053	1.170	0.799831
GesturePhaseSegmentationProcessed	0.508354	3.340	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.145	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.850340	0.739	0.800000
INNHotelsGroup	0.835424	16.125	0.800000
Indian_pines	0.781848	11.878	0.799978
JapaneseVowels	0.965379	2.517	0.799920
KDDCup09_upselling	0.743665	2.083	0.799922
MIC	0.887879	1.420	0.799879
MagicTelescope	0.865405	5.143	0.800000
Marketing_Campaign	0.897321	0.807	0.800000
Mobile_Price_Classification	0.667500	0.708	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.563	0.799824
PhishingWebsites	0.900950	3.537	0.800000
PieChart3	0.875000	0.637	0.799443
Pima_Indians_Diabetes_Database	0.792208	0.427	0.799479
PizzaCutter3	0.885167	0.685	0.799616
Pumpkin_Seeds	0.878000	0.674	0.800000
