dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.409266	7.052	0.799845
Amazon_employee_access	0.942173	14.473	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732098	5.247	0.799980
BNG(breast-w)	0.985522	21.079	0.799980
BNG(cmc)	0.567541	35.850	0.799986
BNG(tic-tac-toe)	0.776861	21.025	0.799980
Bank_Customer_Churn_Dataset	0.865000	6.283	0.800000
Basketball_c	0.690299	4.500	0.800000
Cardiovascular-Disease-dataset	0.727500	49.586	0.800000
Click_prediction_small	0.831414	6.406	0.799990
Credit_c	0.685525	42.076	0.801311
Customer_Personality_Analysis	0.892857	0.976	0.800000
Diabetic_Retinopathy_Debrecen	0.709957	0.739	0.799305
E-CommereShippingData	0.658182	2.618	0.799982
Employee	0.848550	1.144	0.799914
FICO-HELOC-cleaned	0.741266	3.095	0.799919
Firm-Teacher_Clave-Direction_Classification	0.618981	2.696	0.800000
Fitness_Club_c	0.785235	0.488	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.568750	0.648	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.628125	0.625	0.800000
Gender_Gap_in_Spanish_WP	0.592632	1.130	0.799831
GesturePhaseSegmentationProcessed	0.561519	3.335	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.847299	2.131	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.717	0.800000
INNHotelsGroup	0.863267	16.079	0.800000
Indian_pines	0.879716	11.918	0.799978
JapaneseVowels	0.989965	2.486	0.799920
KDDCup09_upselling	0.738791	2.092	0.799922
MIC	0.903030	1.370	0.799879
MagicTelescope	0.875131	5.113	0.800000
Marketing_Campaign	0.890625	0.787	0.800000
Mobile_Price_Classification	0.607500	0.697	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.626	0.799824
PhishingWebsites	0.965626	3.502	0.800000
PieChart3	0.879630	0.652	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.434	0.799479
PizzaCutter3	0.880383	0.647	0.799616
Pumpkin_Seeds	0.876000	0.686	0.800000
QSAR_biodegradation	0.872038	0.648	0.799810
SDSS17	0.969000	98.111	0.800000
Satellite	0.992157	1.775	0.800000
Telecom_Churn_Dataset	0.926537	0.925	0.799880
UJI_Pen_Characters	0.498168	2.981	0.799853
Water_Quality_and_Potability	0.632622	0.775	0.799756
Wilt	0.987565	1.589	0.799834
abalone	0.627990	0.921	0.799856
ada	0.848193	1.664	0.799855
ada_agnostic	0.831325	1.852	0.799868
ada_prior	0.844693	1.106	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.580000	0.544	0.800000
allbp	0.976159	1.239	0.799841
allrep	0.972185	1.227	0.799841
analcatdata_authorship	0.982249	0.730	0.799049
artificial-characters	0.670744	2.179	0.799961
autoUniv-au4-2500	0.484000	1.846	0.800000
autoUniv-au7-1100	0.340909	1.231	0.800000
bank	0.891076	23.505	0.799982
banknote_authentication	0.560000	0.379	0.799563
baseball	0.947761	0.556	0.800000
car-evaluation	0.699422	0.660	0.799769
churn	0.935000	1.370	0.800000
cmc	0.562712	0.526	0.799728
company_bankruptcy_prediction	0.971408	4.265	0.799971
contraceptive_method_choice	0.586441	0.720	0.799728
credit	0.777146	4.360	0.799988
default_of_credit_card_clients	0.821000	12.651	0.800000
delta_ailerons	0.947405	1.049	0.799972
dis	0.984106	1.198	0.799841
dna	0.918495	3.547	0.799749
drug_consumption	0.400531	0.590	0.799894
dry_bean_dataset	0.928755	3.683	0.799941
eeg-eye-state	0.935247	3.964	0.800000
electricity	0.817500	21.908	0.799987
estimation_of_obesity_levels	0.964539	1.606	0.799621
eye_movements	0.560786	3.407	0.799927
eye_movements_bin	0.599212	2.092	0.799947
first-order-theorem-proving	0.611928	2.587	0.799935
gas-drift	0.994968	11.576	0.800000
gina_agnostic	0.698847	23.128	0.799885
golf_play_dataset_extended	0.922374	0.462	0.800000
heloc	0.712000	2.850	0.800000
house_16H	0.876946	3.710	0.799970
htru	0.978771	4.552	0.799978
ibm-employee-performance	0.979592	0.838	0.800000
in_vehicle_coupon_recommendation	0.676776	3.344	0.800729
internet_firewall	0.801785	41.991	0.799991
jm1	0.814883	2.962	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.729139	21.010	0.799996
kdd_ipums_la_97-small	0.849711	1.385	0.799923
kr-vs-k	0.587491	28.756	0.799971
kropt	0.590342	29.673	0.799971
led24	0.723437	0.984	0.800000
led7	0.732812	0.750	0.800000
letter	0.959750	19.748	0.800000
mammography	0.987483	1.788	0.799964
maternal_health_risk	0.763547	0.449	0.799803
mfeat-factors	0.972500	2.826	0.800000
mfeat-fourier	0.892500	1.277	0.800000
mfeat-karhunen	0.962500	1.269	0.800000
mfeat-morphological	0.757500	1.315	0.800000
mfeat-pixel	0.920000	3.106	0.800000
mfeat-zernike	0.820000	0.975	0.800000
mice_protein_expression	1.000000	0.942	0.800000
microaggregation2	0.605250	6.476	0.800000
mobile_c36_oversampling	0.966673	20.708	0.800000
mozilla4	0.917337	1.895	0.800000
naticusdroid+android+permissions+dataset	0.937788	20.517	0.799980
national-longitudinal-survey-binary	0.986762	1.323	0.799919
okcupid_stem	0.733508	9.313	0.799978
one-hundred-plants-margin	0.759375	4.786	0.800000
one-hundred-plants-shape	0.712500	4.661	0.800000
one-hundred-plants-texture	0.831250	4.729	0.799875
optdigits	0.986655	2.640	0.800000
ozone-level-8hr	0.948718	1.460	0.799921
page-blocks	0.974429	1.196	0.799927
pendigits	0.994998	2.770	0.799945
phoneme	0.869565	0.813	0.799963
pol	0.974219	3.022	0.799940
predict_students_dropout_and_academic_success	0.754802	1.500	0.799955
qsar	0.886256	0.654	0.800000
rice_cammeo_and_osmancik	0.929134	0.813	0.800000
ringnorm	0.977027	1.974	0.800000
satimage	0.916796	2.186	0.800000
segment	0.937229	0.711	0.800000
