dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.481	0.799845	0.003	0.206	2.275	2.484
Amazon_employee_access	0.942173	10.377	0.799994	0.003	0.150	10.227	10.381
BLE_RSSI_dataset_for_Indoor_localization	0.732098	1.014	0.799980	0.002	0.034	0.981	1.016
BNG(breast-w)	0.987300	16.607	0.799980	0.004	0.237	16.370	16.612
BNG(cmc)	0.576311	31.618	0.799986	0.005	0.306	31.313	31.623
BNG(tic-tac-toe)	0.793879	16.819	0.799980	0.004	0.239	16.580	16.823
Bank_Customer_Churn_Dataset	0.869500	1.986	0.800000	0.003	0.075	1.911	1.989
Basketball_c	0.716418	0.257	0.800000	0.002	0.045	0.212	0.259
Cardiovascular-Disease-dataset	0.732214	49.321	0.800000	0.006	0.394	48.927	49.327
Click_prediction_small	0.831539	5.924	0.799990	0.003	0.076	5.848	5.928
Credit_c	0.706038	41.374	0.801311	0.006	0.790	40.584	41.380
Customer_Personality_Analysis	0.890625	0.494	0.800000	0.003	0.046	0.449	0.497
Diabetic_Retinopathy_Debrecen	0.744589	0.265	0.799305	0.002	0.030	0.235	0.268
E-CommereShippingData	0.672273	2.141	0.799982	0.003	0.062	2.079	2.144
Employee	0.862513	0.707	0.799914	0.003	0.025	0.683	0.710
FICO-HELOC-cleaned	0.740253	2.569	0.799919	0.003	0.127	2.442	2.573
Firm-Teacher_Clave-Direction_Classification	0.735185	2.393	0.800000	0.003	0.099	2.293	2.395
Fitness_Club_c	0.802013	0.187	0.799596	0.002	0.013	0.174	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.621875	0.336	0.800000	0.003	0.034	0.302	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.675000	0.337	0.800000	0.003	0.035	0.302	0.340
Gender_Gap_in_Spanish_WP	0.588421	0.844	0.799831	0.002	0.036	0.808	0.846
GesturePhaseSegmentationProcessed	0.652658	2.984	0.799959	0.003	0.164	2.820	2.987
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.813	0.797432	0.003	0.060	1.754	1.816
