dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.409266	2.396	0.799845	0.003	0.208	2.188	2.399
Amazon_employee_access	0.942173	10.271	0.799994	0.004	0.137	10.134	10.274
BLE_RSSI_dataset_for_Indoor_localization	0.731597	1.019	0.799980	0.002	0.038	0.981	1.022
BNG(breast-w)	0.985141	16.925	0.799980	0.004	0.264	16.661	16.929
BNG(cmc)	0.570886	30.911	0.799986	0.005	0.318	30.593	30.915
BNG(tic-tac-toe)	0.780036	16.587	0.799980	0.004	0.235	16.352	16.591
Bank_Customer_Churn_Dataset	0.862000	1.997	0.800000	0.003	0.071	1.926	2.000
Basketball_c	0.712687	0.242	0.800000	0.002	0.031	0.211	0.245
Cardiovascular-Disease-dataset	0.728143	50.189	0.800000	0.005	0.391	49.798	50.195
Click_prediction_small	0.831915	5.948	0.799990	0.003	0.074	5.874	5.952
Credit_c	0.703888	42.047	0.801311	0.006	0.795	41.252	42.053
Customer_Personality_Analysis	0.897321	0.491	0.800000	0.002	0.046	0.445	0.493
Diabetic_Retinopathy_Debrecen	0.753247	0.263	0.799305	0.002	0.031	0.233	0.266
E-CommereShippingData	0.671818	2.113	0.799982	0.003	0.064	2.049	2.116
Employee	0.854995	0.707	0.799914	0.003	0.025	0.682	0.709
FICO-HELOC-cleaned	0.739241	2.553	0.799919	0.003	0.132	2.421	2.556
Firm-Teacher_Clave-Direction_Classification	0.649537	2.400	0.800000	0.003	0.102	2.298	2.403
Fitness_Club_c	0.795302	0.185	0.799596	0.002	0.013	0.172	0.187
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.546875	0.335	0.800000	0.003	0.034	0.301	0.337
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.640625	0.336	0.800000	0.003	0.035	0.301	0.339
Gender_Gap_in_Spanish_WP	0.589474	0.842	0.799831	0.002	0.036	0.806	0.844
GesturePhaseSegmentationProcessed	0.576709	2.978	0.799959	0.003	0.168	2.810	2.981
HR_Analytics_Job_Change_of_Data_Scientists	0.855568	1.810	0.797432	0.003	0.060	1.750	1.813
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.409	0.800000	0.002	0.051	0.358	0.411
INNHotelsGroup	0.865610	15.909	0.800000	0.004	0.299	15.610	15.913
Indian_pines	0.925642	11.470	0.799978	0.008	1.008	10.462	11.478
JapaneseVowels	0.991972	2.172	0.799920	0.003	0.080	2.092	2.175
KDDCup09_upselling	0.776803	1.797	0.799922	0.003	0.140	1.657	1.801
MIC	0.903030	1.071	0.799879	0.003	0.159	0.913	1.074
MagicTelescope	0.874606	4.747	0.800000	0.003	0.109	4.638	4.750
Marketing_Campaign	0.888393	0.509	0.800000	0.003	0.050	0.459	0.512
Mobile_Price_Classification	0.970000	0.415	0.800000	0.003	0.040	0.376	0.418
National_Health_and_Nutrition_Health_Survey	0.835526	0.293	0.799824	0.003	0.018	0.274	0.295
PhishingWebsites	0.968340	3.180	0.800000	0.003	0.146	3.034	3.183
PieChart3	0.879630	0.358	0.799443	0.002	0.056	0.301	0.360
Pima_Indians_Diabetes_Database	0.746753	0.143	0.799479	0.003	0.014	0.129	0.145
PizzaCutter3	0.875598	0.350	0.799617	0.002	0.054	0.296	0.352
Pumpkin_Seeds	0.872000	0.402	0.800000	0.002	0.026	0.375	0.404
QSAR_biodegradation	0.872038	0.378	0.799810	0.003	0.061	0.316	0.380
SDSS17	0.971950	99.961	0.800000	0.010	0.724	99.238	99.971
Satellite	0.993137	1.479	0.800000	0.004	0.106	1.373	1.483
Telecom_Churn_Dataset	0.943028	0.654	0.799880	0.002	0.040	0.614	0.656
UJI_Pen_Characters	0.483516	2.740	0.799853	0.002	0.119	2.622	2.743
Water_Quality_and_Potability	0.644817	0.493	0.799756	0.003	0.023	0.470	0.496
Wilt	0.990674	0.479	0.799834	0.002	0.019	0.460	0.482
abalone	0.635167	0.640	0.799856	0.002	0.026	0.614	0.642
ada	0.846988	1.390	0.799855	0.003	0.104	1.286	1.393
ada_agnostic	0.829135	1.538	0.799868	0.003	0.106	1.431	1.541
ada_prior	0.842458	0.820	0.799955	0.003	0.038	0.783	0.823
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.587500	0.259	0.800000	0.002	0.017	0.241	0.261
allbp	0.974834	0.922	0.799841	0.003	0.059	0.863	0.924
allrep	0.972185	0.914	0.799841	0.003	0.057	0.857	0.917
analcatdata_authorship	0.988166	0.458	0.799049	0.003	0.095	0.363	0.461
artificial-characters	0.681018	1.890	0.799961	0.003	0.046	1.844	1.894
autoUniv-au4-2500	0.484000	1.528	0.800000	0.003	0.193	1.335	1.531
autoUniv-au7-1100	0.340909	0.203	0.800000	0.003	0.019	0.184	0.206
bank	0.894725	23.389	0.799982	0.004	0.377	23.013	23.394
banknote_authentication	0.560000	0.097	0.799563	0.003	0.009	0.087	0.099
baseball	0.947761	0.268	0.800000	0.002	0.027	0.241	0.270
car-evaluation	0.841040	0.365	0.799769	0.002	0.035	0.330	0.368
churn	0.934000	1.074	0.800000	0.003	0.060	1.014	1.077
cmc	0.569492	0.236	0.799728	0.002	0.018	0.218	0.238
company_bankruptcy_prediction	0.969208	3.948	0.799971	0.004	0.322	3.626	3.952
contraceptive_method_choice	0.620339	0.235	0.799728	0.002	0.017	0.218	0.237
credit	0.778044	3.947	0.799988	0.003	0.093	3.854	3.950
default_of_credit_card_clients	0.825167	12.202	0.800000	0.004	0.377	11.825	12.206
delta_ailerons	0.947405	0.762	0.799972	0.003	0.026	0.736	0.765
dis	0.985430	0.921	0.799841	0.003	0.060	0.861	0.924
dna	0.951411	3.266	0.799749	0.005	0.364	2.903	3.271
drug_consumption	0.403183	0.311	0.799894	0.002	0.023	0.288	0.313
dry_bean_dataset	0.926919	3.311	0.799941	0.003	0.123	3.189	3.314
eeg-eye-state	0.954272	3.644	0.800000	0.003	0.122	3.521	3.647
electricity	0.810548	21.268	0.799987	0.005	0.255	21.013	21.273
estimation_of_obesity_levels	0.971631	0.396	0.799621	0.002	0.030	0.366	0.398
eye_movements	0.569013	3.011	0.799927	0.003	0.165	2.846	3.015
eye_movements_bin	0.583443	1.749	0.799947	0.003	0.095	1.654	1.752
first-order-theorem-proving	0.607843	2.215	0.799935	0.004	0.167	2.048	2.219
gas-drift	0.995327	11.193	0.800000	0.007	1.019	10.174	11.200
gina_agnostic	0.812680	23.238	0.799885	0.011	2.305	20.933	23.250
golf_play_dataset_extended	0.917808	0.193	0.800000	0.002	0.015	0.178	0.196
heloc	0.721000	2.536	0.800000	0.003	0.111	2.424	2.539
house_16H	0.876205	3.270	0.799970	0.003	0.117	3.154	3.274
htru	0.979050	4.281	0.799978	0.003	0.080	4.201	4.284
ibm-employee-performance	0.996599	0.403	0.800000	0.002	0.050	0.353	0.405
in_vehicle_coupon_recommendation	0.679269	3.024	0.800729	0.003	0.129	2.895	3.027
internet_firewall	0.802167	42.458	0.799991	0.004	0.169	42.290	42.462
jm1	0.816261	2.697	0.800000	0.003	0.115	2.583	2.700
jungle_chess_2pcs_raw_endgame_complete	0.823628	20.647	0.799996	0.004	0.183	20.464	20.651
kdd_ipums_la_97-small	0.859345	1.110	0.799923	0.004	0.061	1.049	1.114
kr-vs-k	0.595688	29.438	0.799971	0.003	0.130	29.308	29.441
kropt	0.599786	28.715	0.799971	0.004	0.116	28.600	28.719
led24	0.725000	0.717	0.800000	0.003	0.055	0.662	0.719
led7	0.737500	0.449	0.800000	0.002	0.019	0.430	0.452
letter	0.961000	19.437	0.800000	0.003	0.174	19.263	19.441
mammography	0.989718	1.529	0.799964	0.004	0.043	1.485	1.532
maternal_health_risk	0.793103	0.167	0.799803	0.002	0.012	0.155	0.170
mfeat-factors	0.972500	2.514	0.800000	0.004	0.370	2.145	2.518
mfeat-fourier	0.880000	0.992	0.800000	0.003	0.135	0.857	0.995
mfeat-karhunen	0.970000	0.868	0.800000	0.003	0.112	0.756	0.871
mfeat-morphological	0.752500	0.269	0.800000	0.003	0.016	0.253	0.272
mfeat-pixel	0.962500	2.813	0.800000	0.004	0.418	2.395	2.817
mfeat-zernike	0.802500	0.692	0.800000	0.003	0.091	0.602	0.695
mice_protein_expression	1.000000	0.579	0.800000	0.003	0.106	0.473	0.582
microaggregation2	0.619500	6.121	0.800000	0.004	0.185	5.936	6.125
mobile_c36_oversampling	0.958849	20.233	0.800000	0.004	0.200	20.033	20.237
mozilla4	0.920553	1.587	0.800000	0.003	0.044	1.543	1.590
naticusdroid+android+permissions+dataset	0.964547	19.970	0.799980	0.008	0.803	19.166	19.978
national-longitudinal-survey-binary	0.989817	0.941	0.799918	0.004	0.048	0.893	0.944
okcupid_stem	0.731259	8.992	0.799977	0.004	0.176	8.816	8.996
one-hundred-plants-margin	0.803125	4.982	0.800000	0.003	0.136	4.846	4.985
one-hundred-plants-shape	0.762500	4.432	0.800000	0.003	0.111	4.321	4.434
one-hundred-plants-texture	0.890625	4.665	0.799875	0.003	0.111	4.555	4.669
optdigits	0.992883	2.346	0.800000	0.004	0.187	2.159	2.350
ozone-level-8hr	0.954635	1.171	0.799921	0.005	0.133	1.038	1.176
page-blocks	0.977169	0.908	0.799927	0.002	0.035	0.873	0.911
pendigits	0.995452	2.463	0.799945	0.003	0.103	2.360	2.466
phoneme	0.873265	0.524	0.799963	0.003	0.021	0.504	0.527
pol	0.976698	2.726	0.799940	0.003	0.109	2.617	2.730
predict_students_dropout_and_academic_success	0.766102	1.224	0.799955	0.003	0.082	1.142	1.227
qsar	0.914692	0.372	0.800000	0.003	0.058	0.314	0.375
rice_cammeo_and_osmancik	0.926509	0.530	0.800000	0.003	0.021	0.509	0.533
ringnorm	0.981081	1.680	0.800000	0.004	0.080	1.600	1.684
satimage	0.923795	1.893	0.800000	0.003	0.127	1.766	1.896
segment	0.928571	0.434	0.800000	0.003	0.035	0.400	0.437
seismic+bumps	0.934236	0.481	0.799923	0.002	0.034	0.447	0.483
shuttle	0.999569	34.434	0.800000	0.005	0.316	34.118	34.439
spambase	0.946797	1.762	0.799826	0.003	0.135	1.627	1.766
splice	0.893417	1.315	0.800000	0.003	0.135	1.180	1.319
sports_articles_for_objectivity_analysis	0.855000	0.447	0.800000	0.003	0.087	0.360	0.449
statlog	0.740000	0.229	0.800000	0.002	0.029	0.199	0.231
steel_plates_faults	0.778920	0.475	0.799588	0.002	0.048	0.427	0.478
sylvine	0.933659	1.094	0.799961	0.003	0.063	1.031	1.097
taiwanese_bankruptcy_prediction	0.970674	3.960	0.799971	0.004	0.325	3.635	3.965
telco-customer-churn	0.796309	1.533	0.799943	0.003	0.073	1.460	1.535
texture	0.999091	6.097	0.800000	0.003	0.139	5.958	6.100
thyroid	0.988889	1.644	0.800000	0.003	0.066	1.578	1.647
thyroid-ann	0.984106	0.811	0.799841	0.003	0.045	0.766	0.814
thyroid-dis	0.700000	0.651	0.800000	0.003	0.050	0.601	0.654
turiye_student_evaluation	0.500000	1.582	0.800000	0.003	0.100	1.482	1.585
twonorm	0.977703	1.691	0.800000	0.003	0.087	1.604	1.694
