dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.413127	2.358	0.799845	0.003	0.207	2.152	2.361
Amazon_employee_access	0.942173	10.232	0.799994	0.004	0.137	10.095	10.236
BLE_RSSI_dataset_for_Indoor_localization	0.733100	1.015	0.799980	0.002	0.038	0.977	1.018
BNG(breast-w)	0.986538	16.744	0.799980	0.004	0.235	16.509	16.748
BNG(cmc)	0.572785	31.252	0.799986	0.005	0.302	30.951	31.257
BNG(tic-tac-toe)	0.789561	16.486	0.799980	0.004	0.252	16.234	16.490
Bank_Customer_Churn_Dataset	0.871000	2.001	0.800000	0.003	0.070	1.932	2.004
Basketball_c	0.712687	0.258	0.800000	0.003	0.047	0.211	0.261
Cardiovascular-Disease-dataset	0.731357	50.809	0.800000	0.006	0.424	50.384	50.815
Click_prediction_small	0.831915	5.952	0.799990	0.003	0.075	5.877	5.955
Credit_c	0.702647	42.268	0.801311	0.006	0.788	41.480	42.274
Customer_Personality_Analysis	0.892857	0.489	0.800000	0.003	0.046	0.444	0.492
Diabetic_Retinopathy_Debrecen	0.740260	0.261	0.799305	0.002	0.030	0.231	0.264
E-CommereShippingData	0.672727	2.109	0.799982	0.003	0.062	2.047	2.112
Employee	0.854995	0.705	0.799914	0.003	0.024	0.680	0.707
FICO-HELOC-cleaned	0.741266	2.551	0.799919	0.003	0.128	2.422	2.554
Firm-Teacher_Clave-Direction_Classification	0.681481	2.399	0.800000	0.003	0.101	2.298	2.401
Fitness_Club_c	0.798658	0.185	0.799596	0.002	0.013	0.172	0.187
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.646875	0.335	0.800000	0.003	0.034	0.300	0.337
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.693750	0.336	0.800000	0.003	0.036	0.300	0.339
Gender_Gap_in_Spanish_WP	0.591579	0.841	0.799831	0.003	0.035	0.805	0.843
GesturePhaseSegmentationProcessed	0.655190	2.969	0.799959	0.003	0.161	2.808	2.972
HR_Analytics_Job_Change_of_Data_Scientists	0.854465	1.806	0.797432	0.003	0.060	1.746	1.809
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.407	0.800000	0.002	0.051	0.356	0.409
INNHotelsGroup	0.863818	15.856	0.800000	0.004	0.299	15.557	15.860
Indian_pines	0.932203	11.413	0.799978	0.007	0.994	10.419	11.420
JapaneseVowels	0.995986	2.167	0.799920	0.003	0.078	2.089	2.170
KDDCup09_upselling	0.781676	1.793	0.799922	0.003	0.139	1.655	1.797
MIC	0.906061	1.069	0.799879	0.003	0.157	0.912	1.072
MagicTelescope	0.879863	4.723	0.800000	0.003	0.111	4.612	4.726
Marketing_Campaign	0.901786	0.504	0.800000	0.003	0.048	0.456	0.507
Mobile_Price_Classification	0.962500	0.410	0.800000	0.002	0.038	0.372	0.413
National_Health_and_Nutrition_Health_Survey	0.835526	0.290	0.799824	0.003	0.018	0.272	0.293
PhishingWebsites	0.968792	3.189	0.800000	0.004	0.144	3.046	3.193
PieChart3	0.875000	0.354	0.799443	0.002	0.055	0.299	0.356
Pima_Indians_Diabetes_Database	0.753247	0.140	0.799479	0.003	0.013	0.126	0.142
PizzaCutter3	0.880383	0.348	0.799617	0.002	0.053	0.295	0.350
Pumpkin_Seeds	0.874000	0.397	0.800000	0.002	0.025	0.372	0.399
QSAR_biodegradation	0.886256	0.374	0.799810	0.003	0.059	0.314	0.377
SDSS17	0.972550	98.844	0.800000	0.006	0.672	98.172	98.850
Satellite	0.993137	1.477	0.800000	0.003	0.105	1.372	1.479
Telecom_Churn_Dataset	0.949025	0.655	0.799880	0.003	0.042	0.613	0.658
UJI_Pen_Characters	0.509158	2.856	0.799853	0.003	0.220	2.637	2.859
Water_Quality_and_Potability	0.640244	0.491	0.799756	0.004	0.022	0.469	0.496
Wilt	0.990674	0.478	0.799834	0.002	0.019	0.460	0.481
abalone	0.639952	0.636	0.799856	0.002	0.026	0.611	0.639
ada	0.842169	1.387	0.799855	0.003	0.102	1.285	1.390
ada_agnostic	0.828039	1.527	0.799868	0.003	0.106	1.421	1.530
ada_prior	0.839106	0.825	0.799955	0.003	0.042	0.783	0.828
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.255	0.800000	0.002	0.017	0.239	0.258
allbp	0.974834	0.918	0.799841	0.003	0.058	0.860	0.921
allrep	0.976159	0.916	0.799841	0.003	0.057	0.859	0.919
analcatdata_authorship	0.982249	0.460	0.799049	0.003	0.097	0.363	0.463
artificial-characters	0.693249	1.888	0.799961	0.003	0.046	1.842	1.891
autoUniv-au4-2500	0.502000	1.522	0.800000	0.003	0.194	1.329	1.526
autoUniv-au7-1100	0.372727	0.202	0.800000	0.002	0.020	0.183	0.205
bank	0.897600	23.366	0.799982	0.004	0.380	22.986	23.370
banknote_authentication	0.567273	0.097	0.799563	0.002	0.009	0.087	0.099
baseball	0.947761	0.266	0.800000	0.002	0.027	0.239	0.269
car-evaluation	0.895954	0.366	0.799769	0.003	0.036	0.331	0.369
churn	0.946000	1.072	0.800000	0.003	0.061	1.011	1.075
cmc	0.596610	0.236	0.799728	0.002	0.018	0.218	0.238
company_bankruptcy_prediction	0.972874	3.961	0.799971	0.004	0.331	3.630	3.965
contraceptive_method_choice	0.623729	0.231	0.799728	0.003	0.017	0.214	0.233
credit	0.777745	3.918	0.799988	0.003	0.095	3.823	3.921
