dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.436293	6.932	0.799845
Amazon_employee_access	0.942173	14.575	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730596	5.393	0.799980
BNG(breast-w)	0.985903	21.375	0.799980
BNG(cmc)	0.572785	36.038	0.799986
BNG(tic-tac-toe)	0.783592	21.276	0.799980
Bank_Customer_Churn_Dataset	0.871500	6.739	0.800000
Basketball_c	0.694030	4.651	0.800000
Cardiovascular-Disease-dataset	0.729786	50.240	0.800000
Click_prediction_small	0.832165	6.444	0.799990
Credit_c	0.707279	42.586	0.801311
Customer_Personality_Analysis	0.890625	0.969	0.800000
Diabetic_Retinopathy_Debrecen	0.761905	0.718	0.799305
E-CommereShippingData	0.670909	2.658	0.799982
Employee	0.851772	1.148	0.799914
FICO-HELOC-cleaned	0.739747	3.107	0.799919
Firm-Teacher_Clave-Direction_Classification	0.759259	2.769	0.800000
Fitness_Club_c	0.802013	0.467	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.587500	0.623	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.628125	0.651	0.800000
Gender_Gap_in_Spanish_WP	0.598947	1.125	0.799831
GesturePhaseSegmentationProcessed	0.657215	3.297	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.855568	2.136	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.709	0.800000
INNHotelsGroup	0.867677	16.204	0.800000
Indian_pines	0.938218	11.829	0.799978
JapaneseVowels	0.994481	2.534	0.799920
KDDCup09_upselling	0.788499	2.108	0.799922
MIC	0.915152	1.382	0.799879
MagicTelescope	0.878023	5.139	0.800000
Marketing_Campaign	0.881696	0.782	0.800000
Mobile_Price_Classification	0.960000	0.703	0.800000
National_Health_and_Nutrition_Health_Survey	0.828947	0.572	0.799824
PhishingWebsites	0.964722	3.529	0.800000
PieChart3	0.884259	0.628	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.455	0.799479
PizzaCutter3	0.880383	0.635	0.799616
Pumpkin_Seeds	0.876000	0.689	0.800000
QSAR_biodegradation	0.876777	0.666	0.799810
SDSS17	0.972900	99.529	0.800000
Satellite	0.993137	1.756	0.800000
Telecom_Churn_Dataset	0.949025	0.951	0.799880
UJI_Pen_Characters	0.472527	2.947	0.799853
Water_Quality_and_Potability	0.635671	0.768	0.799756
Wilt	0.990674	0.825	0.799834
abalone	0.642344	0.916	0.799856
ada	0.850602	1.692	0.799855
ada_agnostic	0.841183	1.848	0.799868
ada_prior	0.827933	1.109	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.592500	0.530	0.800000
allbp	0.974834	1.248	0.799841
allrep	0.974834	1.195	0.799841
analcatdata_authorship	0.988166	0.733	0.799049
artificial-characters	0.695205	2.207	0.799961
autoUniv-au4-2500	0.482000	1.815	0.800000
autoUniv-au7-1100	0.390909	0.570	0.800000
bank	0.899480	23.817	0.799982
banknote_authentication	0.552727	0.369	0.799563
baseball	0.947761	0.579	0.800000
car-evaluation	0.817919	0.639	0.799769
churn	0.934000	1.350	0.800000
cmc	0.579661	0.525	0.799728
company_bankruptcy_prediction	0.969208	4.265	0.799971
contraceptive_method_choice	0.613559	0.602	0.799728
credit	0.775351	4.387	0.799988
default_of_credit_card_clients	0.825833	12.740	0.800000
delta_ailerons	0.947405	1.055	0.799972
dis	0.986755	1.194	0.799841
dna	0.909091	3.546	0.799749
drug_consumption	0.403183	0.598	0.799894
dry_bean_dataset	0.928388	3.679	0.799941
eeg-eye-state	0.954606	4.007	0.800000
electricity	0.820920	21.845	0.799987
estimation_of_obesity_levels	0.978723	0.812	0.799621
eye_movements	0.582267	3.418	0.799927
eye_movements_bin	0.598555	2.045	0.799947
first-order-theorem-proving	0.627451	2.597	0.799935
gas-drift	0.994968	11.513	0.800000
gina_agnostic	0.762248	23.197	0.799885
golf_play_dataset_extended	0.926941	0.464	0.800000
heloc	0.721500	2.842	0.800000
house_16H	0.883247	3.653	0.799970
htru	0.978492	4.607	0.799978
ibm-employee-performance	1.000000	0.789	0.800000
in_vehicle_coupon_recommendation	0.670544	3.326	0.800729
internet_firewall	0.918593	41.962	0.799991
