dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.496	0.799845	0.003	0.207	2.289	2.500
Amazon_employee_access	0.942173	10.033	0.799994	0.004	0.140	9.893	10.036
BLE_RSSI_dataset_for_Indoor_localization	0.730095	1.014	0.799980	0.002	0.033	0.981	1.016
BNG(breast-w)	0.986284	16.952	0.799980	0.004	0.266	16.685	16.956
BNG(cmc)	0.572875	30.991	0.799986	0.005	0.306	30.685	30.996
BNG(tic-tac-toe)	0.786005	16.783	0.799980	0.004	0.237	16.545	16.787
Bank_Customer_Churn_Dataset	0.870500	2.007	0.800000	0.003	0.074	1.933	2.010
Basketball_c	0.705224	0.247	0.800000	0.003	0.032	0.214	0.249
Cardiovascular-Disease-dataset	0.730000	50.308	0.800000	0.006	0.395	49.913	50.314
Click_prediction_small	0.831539	5.925	0.799990	0.003	0.076	5.849	5.928
Credit_c	0.702399	42.147	0.801311	0.006	0.789	41.358	42.153
Customer_Personality_Analysis	0.892857	0.493	0.800000	0.003	0.046	0.448	0.496
Diabetic_Retinopathy_Debrecen	0.748918	0.265	0.799305	0.002	0.030	0.235	0.268
E-CommereShippingData	0.669091	2.124	0.799982	0.003	0.061	2.064	2.127
Employee	0.853921	0.709	0.799914	0.003	0.025	0.685	0.712
FICO-HELOC-cleaned	0.743291	2.556	0.799919	0.004	0.127	2.430	2.560
Firm-Teacher_Clave-Direction_Classification	0.705093	2.397	0.800000	0.003	0.100	2.297	2.400
Fitness_Club_c	0.802013	0.188	0.799596	0.002	0.013	0.174	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.581250	0.336	0.800000	0.003	0.034	0.302	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.587500	0.338	0.800000	0.003	0.036	0.302	0.340
Gender_Gap_in_Spanish_WP	0.596842	0.845	0.799831	0.003	0.036	0.809	0.848
GesturePhaseSegmentationProcessed	0.657215	2.974	0.799959	0.003	0.162	2.812	2.978
HR_Analytics_Job_Change_of_Data_Scientists	0.853914	1.804	0.797432	0.013	0.059	1.745	1.817
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.411	0.800000	0.003	0.052	0.359	0.413
INNHotelsGroup	0.861337	15.719	0.800000	0.005	0.307	15.412	15.723
Indian_pines	0.931657	11.402	0.799978	0.007	0.972	10.430	11.409
JapaneseVowels	0.994481	2.175	0.799920	0.003	0.079	2.096	2.178
KDDCup09_upselling	0.780702	1.802	0.799922	0.005	0.142	1.659	1.807
MIC	0.912121	1.072	0.799879	0.003	0.158	0.913	1.075
MagicTelescope	0.875131	4.793	0.800000	0.003	0.109	4.684	4.796
Marketing_Campaign	0.897321	0.509	0.800000	0.003	0.051	0.459	0.512
Mobile_Price_Classification	0.972500	0.414	0.800000	0.003	0.039	0.374	0.416
National_Health_and_Nutrition_Health_Survey	0.835526	0.294	0.799824	0.005	0.018	0.276	0.299
PhishingWebsites	0.967436	3.186	0.800000	0.004	0.146	3.040	3.190
PieChart3	0.875000	0.358	0.799443	0.002	0.057	0.302	0.360
Pima_Indians_Diabetes_Database	0.740260	0.143	0.799479	0.003	0.014	0.129	0.145
PizzaCutter3	0.885167	0.350	0.799617	0.002	0.054	0.296	0.353
Pumpkin_Seeds	0.874000	0.402	0.800000	0.002	0.026	0.376	0.404
QSAR_biodegradation	0.857820	0.377	0.799810	0.002	0.061	0.315	0.379
SDSS17	0.970750	99.972	0.800000	0.006	0.721	99.251	99.978
Satellite	0.993137	1.478	0.800000	0.003	0.105	1.374	1.482
Telecom_Churn_Dataset	0.947526	0.649	0.799880	0.005	0.041	0.609	0.654
UJI_Pen_Characters	0.472527	2.609	0.799853	0.002	0.189	2.420	2.611
Water_Quality_and_Potability	0.644817	0.492	0.799756	0.002	0.023	0.470	0.495
Wilt	0.990674	0.479	0.799834	0.002	0.019	0.460	0.481
abalone	0.642344	0.638	0.799856	0.003	0.027	0.611	0.640
ada	0.850602	1.380	0.799855	0.003	0.102	1.278	1.383
ada_agnostic	0.829135	1.532	0.799868	0.003	0.109	1.423	1.536
ada_prior	0.834637	0.815	0.799955	0.003	0.038	0.778	0.818
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.595000	0.260	0.800000	0.003	0.017	0.243	0.263
allbp	0.973510	0.919	0.799841	0.003	0.058	0.860	0.921
allrep	0.976159	0.916	0.799841	0.003	0.059	0.858	0.919
analcatdata_authorship	0.988166	0.451	0.799049	0.003	0.094	0.357	0.454
artificial-characters	0.688356	1.895	0.799961	0.003	0.048	1.847	1.898
autoUniv-au4-2500	0.486000	1.514	0.800000	0.003	0.188	1.326	1.517
autoUniv-au7-1100	0.386364	0.207	0.800000	0.002	0.020	0.187	0.210
bank	0.898374	22.855	0.799982	0.004	0.380	22.475	22.859
banknote_authentication	0.552727	0.099	0.799563	0.003	0.010	0.089	0.101
baseball	0.940299	0.270	0.800000	0.002	0.028	0.242	0.272
car-evaluation	0.815029	0.369	0.799769	0.003	0.036	0.333	0.372
churn	0.940000	1.079	0.800000	0.003	0.062	1.017	1.082
cmc	0.596610	0.229	0.799728	0.002	0.017	0.212	0.231
company_bankruptcy_prediction	0.972141	3.941	0.799971	0.004	0.318	3.623	3.945
contraceptive_method_choice	0.620339	0.236	0.799728	0.003	0.017	0.219	0.239
credit	0.772659	3.950	0.799988	0.003	0.092	3.858	3.953
default_of_credit_card_clients	0.827000	12.230	0.800000	0.004	0.390	11.840	12.235
delta_ailerons	0.948107	0.764	0.799972	0.003	0.026	0.739	0.767
dis	0.985430	0.923	0.799841	0.003	0.060	0.863	0.926
dna	0.927900	3.282	0.799749	0.004	0.383	2.899	3.286
drug_consumption	0.403183	0.311	0.799894	0.002	0.023	0.287	0.313
dry_bean_dataset	0.927286	3.316	0.799941	0.003	0.123	3.193	3.319
eeg-eye-state	0.954940	3.655	0.800000	0.004	0.122	3.533	3.659
electricity	0.821803	21.670	0.799987	0.004	0.264	21.405	21.674
estimation_of_obesity_levels	0.981087	0.398	0.799621	0.002	0.030	0.367	0.400
eye_movements	0.573583	3.014	0.799927	0.004	0.165	2.849	3.017
eye_movements_bin	0.594612	1.751	0.799947	0.004	0.093	1.658	1.755
first-order-theorem-proving	0.611111	2.224	0.799935	0.004	0.167	2.057	2.228
gas-drift	0.994968	11.195	0.800000	0.008	1.020	10.175	11.203
gina_agnostic	0.753602	23.103	0.799885	0.011	2.305	20.799	23.115
golf_play_dataset_extended	0.931507	0.196	0.800000	0.002	0.016	0.180	0.198
heloc	0.720500	2.541	0.800000	0.004	0.115	2.426	2.544
house_16H	0.882135	3.276	0.799970	0.004	0.119	3.157	3.280
htru	0.979330	4.296	0.799978	0.003	0.081	4.216	4.299
ibm-employee-performance	0.989796	0.406	0.800000	0.003	0.051	0.355	0.409
in_vehicle_coupon_recommendation	0.688824	3.027	0.800729	0.003	0.129	2.898	3.031
internet_firewall	0.804532	42.630	0.799991	0.005	0.170	42.460	42.634
jm1	0.816720	2.662	0.800000	0.003	0.115	2.547	2.665
jungle_chess_2pcs_raw_endgame_complete	0.847947	20.623	0.799996	0.004	0.187	20.436	20.627
kdd_ipums_la_97-small	0.863198	1.108	0.799923	0.003	0.061	1.048	1.112
kr-vs-k	0.612259	29.572	0.799971	0.004	0.129	29.443	29.576
kropt	0.617605	28.823	0.799971	0.004	0.115	28.708	28.826
led24	0.743750	0.718	0.800000	0.003	0.055	0.662	0.720
led7	0.742188	0.447	0.800000	0.003	0.019	0.428	0.450
letter	0.968000	18.191	0.800000	0.004	0.178	18.013	18.195
mammography	0.989271	1.536	0.799964	0.003	0.042	1.493	1.539
maternal_health_risk	0.807882	0.167	0.799803	0.002	0.011	0.155	0.169
mfeat-factors	0.975000	2.591	0.800000	0.004	0.454	2.137	2.595
mfeat-fourier	0.875000	0.983	0.800000	0.004	0.131	0.852	0.986
mfeat-karhunen	0.970000	0.859	0.800000	0.003	0.109	0.750	0.862
mfeat-morphological	0.760000	0.265	0.800000	0.003	0.015	0.250	0.268
mfeat-pixel	0.962500	2.799	0.800000	0.004	0.410	2.389	2.803
mfeat-zernike	0.810000	0.697	0.800000	0.003	0.091	0.607	0.701
mice_protein_expression	0.995370	0.583	0.800000	0.003	0.107	0.476	0.586
microaggregation2	0.624250	6.145	0.800000	0.004	0.189	5.956	6.150
mobile_c36_oversampling	0.962423	20.565	0.800000	0.003	0.198	20.368	20.569
mozilla4	0.920875	1.587	0.800000	0.003	0.045	1.542	1.590
naticusdroid+android+permissions+dataset	0.965400	20.046	0.799980	0.009	0.819	19.227	20.055
national-longitudinal-survey-binary	0.995927	0.936	0.799918	0.003	0.049	0.887	0.938
okcupid_stem	0.732759	8.812	0.799977	0.004	0.178	8.634	8.816
one-hundred-plants-margin	0.846875	4.417	0.800000	0.003	0.115	4.302	4.420
one-hundred-plants-shape	0.743750	4.415	0.800000	0.003	0.114	4.302	4.418
one-hundred-plants-texture	0.878125	4.146	0.799875	0.003	0.109	4.037	4.150
optdigits	0.990214	2.343	0.800000	0.004	0.185	2.159	2.347
ozone-level-8hr	0.954635	1.169	0.799921	0.004	0.135	1.034	1.172
page-blocks	0.975342	0.909	0.799927	0.003	0.035	0.874	0.912
pendigits	0.995907	2.470	0.799945	0.006	0.104	2.366	2.476
phoneme	0.881591	0.522	0.799963	0.002	0.022	0.500	0.524
pol	0.979177	2.713	0.799940	0.003	0.109	2.604	2.716
predict_students_dropout_and_academic_success	0.771751	1.225	0.799955	0.003	0.083	1.143	1.228
qsar	0.900474	0.368	0.800000	0.003	0.057	0.311	0.371
rice_cammeo_and_osmancik	0.926509	0.529	0.800000	0.003	0.021	0.507	0.531
