dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.428571	7.214	0.799845
Amazon_employee_access	0.942173	15.363	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.734101	5.858	0.799980
BNG(breast-w)	0.985141	21.463	0.799980
BNG(cmc)	0.568264	36.076	0.799986
BNG(tic-tac-toe)	0.789307	21.785	0.799980
Bank_Customer_Churn_Dataset	0.860000	6.865	0.800000
Basketball_c	0.694030	5.051	0.800000
Cardiovascular-Disease-dataset	0.728643	49.531	0.800000
Click_prediction_small	0.831790	6.424	0.799990
Credit_c	0.706121	42.075	0.801311
Customer_Personality_Analysis	0.888393	0.953	0.800000
Diabetic_Retinopathy_Debrecen	0.757576	0.710	0.799305
E-CommereShippingData	0.665000	2.598	0.799982
Employee	0.847476	1.127	0.799914
FICO-HELOC-cleaned	0.741266	3.095	0.799919
Firm-Teacher_Clave-Direction_Classification	0.691667	2.776	0.800000
Fitness_Club_c	0.795302	0.517	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.615625	0.628	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.681250	0.622	0.800000
Gender_Gap_in_Spanish_WP	0.595789	1.155	0.799831
GesturePhaseSegmentationProcessed	0.626835	3.285	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.853914	2.091	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.701	0.800000
INNHotelsGroup	0.862026	16.050	0.800000
Indian_pines	0.914161	11.945	0.799978
JapaneseVowels	0.990968	2.491	0.799920
KDDCup09_upselling	0.763158	2.076	0.799922
MIC	0.893939	1.375	0.799879
MagicTelescope	0.875394	5.087	0.800000
Marketing_Campaign	0.895089	0.768	0.800000
Mobile_Price_Classification	0.947500	0.689	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.594	0.799824
PhishingWebsites	0.963365	3.525	0.800000
PieChart3	0.875000	0.623	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.416	0.799479
PizzaCutter3	0.880383	0.626	0.799616
Pumpkin_Seeds	0.874000	0.658	0.800000
QSAR_biodegradation	0.895735	0.633	0.799810
SDSS17	0.969850	97.582	0.800000
Satellite	0.993137	1.771	0.800000
Telecom_Churn_Dataset	0.934033	0.947	0.799880
UJI_Pen_Characters	0.472527	3.104	0.799853
Water_Quality_and_Potability	0.641768	0.751	0.799756
Wilt	0.989637	0.791	0.799834
abalone	0.638756	0.930	0.799856
ada	0.838554	1.694	0.799855
ada_agnostic	0.832421	1.824	0.799868
ada_prior	0.836872	1.089	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.565000	0.531	0.800000
allbp	0.974834	1.228	0.799841
allrep	0.970861	1.177	0.799841
analcatdata_authorship	0.982249	0.714	0.799049
artificial-characters	0.673190	2.199	0.799961
autoUniv-au4-2500	0.490000	2.291	0.800000
autoUniv-au7-1100	0.363636	0.489	0.800000
bank	0.895720	23.465	0.799982
banknote_authentication	0.560000	0.361	0.799563
baseball	0.947761	0.550	0.800000
car-evaluation	0.806358	0.629	0.799769
churn	0.937000	1.331	0.800000
cmc	0.572881	0.508	0.799728
company_bankruptcy_prediction	0.971408	4.259	0.799971
contraceptive_method_choice	0.603390	0.646	0.799728
credit	0.777745	4.757	0.799988
default_of_credit_card_clients	0.824667	12.648	0.800000
delta_ailerons	0.948107	1.019	0.799972
dis	0.984106	1.182	0.799841
dna	0.926332	3.524	0.799749
drug_consumption	0.403183	0.582	0.799894
dry_bean_dataset	0.928388	3.682	0.799941
eeg-eye-state	0.948264	3.999	0.800000
electricity	0.806245	21.841	0.799987
estimation_of_obesity_levels	0.981087	0.756	0.799621
eye_movements	0.586380	3.403	0.799927
eye_movements_bin	0.595926	2.055	0.799947
first-order-theorem-proving	0.605392	2.586	0.799935
gas-drift	0.994608	11.568	0.800000
gina_agnostic	0.734870	23.053	0.799885
golf_play_dataset_extended	0.922374	0.527	0.800000
heloc	0.718000	2.848	0.800000
house_16H	0.882506	3.587	0.799970
htru	0.978771	4.538	0.799978
ibm-employee-performance	0.986395	0.765	0.800000
in_vehicle_coupon_recommendation	0.669298	3.298	0.800729
internet_firewall	0.808652	42.080	0.799991
jm1	0.815802	2.979	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.759259	21.007	0.799996
kdd_ipums_la_97-small	0.855491	1.374	0.799923
kr-vs-k	0.594975	29.195	0.799971
kropt	0.595866	27.757	0.799971
led24	0.700000	1.008	0.800000
led7	0.737500	0.710	0.800000
letter	0.961750	20.066	0.800000
mammography	0.989271	1.815	0.799964
maternal_health_risk	0.793103	0.475	0.799803
mfeat-factors	0.972500	2.806	0.800000
mfeat-fourier	0.872500	1.266	0.800000
mfeat-karhunen	0.960000	1.257	0.800000
mfeat-morphological	0.762500	0.554	0.800000
mfeat-pixel	0.955000	3.076	0.800000
mfeat-zernike	0.812500	0.958	0.800000
mice_protein_expression	1.000000	0.948	0.800000
microaggregation2	0.618250	6.521	0.800000
mobile_c36_oversampling	0.963485	20.687	0.800000
mozilla4	0.918945	1.859	0.800000
naticusdroid+android+permissions+dataset	0.960286	20.490	0.799980
national-longitudinal-survey-binary	0.993890	1.250	0.799919
okcupid_stem	0.732196	9.303	0.799978
one-hundred-plants-margin	0.809375	4.855	0.800000
one-hundred-plants-shape	0.746875	4.644	0.800000
one-hundred-plants-texture	0.846875	5.015	0.799875
optdigits	0.991993	2.637	0.800000
ozone-level-8hr	0.948718	1.434	0.799921
page-blocks	0.976256	1.203	0.799927
pendigits	0.995452	2.792	0.799945
phoneme	0.865865	0.819	0.799963
pol	0.974219	2.990	0.799940
predict_students_dropout_and_academic_success	0.772881	1.511	0.799955
qsar	0.886256	0.661	0.800000
rice_cammeo_and_osmancik	0.929134	0.804	0.800000
ringnorm	0.973649	1.995	0.800000
satimage	0.921462	2.189	0.800000
segment	0.935065	0.702	0.800000
seismic+bumps	0.932302	0.760	0.799923
shuttle	0.999569	34.377	0.800000
spambase	0.945711	2.042	0.799826
splice	0.873041	2.031	0.800000
sports_articles_for_objectivity_analysis	0.850000	0.725	0.800000
statlog	0.735000	0.883	0.800000
steel_plates_faults	0.781491	0.772	0.799588
sylvine	0.937561	1.377	0.799961
taiwanese_bankruptcy_prediction	0.971408	4.365	0.799971
telco-customer-churn	0.798439	1.820	0.799943
texture	0.998182	6.356	0.800000
thyroid	0.987500	1.938	0.800000
thyroid-ann	0.984106	1.092	0.799841
thyroid-dis	0.692857	0.948	0.800000
turiye_student_evaluation	0.496564	1.887	0.800000
twonorm	0.978378	1.970	0.800000
vehicle	0.847059	0.479	0.799054
wall-robot-navigation	0.965201	1.541	0.799853
water_quality	0.901875	1.972	0.799900
waveform-5000	0.870000	1.823	0.800000
waveform_database_generator_version_1	0.862000	1.379	0.800000
website_phishing	0.907749	0.534	0.799704
wine-quality-red	0.568750	0.508	0.799875
wine-quality-white	0.598980	1.104	0.799918
yeast	0.592593	0.507	0.799865
