dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.432432	6.960	0.799845
Amazon_employee_access	0.942173	14.785	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731097	5.395	0.799980
BNG(breast-w)	0.985522	21.228	0.799980
BNG(cmc)	0.567360	35.729	0.799986
BNG(tic-tac-toe)	0.788799	21.182	0.799980
Bank_Customer_Churn_Dataset	0.860000	6.738	0.800000
Basketball_c	0.701493	4.736	0.800000
Cardiovascular-Disease-dataset	0.730000	49.547	0.800000
Click_prediction_small	0.831665	6.442	0.799990
Credit_c	0.702316	42.087	0.801311
Customer_Personality_Analysis	0.892857	0.938	0.800000
Diabetic_Retinopathy_Debrecen	0.744589	0.694	0.799305
E-CommereShippingData	0.667727	2.651	0.799982
Employee	0.836735	1.169	0.799914
FICO-HELOC-cleaned	0.742278	3.083	0.799919
Firm-Teacher_Clave-Direction_Classification	0.637500	2.712	0.800000
Fitness_Club_c	0.788591	0.498	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.612500	0.633	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.634375	0.624	0.800000
Gender_Gap_in_Spanish_WP	0.587368	1.145	0.799831
GesturePhaseSegmentationProcessed	0.592405	3.340	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.844542	2.168	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.758	0.800000
INNHotelsGroup	0.861061	16.021	0.800000
Indian_pines	0.901586	11.937	0.799978
JapaneseVowels	0.990968	2.480	0.799920
KDDCup09_upselling	0.750487	2.122	0.799922
MIC	0.896970	1.352	0.799879
MagicTelescope	0.875131	5.118	0.800000
Marketing_Campaign	0.890625	0.818	0.800000
Mobile_Price_Classification	0.905000	0.714	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.569	0.799824
PhishingWebsites	0.962913	3.497	0.800000
PieChart3	0.879630	0.647	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.414	0.799479
PizzaCutter3	0.880383	0.648	0.799616
Pumpkin_Seeds	0.878000	0.697	0.800000
QSAR_biodegradation	0.876777	0.679	0.799810
SDSS17	0.970800	97.550	0.800000
Satellite	0.991176	1.769	0.800000
Telecom_Churn_Dataset	0.935532	0.931	0.799880
UJI_Pen_Characters	0.505495	3.067	0.799853
Water_Quality_and_Potability	0.635671	0.786	0.799756
Wilt	0.990674	0.841	0.799834
abalone	0.631579	0.927	0.799856
ada	0.846988	1.669	0.799855
ada_agnostic	0.833516	1.803	0.799868
ada_prior	0.836872	1.101	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.527	0.800000
allbp	0.974834	1.291	0.799841
allrep	0.970861	1.216	0.799841
analcatdata_authorship	0.988166	0.783	0.799049
artificial-characters	0.680528	2.184	0.799961
autoUniv-au4-2500	0.476000	1.841	0.800000
autoUniv-au7-1100	0.363636	0.519	0.800000
bank	0.895720	23.416	0.799982
banknote_authentication	0.563636	0.370	0.799563
baseball	0.947761	0.546	0.800000
car-evaluation	0.739884	0.659	0.799769
churn	0.935000	1.391	0.800000
cmc	0.562712	0.502	0.799728
company_bankruptcy_prediction	0.970674	4.244	0.799971
contraceptive_method_choice	0.600000	0.682	0.799728
credit	0.779539	4.386	0.799988
default_of_credit_card_clients	0.824167	12.655	0.800000
delta_ailerons	0.946704	1.035	0.799972
dis	0.984106	1.214	0.799841
dna	0.926332	3.582	0.799749
drug_consumption	0.403183	0.574	0.799894
dry_bean_dataset	0.927653	3.701	0.799941
eeg-eye-state	0.959613	3.968	0.800000
electricity	0.811652	21.833	0.799987
estimation_of_obesity_levels	0.978723	0.838	0.799621
eye_movements	0.563528	3.383	0.799927
eye_movements_bin	0.585414	2.060	0.799947
first-order-theorem-proving	0.607843	2.633	0.799935
gas-drift	0.994608	11.507	0.800000
gina_agnostic	0.757925	23.133	0.799885
golf_play_dataset_extended	0.917808	0.492	0.800000
heloc	0.723000	2.854	0.800000
house_16H	0.883247	3.668	0.799970
htru	0.979609	4.554	0.799978
ibm-employee-performance	0.986395	0.791	0.800000
