dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.420849	6.751	0.799845
Amazon_employee_access	0.942173	14.663	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732098	5.501	0.799980
BNG(breast-w)	0.985649	21.551	0.799980
BNG(cmc)	0.570524	36.091	0.799986
BNG(tic-tac-toe)	0.772924	21.242	0.799980
Bank_Customer_Churn_Dataset	0.865500	6.638	0.800000
Basketball_c	0.708955	4.991	0.800000
Cardiovascular-Disease-dataset	0.729714	49.950	0.800000
Click_prediction_small	0.831539	6.444	0.799990
Credit_c	0.706121	42.433	0.801311
Customer_Personality_Analysis	0.892857	0.984	0.800000
Diabetic_Retinopathy_Debrecen	0.766234	0.691	0.799305
E-CommereShippingData	0.671364	2.622	0.799982
Employee	0.846402	1.157	0.799914
FICO-HELOC-cleaned	0.740253	3.095	0.799919
Firm-Teacher_Clave-Direction_Classification	0.750463	2.715	0.800000
Fitness_Club_c	0.805369	0.458	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.634375	0.632	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.659375	0.631	0.800000
Gender_Gap_in_Spanish_WP	0.589474	1.150	0.799831
GesturePhaseSegmentationProcessed	0.609114	3.330	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.851709	2.149	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.729	0.800000
INNHotelsGroup	0.861888	16.057	0.800000
Indian_pines	0.920722	11.867	0.799978
JapaneseVowels	0.994481	2.497	0.799920
KDDCup09_upselling	0.778752	2.104	0.799922
MIC	0.900000	1.358	0.799879
MagicTelescope	0.875920	5.156	0.800000
Marketing_Campaign	0.897321	0.778	0.800000
Mobile_Price_Classification	0.970000	0.685	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.549	0.799824
PhishingWebsites	0.962008	3.516	0.800000
PieChart3	0.879630	0.627	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.437	0.799479
PizzaCutter3	0.880383	0.753	0.799616
Pumpkin_Seeds	0.882000	0.707	0.800000
QSAR_biodegradation	0.876777	0.638	0.799810
SDSS17	0.972050	98.554	0.800000
Satellite	0.992157	1.739	0.800000
Telecom_Churn_Dataset	0.941529	0.951	0.799880
UJI_Pen_Characters	0.468864	2.806	0.799853
Water_Quality_and_Potability	0.634146	0.769	0.799756
Wilt	0.990674	0.779	0.799834
abalone	0.637560	0.929	0.799856
ada	0.848193	1.644	0.799855
ada_agnostic	0.841183	1.894	0.799868
ada_prior	0.835754	1.084	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.537	0.800000
allbp	0.976159	1.310	0.799841
allrep	0.972185	1.206	0.799841
analcatdata_authorship	0.994083	0.722	0.799049
artificial-characters	0.696184	2.167	0.799961
