dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.416988	2.507	0.799845	0.003	0.212	2.295	2.510
Amazon_employee_access	0.942173	10.264	0.799994	0.003	0.138	10.126	10.267
BLE_RSSI_dataset_for_Indoor_localization	0.734602	1.011	0.799980	0.002	0.031	0.980	1.013
BNG(breast-w)	0.986411	16.957	0.799980	0.004	0.266	16.691	16.961
BNG(cmc)	0.572423	31.063	0.799986	0.005	0.309	30.754	31.068
BNG(tic-tac-toe)	0.788799	16.833	0.799980	0.004	0.237	16.596	16.837
Bank_Customer_Churn_Dataset	0.869000	1.987	0.800000	0.003	0.069	1.919	1.990
Basketball_c	0.708955	0.257	0.800000	0.003	0.044	0.213	0.259
Cardiovascular-Disease-dataset	0.730929	49.547	0.800000	0.006	0.395	49.152	49.553
Click_prediction_small	0.831539	6.008	0.799990	0.003	0.075	5.933	6.011
Credit_c	0.707444	41.805	0.801311	0.006	0.790	41.016	41.811
Customer_Personality_Analysis	0.888393	0.492	0.800000	0.003	0.046	0.446	0.494
Diabetic_Retinopathy_Debrecen	0.757576	0.263	0.799305	0.002	0.030	0.234	0.265
E-CommereShippingData	0.670455	2.127	0.799982	0.003	0.063	2.064	2.130
Employee	0.854995	0.705	0.799914	0.004	0.025	0.681	0.710
FICO-HELOC-cleaned	0.743797	2.556	0.799919	0.003	0.128	2.428	2.559
Firm-Teacher_Clave-Direction_Classification	0.720833	2.405	0.800000	0.003	0.100	2.306	2.408
Fitness_Club_c	0.785235	0.187	0.799596	0.002	0.013	0.173	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.665625	0.334	0.800000	0.003	0.034	0.300	0.337
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.665625	0.336	0.800000	0.003	0.035	0.301	0.339
Gender_Gap_in_Spanish_WP	0.593684	0.840	0.799831	0.002	0.036	0.804	0.842
GesturePhaseSegmentationProcessed	0.649114	2.972	0.799959	0.003	0.163	2.809	2.976
HR_Analytics_Job_Change_of_Data_Scientists	0.856670	1.819	0.797432	0.003	0.058	1.761	1.822
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.860544	0.407	0.800000	0.002	0.051	0.356	0.409
INNHotelsGroup	0.866299	15.892	0.800000	0.004	0.302	15.590	15.896
Indian_pines	0.931110	11.289	0.799978	0.007	0.986	10.304	11.297
JapaneseVowels	0.991972	2.170	0.799920	0.003	0.079	2.092	2.174
KDDCup09_upselling	0.788499	1.795	0.799922	0.003	0.139	1.657	1.799
MIC	0.912121	1.069	0.799879	0.003	0.157	0.911	1.072
MagicTelescope	0.877234	4.815	0.800000	0.004	0.113	4.701	4.818
Marketing_Campaign	0.897321	0.510	0.800000	0.003	0.051	0.459	0.513
Mobile_Price_Classification	0.970000	0.414	0.800000	0.003	0.039	0.375	0.417
National_Health_and_Nutrition_Health_Survey	0.833333	0.293	0.799824	0.003	0.018	0.275	0.296
PhishingWebsites	0.973768	3.182	0.800000	0.003	0.146	3.036	3.185
PieChart3	0.875000	0.357	0.799443	0.002	0.057	0.301	0.359
Pima_Indians_Diabetes_Database	0.759740	0.143	0.799479	0.003	0.014	0.129	0.146
PizzaCutter3	0.880383	0.351	0.799617	0.003	0.054	0.296	0.353
Pumpkin_Seeds	0.880000	0.403	0.800000	0.002	0.027	0.376	0.405
QSAR_biodegradation	0.876777	0.377	0.799810	0.003	0.062	0.316	0.380
SDSS17	0.971550	100.087	0.800000	0.006	0.720	99.367	100.093
Satellite	0.993137	1.480	0.800000	0.003	0.107	1.373	1.483
Telecom_Churn_Dataset	0.940030	0.649	0.799880	0.005	0.040	0.609	0.654
UJI_Pen_Characters	0.490842	2.456	0.799853	0.003	0.118	2.338	2.459
Water_Quality_and_Potability	0.640244	0.494	0.799756	0.002	0.023	0.471	0.496
Wilt	0.990674	0.479	0.799834	0.002	0.019	0.460	0.482
abalone	0.638756	0.641	0.799856	0.003	0.026	0.615	0.644
ada	0.851807	1.379	0.799855	0.003	0.101	1.278	1.382
ada_agnostic	0.836802	1.532	0.799868	0.003	0.105	1.427	1.535
ada_prior	0.834637	0.818	0.799955	0.003	0.038	0.780	0.821
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.585000	0.259	0.800000	0.003	0.017	0.242	0.261
allbp	0.976159	0.915	0.799841	0.003	0.058	0.857	0.918
allrep	0.974834	0.918	0.799841	0.003	0.058	0.860	0.921
analcatdata_authorship	0.994083	0.452	0.799049	0.003	0.094	0.358	0.455
artificial-characters	0.699119	1.898	0.799961	0.003	0.046	1.851	1.900
autoUniv-au4-2500	0.492000	1.519	0.800000	0.003	0.189	1.330	1.523
autoUniv-au7-1100	0.363636	0.202	0.800000	0.002	0.019	0.183	0.205
bank	0.897490	23.372	0.799982	0.004	0.379	22.993	23.376
banknote_authentication	0.549091	0.097	0.799563	0.003	0.009	0.087	0.099
baseball	0.944030	0.267	0.800000	0.002	0.027	0.239	0.269
car-evaluation	0.852601	0.368	0.799769	0.003	0.035	0.333	0.371
churn	0.941000	1.076	0.800000	0.003	0.061	1.015	1.078
cmc	0.589831	0.235	0.799728	0.002	0.018	0.217	0.237
company_bankruptcy_prediction	0.970674	3.947	0.799971	0.004	0.318	3.630	3.951
contraceptive_method_choice	0.620339	0.230	0.799728	0.002	0.017	0.213	0.232
credit	0.773557	3.978	0.799988	0.003	0.092	3.886	3.981
default_of_credit_card_clients	0.825667	12.342	0.800000	0.004	0.379	11.963	12.346
delta_ailerons	0.948107	0.766	0.799972	0.003	0.027	0.739	0.769
dis	0.986755	0.920	0.799841	0.003	0.059	0.861	0.923
