dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.416988	7.126	0.799845
Amazon_employee_access	0.942173	15.191	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731097	5.819	0.799980
BNG(breast-w)	0.984633	21.645	0.799980
BNG(cmc)	0.569078	36.001	0.799986
BNG(tic-tac-toe)	0.795276	21.415	0.799980
Bank_Customer_Churn_Dataset	0.863500	7.072	0.800000
Basketball_c	0.697761	4.937	0.800000
Cardiovascular-Disease-dataset	0.728357	49.448	0.800000
Click_prediction_small	0.831539	6.415	0.799990
Credit_c	0.700248	41.992	0.801311
Customer_Personality_Analysis	0.895089	0.946	0.800000
Diabetic_Retinopathy_Debrecen	0.744589	0.694	0.799305
E-CommereShippingData	0.658182	2.641	0.799982
Employee	0.847476	1.147	0.799914
FICO-HELOC-cleaned	0.739747	3.107	0.799919
Firm-Teacher_Clave-Direction_Classification	0.689815	2.704	0.800000
Fitness_Club_c	0.791946	0.476	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.603125	0.621	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.684375	0.638	0.800000
Gender_Gap_in_Spanish_WP	0.591579	1.132	0.799831
GesturePhaseSegmentationProcessed	0.611139	3.331	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.852811	2.152	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.740	0.800000
INNHotelsGroup	0.857478	16.006	0.800000
Indian_pines	0.872061	12.003	0.799978
JapaneseVowels	0.993477	2.466	0.799920
KDDCup09_upselling	0.760234	2.114	0.799922
MIC	0.906061	1.373	0.799879
MagicTelescope	0.873817	5.111	0.800000
Marketing_Campaign	0.895089	0.827	0.800000
Mobile_Price_Classification	0.787500	0.694	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.590	0.799824
PhishingWebsites	0.959294	3.476	0.800000
PieChart3	0.875000	0.655	0.799443
Pima_Indians_Diabetes_Database	0.772727	0.432	0.799479
PizzaCutter3	0.880383	0.634	0.799616
Pumpkin_Seeds	0.874000	0.675	0.800000
QSAR_biodegradation	0.886256	0.674	0.799810
SDSS17	0.969950	97.602	0.800000
Satellite	0.992157	1.763	0.800000
Telecom_Churn_Dataset	0.934033	0.932	0.799880
UJI_Pen_Characters	0.472527	3.107	0.799853
Water_Quality_and_Potability	0.623476	0.787	0.799756
Wilt	0.990674	0.769	0.799834
