dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.451737	6.212	0.799845
Amazon_employee_access	0.942173	14.030	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.734101	4.775	0.799980
BNG(breast-w)	0.985395	20.461	0.799980
BNG(cmc)	0.568354	35.012	0.799986
BNG(tic-tac-toe)	0.781687	20.635	0.799980
Bank_Customer_Churn_Dataset	0.867500	5.858	0.800000
Basketball_c	0.697761	3.755	0.800000
Cardiovascular-Disease-dataset	0.728429	49.610	0.800000
Click_prediction_small	0.831539	6.449	0.799990
Credit_c	0.704880	42.181	0.801311
Customer_Personality_Analysis	0.890625	0.956	0.800000
Diabetic_Retinopathy_Debrecen	0.761905	0.705	0.799305
E-CommereShippingData	0.670909	2.602	0.799982
Employee	0.847476	1.155	0.799914
FICO-HELOC-cleaned	0.740253	3.090	0.799919
Firm-Teacher_Clave-Direction_Classification	0.768981	2.690	0.800000
Fitness_Club_c	0.791946	0.467	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.603125	0.667	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.668750	0.680	0.800000
Gender_Gap_in_Spanish_WP	0.594737	1.125	0.799831
GesturePhaseSegmentationProcessed	0.614684	3.332	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.853914	2.116	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.721	0.800000
INNHotelsGroup	0.864921	16.055	0.800000
Indian_pines	0.914161	11.861	0.799978
JapaneseVowels	0.995484	2.481	0.799920
KDDCup09_upselling	0.775828	2.105	0.799922
MIC	0.900000	1.364	0.799879
MagicTelescope	0.876183	5.102	0.800000
Marketing_Campaign	0.892857	0.797	0.800000
Mobile_Price_Classification	0.960000	0.716	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.575	0.799824
PhishingWebsites	0.961556	3.503	0.800000
PieChart3	0.875000	0.667	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.424	0.799479
PizzaCutter3	0.885167	0.658	0.799616
Pumpkin_Seeds	0.876000	0.683	0.800000
QSAR_biodegradation	0.876777	0.667	0.799810
SDSS17	0.972500	97.753	0.800000
Satellite	0.992157	1.755	0.800000
Telecom_Churn_Dataset	0.943028	0.942	0.799880
UJI_Pen_Characters	0.476190	3.087	0.799853
Water_Quality_and_Potability	0.638720	0.769	0.799756
Wilt	0.991710	0.845	0.799834
abalone	0.638756	0.937	0.799856
ada	0.845783	1.666	0.799855
ada_agnostic	0.838992	1.849	0.799868
ada_prior	0.832402	1.110	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.602500	0.541	0.800000
allbp	0.976159	1.417	0.799841
allrep	0.972185	1.223	0.799841
analcatdata_authorship	0.988166	0.739	0.799049
artificial-characters	0.696184	2.218	0.799961
autoUniv-au4-2500	0.478000	1.912	0.800000
autoUniv-au7-1100	0.390909	0.724	0.800000
bank	0.899812	23.458	0.799982
banknote_authentication	0.549091	0.381	0.799563
baseball	0.951493	0.576	0.800000
car-evaluation	0.823699	0.645	0.799769
churn	0.938000	1.359	0.800000
cmc	0.579661	0.542	0.799728
company_bankruptcy_prediction	0.968475	4.284	0.799971
contraceptive_method_choice	0.610169	0.631	0.799728
credit	0.778044	4.471	0.799988
default_of_credit_card_clients	0.825333	12.663	0.800000
delta_ailerons	0.947405	1.048	0.799972
dis	0.986755	1.197	0.799841
dna	0.926332	3.557	0.799749
drug_consumption	0.403183	0.594	0.799894
dry_bean_dataset	0.928021	3.707	0.799941
eeg-eye-state	0.954272	3.996	0.800000
electricity	0.818493	21.858	0.799987
estimation_of_obesity_levels	0.983452	0.850	0.799621
eye_movements	0.572212	3.389	0.799927
eye_movements_bin	0.602497	2.031	0.799947
first-order-theorem-proving	0.606209	2.622	0.799935
gas-drift	0.994249	11.574	0.800000
gina_agnostic	0.788184	23.248	0.799885
golf_play_dataset_extended	0.926941	0.495	0.800000
heloc	0.721000	2.848	0.800000
house_16H	0.883988	3.736	0.799970
htru	0.979050	4.565	0.799978
ibm-employee-performance	1.000000	0.800	0.800000
in_vehicle_coupon_recommendation	0.664312	3.345	0.800729
internet_firewall	0.801785	41.975	0.799991
jm1	0.813045	2.980	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.842035	21.027	0.799996
kdd_ipums_la_97-small	0.868015	1.402	0.799923
kr-vs-k	0.587491	29.462	0.799971
kropt	0.593550	29.681	0.799971
led24	0.737500	1.060	0.800000
led7	0.742188	0.762	0.800000
letter	0.967500	20.127	0.800000
mammography	0.989718	1.813	0.799964
maternal_health_risk	0.802956	0.459	0.799803
mfeat-factors	0.970000	2.818	0.800000
mfeat-fourier	0.890000	1.283	0.800000
mfeat-karhunen	0.972500	1.241	0.800000
mfeat-morphological	0.762500	0.711	0.800000
mfeat-pixel	0.965000	3.123	0.800000
mfeat-zernike	0.810000	0.973	0.800000
mice_protein_expression	1.000000	0.969	0.800000
microaggregation2	0.622000	6.499	0.800000
mobile_c36_oversampling	0.968798	20.719	0.800000
mozilla4	0.928594	1.876	0.800000
naticusdroid+android+permissions+dataset	0.964377	20.472	0.799980
national-longitudinal-survey-binary	0.993890	1.238	0.799919
okcupid_stem	0.733508	9.339	0.799978
one-hundred-plants-margin	0.815625	4.791	0.800000
one-hundred-plants-shape	0.762500	4.707	0.800000
one-hundred-plants-texture	0.900000	4.978	0.799875
optdigits	0.990214	2.631	0.800000
ozone-level-8hr	0.954635	1.466	0.799921
page-blocks	0.975342	1.199	0.799927
pendigits	0.995907	2.783	0.799945
phoneme	0.876041	0.806	0.799963
pol	0.976202	3.014	0.799940
predict_students_dropout_and_academic_success	0.778531	1.514	0.799955
qsar	0.905213	0.664	0.800000
rice_cammeo_and_osmancik	0.929134	0.803	0.800000
ringnorm	0.979730	2.004	0.800000
satimage	0.916796	2.189	0.800000
segment	0.932900	0.741	0.800000
seismic+bumps	0.934236	0.808	0.799923
shuttle	0.999483	34.448	0.800000
spambase	0.947883	2.044	0.799826
splice	0.879310	1.755	0.800000
sports_articles_for_objectivity_analysis	0.855000	0.718	0.800000
statlog	0.745000	0.583	0.800000
steel_plates_faults	0.778920	0.785	0.799588
sylvine	0.938537	1.402	0.799961
taiwanese_bankruptcy_prediction	0.969941	4.351	0.799971
telco-customer-churn	0.802697	1.827	0.799943
texture	0.998182	6.505	0.800000
thyroid	0.987500	1.993	0.800000
thyroid-ann	0.986755	1.094	0.799841
thyroid-dis	0.685714	0.953	0.800000
turiye_student_evaluation	0.497423	1.889	0.800000
twonorm	0.978378	1.994	0.800000
vehicle	0.841176	0.520	0.799054
wall-robot-navigation	0.963370	1.555	0.799853
water_quality	0.900000	1.973	0.799900
waveform-5000	0.862000	1.850	0.800000
waveform_database_generator_version_1	0.865000	1.375	0.800000
website_phishing	0.907749	0.575	0.799704
wine-quality-red	0.568750	0.493	0.799875
wine-quality-white	0.618367	1.123	0.799918
yeast	0.612795	0.506	0.799865
