dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.420849	5.561	0.799845
Amazon_employee_access	0.942173	13.284	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733100	3.942	0.799980
BNG(breast-w)	0.979045	19.091	0.799980
BNG(cmc)	0.565913	34.652	0.799986
BNG(tic-tac-toe)	0.765812	18.807	0.799980
Bank_Customer_Churn_Dataset	0.858000	4.681	0.800000
Basketball_c	0.716418	2.152	0.800000
Cardiovascular-Disease-dataset	0.714357	49.852	0.800000
Click_prediction_small	0.831539	6.487	0.799990
Credit_c	0.669727	42.361	0.801311
Customer_Personality_Analysis	0.886161	0.983	0.800000
Diabetic_Retinopathy_Debrecen	0.688312	0.739	0.799305
E-CommereShippingData	0.645000	2.588	0.799982
Employee	0.842105	1.219	0.799914
FICO-HELOC-cleaned	0.733671	3.076	0.799919
Firm-Teacher_Clave-Direction_Classification	0.706481	2.750	0.800000
Fitness_Club_c	0.761745	0.493	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.490625	0.662	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.525000	0.643	0.800000
Gender_Gap_in_Spanish_WP	0.590526	1.208	0.799831
GesturePhaseSegmentationProcessed	0.477975	3.253	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.145	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.853741	0.700	0.800000
INNHotelsGroup	0.834873	16.097	0.800000
Indian_pines	0.822307	11.900	0.799978
JapaneseVowels	0.970898	2.497	0.799920
KDDCup09_upselling	0.740741	2.127	0.799922
MIC	0.893939	1.409	0.799879
MagicTelescope	0.859096	5.125	0.800000
Marketing_Campaign	0.886161	0.782	0.800000
Mobile_Price_Classification	0.592500	0.713	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.572	0.799824
PhishingWebsites	0.932610	3.547	0.800000
PieChart3	0.875000	0.655	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.461	0.799479
PizzaCutter3	0.880383	0.689	0.799616
Pumpkin_Seeds	0.874000	0.666	0.800000
QSAR_biodegradation	0.872038	0.668	0.799810
SDSS17	0.910300	98.482	0.800000
Satellite	0.991176	1.763	0.800000
Telecom_Churn_Dataset	0.884558	0.991	0.799880
UJI_Pen_Characters	0.399267	3.186	0.799853
Water_Quality_and_Potability	0.617378	0.792	0.799756
Wilt	0.977202	0.778	0.799834
