dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.397683	7.101	0.799845
Amazon_employee_access	0.942173	14.445	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.734602	5.729	0.799980
BNG(breast-w)	0.984760	21.643	0.799980
BNG(cmc)	0.565190	36.051	0.799986
BNG(tic-tac-toe)	0.746126	21.038	0.799980
Bank_Customer_Churn_Dataset	0.854000	6.599	0.800000
Basketball_c	0.705224	4.795	0.800000
Cardiovascular-Disease-dataset	0.729357	49.936	0.800000
Click_prediction_small	0.831539	6.470	0.799990
Credit_c	0.662283	42.324	0.801311
Customer_Personality_Analysis	0.888393	1.000	0.800000
Diabetic_Retinopathy_Debrecen	0.696970	0.748	0.799305
E-CommereShippingData	0.647727	2.636	0.799982
Employee	0.832438	1.162	0.799914
FICO-HELOC-cleaned	0.741772	3.087	0.799919
Firm-Teacher_Clave-Direction_Classification	0.432407	2.753	0.800000
Fitness_Club_c	0.791946	0.499	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.606250	0.628	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.534375	0.633	0.800000
Gender_Gap_in_Spanish_WP	0.590526	1.147	0.799831
GesturePhaseSegmentationProcessed	0.510380	3.331	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.834068	2.134	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.850340	0.722	0.800000
INNHotelsGroup	0.838732	16.348	0.800000
Indian_pines	0.805905	11.780	0.799978
JapaneseVowels	0.975916	2.486	0.799920
KDDCup09_upselling	0.744639	2.104	0.799922
MIC	0.884848	1.380	0.799879
MagicTelescope	0.870400	5.133	0.800000
Marketing_Campaign	0.875000	0.781	0.800000
Mobile_Price_Classification	0.450000	0.707	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.618	0.799824
PhishingWebsites	0.932157	3.522	0.800000
PieChart3	0.879630	0.652	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.433	0.799479
PizzaCutter3	0.885167	0.678	0.799616
Pumpkin_Seeds	0.874000	0.694	0.800000
QSAR_biodegradation	0.876777	0.665	0.799810
SDSS17	0.921050	99.664	0.800000
Satellite	0.991176	1.802	0.800000
Telecom_Churn_Dataset	0.896552	0.939	0.799880
UJI_Pen_Characters	0.410256	2.858	0.799853
Water_Quality_and_Potability	0.609756	0.796	0.799756
Wilt	0.992746	0.831	0.799834
abalone	0.633971	0.934	0.799856
ada	0.843373	1.671	0.799855
ada_agnostic	0.833516	1.846	0.799868
ada_prior	0.831285	1.109	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.577500	0.541	0.800000
allbp	0.969536	1.440	0.799841
allrep	0.970861	1.204	0.799841
analcatdata_authorship	0.964497	0.733	0.799049
artificial-characters	0.630626	2.180	0.799961
autoUniv-au4-2500	0.422000	1.883	0.800000
autoUniv-au7-1100	0.336364	0.615	0.800000
bank	0.887316	24.079	0.799982
banknote_authentication	0.545455	0.381	0.799563
baseball	0.951493	0.576	0.800000
car-evaluation	0.699422	0.655	0.799769
churn	0.901000	1.351	0.800000
cmc	0.549153	0.512	0.799728
company_bankruptcy_prediction	0.970674	4.255	0.799971
contraceptive_method_choice	0.579661	0.675	0.799728
credit	0.771463	4.465	0.799988
default_of_credit_card_clients	0.816833	12.702	0.800000
delta_ailerons	0.949509	1.055	0.799972
dis	0.984106	1.187	0.799841
dna	0.924765	3.544	0.799749
drug_consumption	0.403183	0.576	0.799894
dry_bean_dataset	0.920676	3.716	0.799941
eeg-eye-state	0.849800	3.978	0.800000
electricity	0.786605	21.927	0.799987
estimation_of_obesity_levels	0.891253	0.898	0.799621
eye_movements	0.525137	3.423	0.799927
eye_movements_bin	0.579501	2.058	0.799947
first-order-theorem-proving	0.527778	2.626	0.799935
gas-drift	0.976995	11.462	0.800000
gina_agnostic	0.677233	23.100	0.799885
golf_play_dataset_extended	0.926941	0.483	0.800000
heloc	0.717000	2.853	0.800000
house_16H	0.862491	3.807	0.799970
htru	0.979050	4.601	0.799978
ibm-employee-performance	0.918367	0.820	0.800000
in_vehicle_coupon_recommendation	0.586622	3.332	0.800729
internet_firewall	0.801785	41.918	0.799991
jm1	0.809830	2.971	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.673360	21.315	0.799996
kdd_ipums_la_97-small	0.844894	1.417	0.799923
kr-vs-k	0.357092	28.589	0.799971
kropt	0.356914	28.655	0.799971
led24	0.617188	1.010	0.800000
led7	0.695312	0.750	0.800000
letter	0.900500	18.515	0.800000
mammography	0.987483	1.798	0.799964
maternal_health_risk	0.793103	0.443	0.799803
mfeat-factors	0.960000	2.799	0.800000
mfeat-fourier	0.832500	1.293	0.800000
mfeat-karhunen	0.927500	1.289	0.800000
mfeat-morphological	0.722500	0.614	0.800000
mfeat-pixel	0.782500	3.086	0.800000
mfeat-zernike	0.755000	0.963	0.800000
mice_protein_expression	0.990741	0.958	0.800000
microaggregation2	0.568000	6.566	0.800000
mobile_c36_oversampling	0.938273	20.719	0.800000
mozilla4	0.887102	1.894	0.800000
naticusdroid+android+permissions+dataset	0.922618	20.498	0.799980
national-longitudinal-survey-binary	0.911405	1.473	0.799919
okcupid_stem	0.729760	9.322	0.799978
one-hundred-plants-margin	0.640625	4.462	0.800000
one-hundred-plants-shape	0.640625	4.884	0.800000
one-hundred-plants-texture	0.740625	4.776	0.799875
optdigits	0.885231	2.647	0.800000
ozone-level-8hr	0.938856	1.488	0.799921
page-blocks	0.969863	1.199	0.799927
pendigits	0.954525	2.807	0.799945
phoneme	0.854764	0.806	0.799963
pol	0.959841	2.992	0.799940
predict_students_dropout_and_academic_success	0.742373	1.504	0.799955
qsar	0.886256	0.647	0.800000
rice_cammeo_and_osmancik	0.923885	0.826	0.800000
ringnorm	0.980405	1.993	0.800000
satimage	0.907465	2.187	0.800000
segment	0.926407	0.724	0.800000
seismic+bumps	0.932302	0.789	0.799923
shuttle	0.997500	34.443	0.800000
spambase	0.928339	2.037	0.799826
splice	0.832288	1.603	0.800000
sports_articles_for_objectivity_analysis	0.825000	0.744	0.800000
statlog	0.745000	0.529	0.800000
steel_plates_faults	0.727506	0.763	0.799588
sylvine	0.928780	1.422	0.799961
taiwanese_bankruptcy_prediction	0.970674	4.369	0.799971
telco-customer-churn	0.797729	1.812	0.799943
texture	0.986364	6.358	0.800000
thyroid	0.978472	1.951	0.800000
thyroid-ann	0.982781	1.111	0.799841
thyroid-dis	0.689286	0.997	0.800000
turiye_student_evaluation	0.487973	1.880	0.800000
twonorm	0.980405	2.001	0.800000
vehicle	0.758824	0.489	0.799054
wall-robot-navigation	0.926740	1.547	0.799853
water_quality	0.890000	1.961	0.799900
waveform-5000	0.794000	1.839	0.800000
waveform_database_generator_version_1	0.787000	1.388	0.800000
website_phishing	0.870849	0.513	0.799704
wine-quality-red	0.587500	0.508	0.799875
wine-quality-white	0.572449	1.122	0.799918
yeast	0.595960	0.528	0.799865
