dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.436293	6.904	0.799845
Amazon_employee_access	0.942173	14.666	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731597	5.637	0.799980
BNG(breast-w)	0.984506	21.626	0.799980
BNG(cmc)	0.567722	35.995	0.799986
BNG(tic-tac-toe)	0.777623	21.345	0.799980
Bank_Customer_Churn_Dataset	0.858000	6.471	0.800000
Basketball_c	0.694030	4.959	0.800000
Cardiovascular-Disease-dataset	0.727571	49.594	0.800000
Click_prediction_small	0.831539	6.431	0.799990
Credit_c	0.689909	42.032	0.801311
Customer_Personality_Analysis	0.886161	0.980	0.800000
Diabetic_Retinopathy_Debrecen	0.753247	0.697	0.799305
E-CommereShippingData	0.658636	2.622	0.799982
Employee	0.846402	1.198	0.799914
FICO-HELOC-cleaned	0.747342	3.104	0.799919
Firm-Teacher_Clave-Direction_Classification	0.632870	2.751	0.800000
Fitness_Club_c	0.788591	0.484	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.590625	0.645	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.596875	0.675	0.800000
Gender_Gap_in_Spanish_WP	0.591579	1.135	0.799831
GesturePhaseSegmentationProcessed	0.556962	3.332	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.847299	2.171	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.731	0.800000
INNHotelsGroup	0.857615	16.115	0.800000
Indian_pines	0.862767	11.892	0.799978
JapaneseVowels	0.989463	2.506	0.799920
KDDCup09_upselling	0.759259	2.135	0.799922
MIC	0.893939	1.374	0.799879
MagicTelescope	0.875657	5.107	0.800000
Marketing_Campaign	0.892857	0.816	0.800000
Mobile_Price_Classification	0.607500	0.703	0.800000
National_Health_and_Nutrition_Health_Survey	0.844298	0.616	0.799824
PhishingWebsites	0.970149	3.524	0.800000
PieChart3	0.875000	0.643	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.474	0.799479
PizzaCutter3	0.880383	0.672	0.799616
Pumpkin_Seeds	0.878000	0.688	0.800000
QSAR_biodegradation	0.895735	0.659	0.799810
SDSS17	0.967950	98.011	0.800000
Satellite	0.992157	1.800	0.800000
Telecom_Churn_Dataset	0.938531	0.960	0.799880
UJI_Pen_Characters	0.461538	3.095	0.799853
Water_Quality_and_Potability	0.640244	0.791	0.799756
Wilt	0.991710	0.793	0.799834
abalone	0.636364	0.932	0.799856
ada	0.845783	1.675	0.799855
ada_agnostic	0.823658	1.845	0.799868
ada_prior	0.839106	1.108	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.543	0.800000
allbp	0.974834	1.193	0.799841
allrep	0.970861	1.193	0.799841
analcatdata_authorship	0.982249	0.739	0.799049
artificial-characters	0.659002	2.183	0.799961
autoUniv-au4-2500	0.458000	1.885	0.800000
autoUniv-au7-1100	0.350000	0.711	0.800000
bank	0.892514	23.488	0.799982
banknote_authentication	0.545455	0.370	0.799563
baseball	0.947761	0.543	0.800000
car-evaluation	0.699422	0.642	0.799769
churn	0.932000	1.362	0.800000
cmc	0.579661	0.501	0.799728
company_bankruptcy_prediction	0.970674	4.243	0.799971
contraceptive_method_choice	0.589831	0.705	0.799728
credit	0.777445	4.455	0.799988
default_of_credit_card_clients	0.823833	12.628	0.800000
delta_ailerons	0.946003	1.044	0.799972
dis	0.984106	1.192	0.799841
dna	0.931034	3.551	0.799749
drug_consumption	0.403183	0.576	0.799894
dry_bean_dataset	0.927653	3.709	0.799941
eeg-eye-state	0.937583	3.954	0.800000
electricity	0.812093	21.885	0.799987
estimation_of_obesity_levels	0.973995	1.067	0.799621
eye_movements	0.553931	3.390	0.799927
eye_movements_bin	0.589356	2.032	0.799947
first-order-theorem-proving	0.596405	2.616	0.799935
gas-drift	0.994608	11.486	0.800000
gina_agnostic	0.734870	23.132	0.799885
golf_play_dataset_extended	0.931507	0.481	0.800000
heloc	0.711500	2.840	0.800000
house_16H	0.877317	3.715	0.799970
htru	0.979888	4.555	0.799978
ibm-employee-performance	0.989796	0.800	0.800000
in_vehicle_coupon_recommendation	0.674699	3.339	0.800729
internet_firewall	0.801709	41.874	0.799991
jm1	0.814424	2.978	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.749665	20.993	0.799996
kdd_ipums_la_97-small	0.849711	1.404	0.799923
kr-vs-k	0.566821	28.341	0.799971
kropt	0.565039	29.327	0.799971
led24	0.701562	1.030	0.800000
led7	0.731250	0.739	0.800000
letter	0.958750	18.354	0.800000
mammography	0.986589	1.812	0.799964
maternal_health_risk	0.758621	0.453	0.799803
mfeat-factors	0.970000	2.804	0.800000
mfeat-fourier	0.870000	1.270	0.800000
mfeat-karhunen	0.960000	1.225	0.800000
mfeat-morphological	0.767500	0.781	0.800000
mfeat-pixel	0.930000	3.148	0.800000
mfeat-zernike	0.817500	0.962	0.800000
mice_protein_expression	1.000000	0.971	0.800000
microaggregation2	0.600750	6.485	0.800000
mobile_c36_oversampling	0.969378	20.677	0.800000
mozilla4	0.916050	1.876	0.800000
naticusdroid+android+permissions+dataset	0.952616	20.472	0.799980
national-longitudinal-survey-binary	0.987780	1.352	0.799919
okcupid_stem	0.733321	9.341	0.799978
one-hundred-plants-margin	0.759375	4.459	0.800000
one-hundred-plants-shape	0.715625	4.488	0.800000
one-hundred-plants-texture	0.843750	4.491	0.799875
optdigits	0.987544	2.661	0.800000
ozone-level-8hr	0.952663	1.483	0.799921
page-blocks	0.975342	1.180	0.799927
pendigits	0.995907	2.776	0.799945
phoneme	0.866790	0.837	0.799963
pol	0.964799	2.990	0.799940
predict_students_dropout_and_academic_success	0.761582	1.511	0.799955
qsar	0.890995	0.659	0.800000
rice_cammeo_and_osmancik	0.926509	0.810	0.800000
ringnorm	0.976351	1.975	0.800000
satimage	0.912908	2.170	0.800000
segment	0.937229	0.718	0.800000
seismic+bumps	0.934236	0.766	0.799923
shuttle	0.999569	34.548	0.800000
spambase	0.929425	2.049	0.799826
splice	0.887147	1.600	0.800000
sports_articles_for_objectivity_analysis	0.835000	0.730	0.800000
statlog	0.720000	0.593	0.800000
steel_plates_faults	0.781491	0.746	0.799588
sylvine	0.936585	1.376	0.799961
taiwanese_bankruptcy_prediction	0.969208	4.410	0.799971
telco-customer-churn	0.799148	1.816	0.799943
texture	0.999091	6.174	0.800000
thyroid	0.986111	1.976	0.800000
thyroid-ann	0.977483	1.104	0.799841
thyroid-dis	0.694643	0.947	0.800000
turiye_student_evaluation	0.505155	1.880	0.800000
twonorm	0.979730	1.973	0.800000
vehicle	0.829412	0.514	0.799054
wall-robot-navigation	0.957875	1.537	0.799853
water_quality	0.901875	1.991	0.799900
waveform-5000	0.865000	1.845	0.800000
waveform_database_generator_version_1	0.853000	1.381	0.800000
website_phishing	0.900369	0.508	0.799704
wine-quality-red	0.584375	0.489	0.799875
wine-quality-white	0.604082	1.105	0.799918
yeast	0.602694	0.512	0.799865
