dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.393822	2.495	0.799845	0.003	0.221	2.274	2.498
Amazon_employee_access	0.942173	10.228	0.799994	0.004	0.136	10.092	10.232
BLE_RSSI_dataset_for_Indoor_localization	0.734101	1.022	0.799980	0.002	0.042	0.979	1.024
BNG(breast-w)	0.986157	16.535	0.799980	0.004	0.235	16.300	16.539
BNG(cmc)	0.575407	31.018	0.799986	0.005	0.301	30.717	31.023
BNG(tic-tac-toe)	0.786132	17.035	0.799980	0.004	0.270	16.765	17.039
Bank_Customer_Churn_Dataset	0.870500	2.004	0.800000	0.003	0.072	1.933	2.007
Basketball_c	0.708955	0.247	0.800000	0.003	0.032	0.214	0.249
Cardiovascular-Disease-dataset	0.731071	50.500	0.800000	0.006	0.395	50.105	50.506
Click_prediction_small	0.831539	5.961	0.799990	0.003	0.075	5.885	5.964
Credit_c	0.705873	42.079	0.801311	0.006	0.793	41.285	42.085
Customer_Personality_Analysis	0.892857	0.493	0.800000	0.003	0.046	0.447	0.496
Diabetic_Retinopathy_Debrecen	0.766234	0.265	0.799305	0.002	0.030	0.234	0.267
E-CommereShippingData	0.673182	2.112	0.799982	0.003	0.061	2.050	2.115
Employee	0.852846	0.708	0.799914	0.003	0.025	0.682	0.711
FICO-HELOC-cleaned	0.742278	2.552	0.799919	0.004	0.131	2.421	2.556
Firm-Teacher_Clave-Direction_Classification	0.767593	2.396	0.800000	0.003	0.099	2.298	2.399
Fitness_Club_c	0.802013	0.188	0.799596	0.002	0.014	0.174	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.643750	0.337	0.800000	0.003	0.034	0.302	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.687500	0.338	0.800000	0.003	0.036	0.302	0.341
Gender_Gap_in_Spanish_WP	0.598947	0.841	0.799831	0.002	0.036	0.805	0.844
GesturePhaseSegmentationProcessed	0.649114	2.969	0.799959	0.003	0.169	2.800	2.972
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.814	0.797432	0.003	0.059	1.755	1.816
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.407	0.800000	0.002	0.051	0.356	0.410
INNHotelsGroup	0.869883	15.761	0.800000	0.004	0.300	15.460	15.765
Indian_pines	0.932203	11.317	0.799978	0.008	0.981	10.336	11.325
JapaneseVowels	0.993979	2.168	0.799920	0.003	0.081	2.086	2.171
KDDCup09_upselling	0.782651	1.799	0.799922	0.003	0.145	1.654	1.802
MIC	0.903030	1.073	0.799879	0.003	0.161	0.912	1.076
MagicTelescope	0.876446	4.751	0.800000	0.003	0.110	4.641	4.754
Marketing_Campaign	0.895089	0.510	0.800000	0.003	0.050	0.461	0.513
Mobile_Price_Classification	0.960000	0.412	0.800000	0.005	0.039	0.373	0.417
National_Health_and_Nutrition_Health_Survey	0.831140	0.296	0.799824	0.003	0.019	0.277	0.298
PhishingWebsites	0.970149	3.212	0.800000	0.003	0.150	3.062	3.216
PieChart3	0.879630	0.357	0.799443	0.002	0.056	0.301	0.360
Pima_Indians_Diabetes_Database	0.746753	0.142	0.799479	0.002	0.014	0.128	0.144
PizzaCutter3	0.880383	0.351	0.799617	0.002	0.054	0.297	0.353
Pumpkin_Seeds	0.878000	0.401	0.800000	0.002	0.026	0.375	0.404
QSAR_biodegradation	0.876777	0.377	0.799810	0.003	0.061	0.316	0.380
SDSS17	0.971450	97.489	0.800000	0.006	0.675	96.814	97.495
Satellite	0.993137	1.486	0.800000	0.004	0.109	1.377	1.490
Telecom_Churn_Dataset	0.956522	0.651	0.799880	0.002	0.040	0.611	0.653
UJI_Pen_Characters	0.490842	2.575	0.799853	0.002	0.118	2.457	2.578
Water_Quality_and_Potability	0.638720	0.495	0.799756	0.003	0.023	0.472	0.498
Wilt	0.990674	0.482	0.799834	0.005	0.020	0.462	0.487
abalone	0.638756	0.638	0.799856	0.002	0.026	0.612	0.640
ada	0.850602	1.387	0.799855	0.003	0.106	1.281	1.391
ada_agnostic	0.832421	1.530	0.799868	0.003	0.107	1.423	1.533
ada_prior	0.834637	0.819	0.799955	0.003	0.038	0.781	0.821
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.600000	0.260	0.800000	0.002	0.017	0.243	0.263
allbp	0.974834	0.920	0.799841	0.003	0.060	0.860	0.923
allrep	0.977483	0.916	0.799841	0.003	0.058	0.858	0.918
analcatdata_authorship	0.988166	0.455	0.799049	0.003	0.095	0.360	0.458
artificial-characters	0.703033	1.901	0.799961	0.003	0.047	1.854	1.904
autoUniv-au4-2500	0.500000	1.529	0.800000	0.004	0.197	1.333	1.533
autoUniv-au7-1100	0.377273	0.201	0.800000	0.003	0.019	0.182	0.203
bank	0.899370	23.175	0.799982	0.005	0.379	22.796	23.179
banknote_authentication	0.541818	0.096	0.799563	0.002	0.009	0.086	0.098
baseball	0.947761	0.266	0.800000	0.002	0.027	0.239	0.269
car-evaluation	0.852601	0.364	0.799769	0.002	0.035	0.329	0.367
churn	0.952000	1.073	0.800000	0.003	0.061	1.012	1.076
cmc	0.593220	0.237	0.799728	0.002	0.018	0.219	0.239
company_bankruptcy_prediction	0.970674	3.942	0.799971	0.004	0.317	3.625	3.946
contraceptive_method_choice	0.630508	0.236	0.799728	0.003	0.017	0.219	0.238
credit	0.778642	4.024	0.799988	0.003	0.100	3.924	4.027
default_of_credit_card_clients	0.827333	12.222	0.800000	0.004	0.378	11.844	12.226
delta_ailerons	0.948107	0.761	0.799972	0.003	0.025	0.736	0.764
dis	0.985430	0.919	0.799841	0.005	0.060	0.859	0.924
dna	0.938871	3.263	0.799749	0.004	0.364	2.899	3.267
drug_consumption	0.403183	0.312	0.799894	0.002	0.024	0.288	0.315
dry_bean_dataset	0.927653	3.364	0.799941	0.003	0.130	3.233	3.367
eeg-eye-state	0.954940	3.654	0.800000	0.004	0.122	3.532	3.658
electricity	0.829085	21.695	0.799987	0.004	0.253	21.442	21.699
estimation_of_obesity_levels	0.976359	0.399	0.799621	0.002	0.031	0.368	0.401
eye_movements	0.597349	3.042	0.799927	0.004	0.170	2.871	3.045
eye_movements_bin	0.595926	1.749	0.799947	0.003	0.093	1.656	1.752
first-order-theorem-proving	0.620098	2.245	0.799935	0.003	0.169	2.076	2.249
gas-drift	0.994968	11.267	0.800000	0.007	1.073	10.194	11.274
gina_agnostic	0.850144	23.079	0.799885	0.013	2.275	20.804	23.092
golf_play_dataset_extended	0.926941	0.191	0.800000	0.002	0.015	0.176	0.194
heloc	0.720000	2.535	0.800000	0.003	0.114	2.421	2.538
house_16H	0.883988	3.271	0.799970	0.003	0.116	3.155	3.274
htru	0.979330	4.291	0.799978	0.003	0.081	4.210	4.294
ibm-employee-performance	0.989796	0.402	0.800000	0.002	0.050	0.352	0.404
in_vehicle_coupon_recommendation	0.701288	3.026	0.800729	0.003	0.127	2.899	3.030
internet_firewall	0.928054	42.499	0.799991	0.004	0.171	42.329	42.503
jm1	0.815342	2.685	0.800000	0.003	0.115	2.570	2.689
jungle_chess_2pcs_raw_endgame_complete	0.856872	20.679	0.799996	0.004	0.183	20.496	20.683
kdd_ipums_la_97-small	0.874759	1.119	0.799923	0.003	0.065	1.054	1.122
kr-vs-k	0.613329	28.884	0.799971	0.003	0.129	28.755	28.888
kropt	0.611903	29.489	0.799971	0.004	0.124	29.365	29.493
led24	0.729688	0.718	0.800000	0.003	0.055	0.663	0.721
led7	0.740625	0.448	0.800000	0.003	0.020	0.428	0.451
letter	0.976250	17.110	0.800000	0.004	0.177	16.933	17.114
mammography	0.988824	1.539	0.799964	0.003	0.043	1.496	1.541
maternal_health_risk	0.827586	0.164	0.799803	0.003	0.011	0.153	0.167
mfeat-factors	0.977500	2.502	0.800000	0.004	0.362	2.140	2.506
mfeat-fourier	0.887500	0.983	0.800000	0.003	0.131	0.851	0.986
mfeat-karhunen	0.972500	0.859	0.800000	0.003	0.109	0.750	0.862
