dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.115830	7.377	0.799845
Amazon_employee_access	0.942173	14.472	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.374061	6.213	0.799980
BNG(breast-w)	0.655956	20.954	0.799980
BNG(cmc)	0.225045	34.816	0.799986
BNG(tic-tac-toe)	0.653035	20.622	0.799980
Bank_Customer_Churn_Dataset	0.203500	7.041	0.800000
Basketball_c	0.619403	5.459	0.800000
Cardiovascular-Disease-dataset	0.499714	46.500	0.800000
Click_prediction_small	0.831539	6.099	0.799990
Credit_c	0.164268	39.918	0.801311
Customer_Personality_Analysis	0.149554	1.072	0.800000
Diabetic_Retinopathy_Debrecen	0.467532	0.735	0.799305
E-CommereShippingData	0.596818	2.665	0.799982
Employee	0.656284	1.187	0.799914
FICO-HELOC-cleaned	0.479494	3.085	0.799919
Firm-Teacher_Clave-Direction_Classification	0.345833	2.646	0.800000
Fitness_Club_c	0.694631	0.541	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.503125	0.691	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.493750	0.649	0.800000
Gender_Gap_in_Spanish_WP	0.336842	1.170	0.799831
GesturePhaseSegmentationProcessed	0.101266	3.301	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.125	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.159864	0.722	0.800000
INNHotelsGroup	0.327636	15.198	0.800000
Indian_pines	0.057408	11.763	0.799978
JapaneseVowels	0.078776	2.476	0.799920
KDDCup09_upselling	0.500000	2.101	0.799922
MIC	0.845455	1.399	0.799879
MagicTelescope	0.648265	4.897	0.800000
Marketing_Campaign	0.149554	0.813	0.800000
Mobile_Price_Classification	0.250000	0.712	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.571	0.799824
PhishingWebsites	0.556762	3.480	0.800000
PieChart3	0.875000	0.666	0.799443
Pima_Indians_Diabetes_Database	0.649351	0.440	0.799479
PizzaCutter3	0.880383	0.663	0.799616
Pumpkin_Seeds	0.520000	0.705	0.800000
QSAR_biodegradation	0.663507	0.665	0.799810
SDSS17	0.215950	92.494	0.800000
Satellite	0.014706	1.778	0.800000
Telecom_Churn_Dataset	0.854573	0.986	0.799880
UJI_Pen_Characters	0.032967	3.129	0.799853
Water_Quality_and_Potability	0.612805	0.772	0.799756
Wilt	0.946114	0.772	0.799834
abalone	0.336124	0.967	0.799856
ada	0.248193	1.670	0.799855
ada_agnostic	0.751369	1.890	0.799868
ada_prior	0.751955	1.129	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.547500	0.541	0.800000
allbp	0.039735	1.473	0.799841
allrep	0.009272	1.224	0.799841
analcatdata_authorship	0.349112	0.744	0.799049
artificial-characters	0.138454	2.147	0.799961
autoUniv-au4-2500	0.078000	1.813	0.800000
autoUniv-au7-1100	0.195455	0.854	0.800000
bank	0.883003	21.783	0.799982
