dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.409266	5.916	0.799845
Amazon_employee_access	0.942173	12.858	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.734602	4.526	0.799980
BNG(breast-w)	0.980188	20.459	0.799980
BNG(cmc)	0.567631	35.315	0.799986
BNG(tic-tac-toe)	0.765685	19.364	0.799980
Bank_Customer_Churn_Dataset	0.854000	5.578	0.800000
Basketball_c	0.694030	3.562	0.800000
Cardiovascular-Disease-dataset	0.726214	49.865	0.800000
Click_prediction_small	0.831414	6.466	0.799990
Credit_c	0.677254	42.181	0.801311
Customer_Personality_Analysis	0.899554	0.954	0.800000
Diabetic_Retinopathy_Debrecen	0.727273	0.710	0.799305
E-CommereShippingData	0.646364	2.580	0.799982
Employee	0.835661	1.151	0.799914
FICO-HELOC-cleaned	0.740253	3.121	0.799919
Firm-Teacher_Clave-Direction_Classification	0.693519	2.725	0.800000
Fitness_Club_c	0.778523	0.483	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.500000	0.655	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.528125	0.666	0.800000
Gender_Gap_in_Spanish_WP	0.593684	1.236	0.799831
GesturePhaseSegmentationProcessed	0.543797	3.309	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.839581	2.108	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.693	0.800000
INNHotelsGroup	0.822743	16.128	0.800000
Indian_pines	0.821761	11.843	0.799978
JapaneseVowels	0.971902	2.502	0.799920
KDDCup09_upselling	0.758285	2.133	0.799922
MIC	0.900000	1.402	0.799879
MagicTelescope	0.869874	5.154	0.800000
Marketing_Campaign	0.888393	0.796	0.800000
Mobile_Price_Classification	0.765000	0.691	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.568	0.799824
PhishingWebsites	0.953867	3.476	0.800000
PieChart3	0.879630	0.649	0.799443
Pima_Indians_Diabetes_Database	0.733766	0.440	0.799479
PizzaCutter3	0.880383	0.668	0.799616
Pumpkin_Seeds	0.870000	0.696	0.800000
QSAR_biodegradation	0.867299	0.645	0.799810
SDSS17	0.952200	98.847	0.800000
Satellite	0.993137	1.797	0.800000
Telecom_Churn_Dataset	0.899550	0.917	0.799880
UJI_Pen_Characters	0.450549	2.988	0.799853
Water_Quality_and_Potability	0.638720	0.832	0.799756
Wilt	0.991710	0.787	0.799834
abalone	0.616029	0.945	0.799856
ada	0.837349	1.678	0.799855
ada_agnostic	0.833516	1.928	0.799868
ada_prior	0.827933	1.118	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.577500	0.547	0.800000
allbp	0.968212	1.216	0.799841
allrep	0.972185	1.203	0.799841
analcatdata_authorship	0.982249	0.733	0.799049
artificial-characters	0.652642	2.181	0.799961
autoUniv-au4-2500	0.468000	1.959	0.800000
autoUniv-au7-1100	0.340909	0.511	0.800000
bank	0.888754	23.637	0.799982
banknote_authentication	0.549091	0.399	0.799563
baseball	0.932836	0.552	0.800000
car-evaluation	0.699422	0.630	0.799769
churn	0.893000	1.357	0.800000
cmc	0.589831	0.502	0.799728
company_bankruptcy_prediction	0.970674	4.285	0.799971
contraceptive_method_choice	0.589831	0.652	0.799728
credit	0.778941	4.491	0.799988
default_of_credit_card_clients	0.823833	12.687	0.800000
delta_ailerons	0.948107	1.042	0.799972
dis	0.984106	1.174	0.799841
dna	0.902821	3.526	0.799749
drug_consumption	0.392573	0.599	0.799894
dry_bean_dataset	0.923246	3.716	0.799941
eeg-eye-state	0.925567	3.997	0.800000
electricity	0.801942	22.011	0.799987
estimation_of_obesity_levels	0.855792	0.768	0.799621
eye_movements	0.545704	3.477	0.799927
eye_movements_bin	0.581472	2.019	0.799947
first-order-theorem-proving	0.561275	2.600	0.799935
gas-drift	0.987419	11.505	0.800000
gina_agnostic	0.733429	23.133	0.799885
golf_play_dataset_extended	0.931507	0.497	0.800000
heloc	0.723000	2.841	0.800000
house_16H	0.871757	3.602	0.799970
htru	0.978771	4.548	0.799978
ibm-employee-performance	0.846939	0.892	0.800000
in_vehicle_coupon_recommendation	0.646032	3.356	0.800729
internet_firewall	0.801709	42.087	0.799991
jm1	0.813964	2.969	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.774208	21.252	0.799996
kdd_ipums_la_97-small	0.850674	1.383	0.799923
kr-vs-k	0.496614	28.537	0.799971
kropt	0.493942	29.749	0.799971
led24	0.657813	1.053	0.800000
led7	0.720313	0.714	0.800000
letter	0.909750	19.543	0.800000
mammography	0.986142	1.801	0.799964
maternal_health_risk	0.778325	0.453	0.799803
mfeat-factors	0.962500	2.804	0.800000
mfeat-fourier	0.847500	1.250	0.800000
mfeat-karhunen	0.912500	1.287	0.800000
mfeat-morphological	0.760000	0.544	0.800000
mfeat-pixel	0.952500	3.091	0.800000
mfeat-zernike	0.785000	0.965	0.800000
mice_protein_expression	1.000000	0.954	0.800000
microaggregation2	0.587500	6.499	0.800000
mobile_c36_oversampling	0.940881	20.800	0.800000
mozilla4	0.894500	1.874	0.800000
naticusdroid+android+permissions+dataset	0.960968	20.593	0.799980
national-longitudinal-survey-binary	0.955193	1.279	0.799919
okcupid_stem	0.723763	9.337	0.799978
one-hundred-plants-margin	0.706250	4.698	0.800000
one-hundred-plants-shape	0.696875	4.661	0.800000
one-hundred-plants-texture	0.812500	4.979	0.799875
optdigits	0.976868	2.635	0.800000
ozone-level-8hr	0.948718	1.472	0.799921
page-blocks	0.970776	1.184	0.799927
pendigits	0.989995	2.790	0.799945
phoneme	0.866790	0.808	0.799963
pol	0.947942	2.989	0.799940
predict_students_dropout_and_academic_success	0.738983	1.497	0.799955
qsar	0.895735	0.656	0.800000
rice_cammeo_and_osmancik	0.925197	0.806	0.800000
ringnorm	0.979730	1.989	0.800000
satimage	0.913686	2.183	0.800000
segment	0.924242	0.754	0.800000
seismic+bumps	0.934236	0.752	0.799923
shuttle	0.997328	34.634	0.800000
spambase	0.920738	2.023	0.799826
splice	0.876176	1.606	0.800000
sports_articles_for_objectivity_analysis	0.830000	0.725	0.800000
statlog	0.725000	0.521	0.800000
steel_plates_faults	0.740360	0.770	0.799588
sylvine	0.926829	1.458	0.799961
taiwanese_bankruptcy_prediction	0.970674	4.409	0.799971
telco-customer-churn	0.790632	1.810	0.799943
texture	0.994545	6.340	0.800000
thyroid	0.980556	2.040	0.800000
thyroid-ann	0.976159	1.096	0.799841
thyroid-dis	0.703571	0.947	0.800000
turiye_student_evaluation	0.501718	1.882	0.800000
twonorm	0.980405	1.996	0.800000
vehicle	0.800000	0.506	0.799054
wall-robot-navigation	0.933150	1.538	0.799853
water_quality	0.903125	1.981	0.799900
waveform-5000	0.812000	1.896	0.800000
waveform_database_generator_version_1	0.787000	1.377	0.800000
website_phishing	0.900369	0.501	0.799704
wine-quality-red	0.596875	0.499	0.799875
wine-quality-white	0.564286	1.119	0.799918
yeast	0.612795	0.535	0.799865
