dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.393822	6.904	0.799845
Amazon_employee_access	0.942173	14.852	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.735103	5.516	0.799980
BNG(breast-w)	0.983236	21.156	0.799980
BNG(cmc)	0.562929	35.989	0.799986
BNG(tic-tac-toe)	0.728727	20.962	0.799980
Bank_Customer_Churn_Dataset	0.852000	6.457	0.800000
Basketball_c	0.697761	4.643	0.800000
Cardiovascular-Disease-dataset	0.719786	49.726	0.800000
Click_prediction_small	0.831539	6.431	0.799990
Credit_c	0.660215	42.083	0.801311
Customer_Personality_Analysis	0.883929	0.959	0.800000
Diabetic_Retinopathy_Debrecen	0.731602	0.739	0.799305
E-CommereShippingData	0.616364	2.603	0.799982
Employee	0.817401	1.158	0.799914
FICO-HELOC-cleaned	0.731646	3.102	0.799919
Firm-Teacher_Clave-Direction_Classification	0.398611	2.705	0.800000
Fitness_Club_c	0.785235	0.473	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.518750	0.638	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.528125	0.629	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.166	0.799831
GesturePhaseSegmentationProcessed	0.492152	3.307	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.147	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.857143	0.712	0.800000
INNHotelsGroup	0.820538	16.064	0.800000
Indian_pines	0.792236	11.771	0.799978
JapaneseVowels	0.974912	2.491	0.799920
KDDCup09_upselling	0.739766	2.124	0.799922
MIC	0.875758	1.407	0.799879
MagicTelescope	0.861199	5.089	0.800000
Marketing_Campaign	0.881696	0.811	0.800000
Mobile_Price_Classification	0.420000	0.714	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.567	0.799824
PhishingWebsites	0.933062	3.494	0.800000
PieChart3	0.879630	0.646	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.436	0.799479
PizzaCutter3	0.880383	0.685	0.799616
Pumpkin_Seeds	0.872000	0.678	0.800000
QSAR_biodegradation	0.876777	0.655	0.799810
SDSS17	0.909400	98.609	0.800000
Satellite	0.991176	1.757	0.800000
Telecom_Churn_Dataset	0.889055	0.925	0.799880
UJI_Pen_Characters	0.446886	2.867	0.799853
Water_Quality_and_Potability	0.609756	0.804	0.799756
Wilt	0.975130	0.805	0.799834
abalone	0.620813	0.919	0.799856
ada	0.840964	1.664	0.799855
ada_agnostic	0.815991	1.863	0.799868
ada_prior	0.835754	1.097	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.605000	0.536	0.800000
allbp	0.969536	1.246	0.799841
