dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.413127	6.429	0.799845
Amazon_employee_access	0.942173	13.857	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730095	4.765	0.799980
BNG(breast-w)	0.985141	20.704	0.799980
BNG(cmc)	0.570253	35.371	0.799986
BNG(tic-tac-toe)	0.794006	20.562	0.799980
Bank_Customer_Churn_Dataset	0.866000	5.851	0.800000
Basketball_c	0.705224	3.946	0.800000
Cardiovascular-Disease-dataset	0.729000	50.167	0.800000
Click_prediction_small	0.831539	6.471	0.799990
Credit_c	0.703391	42.526	0.801311
Customer_Personality_Analysis	0.890625	0.981	0.800000
Diabetic_Retinopathy_Debrecen	0.740260	0.691	0.799305
E-CommereShippingData	0.670909	2.609	0.799982
Employee	0.850698	1.147	0.799914
FICO-HELOC-cleaned	0.743291	3.124	0.799919
Firm-Teacher_Clave-Direction_Classification	0.759722	2.767	0.800000
Fitness_Club_c	0.791946	0.505	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.615625	0.634	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.690625	0.642	0.800000
Gender_Gap_in_Spanish_WP	0.589474	1.148	0.799831
GesturePhaseSegmentationProcessed	0.622785	3.321	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.852260	2.131	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.880952	0.736	0.800000
INNHotelsGroup	0.866437	16.209	0.800000
Indian_pines	0.930016	11.938	0.799978
JapaneseVowels	0.994982	2.509	0.799920
KDDCup09_upselling	0.787524	2.117	0.799922
MIC	0.887879	1.375	0.799879
MagicTelescope	0.875131	5.145	0.800000
Marketing_Campaign	0.888393	0.798	0.800000
Mobile_Price_Classification	0.972500	0.722	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.594	0.799824
PhishingWebsites	0.967888	3.555	0.800000
PieChart3	0.879630	0.628	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.424	0.799479
PizzaCutter3	0.880383	0.676	0.799616
Pumpkin_Seeds	0.880000	0.686	0.800000
QSAR_biodegradation	0.881517	0.662	0.799810
SDSS17	0.972200	99.430	0.800000
Satellite	0.993137	1.779	0.800000
Telecom_Churn_Dataset	0.941529	0.974	0.799880
UJI_Pen_Characters	0.483516	3.101	0.799853
Water_Quality_and_Potability	0.649390	0.778	0.799756
Wilt	0.991710	0.788	0.799834
abalone	0.641148	0.933	0.799856
ada	0.846988	1.674	0.799855
ada_agnostic	0.830230	1.867	0.799868
ada_prior	0.841341	1.093	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.587500	0.542	0.800000
allbp	0.976159	1.239	0.799841
allrep	0.972185	1.239	0.799841
analcatdata_authorship	0.994083	0.744	0.799049
artificial-characters	0.689824	2.216	0.799961
autoUniv-au4-2500	0.502000	1.841	0.800000
autoUniv-au7-1100	0.359091	0.507	0.800000
