dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.413127	2.389	0.799845	0.003	0.224	2.165	2.392
Amazon_employee_access	0.942173	10.068	0.799994	0.004	0.141	9.927	10.072
BLE_RSSI_dataset_for_Indoor_localization	0.732098	1.021	0.799980	0.002	0.038	0.982	1.023
BNG(breast-w)	0.985903	16.812	0.799980	0.004	0.240	16.572	16.816
BNG(cmc)	0.574955	31.790	0.799986	0.005	0.310	31.480	31.795
BNG(tic-tac-toe)	0.792101	16.873	0.799980	0.004	0.236	16.637	16.876
Bank_Customer_Churn_Dataset	0.871000	1.999	0.800000	0.003	0.079	1.921	2.002
Basketball_c	0.705224	0.248	0.800000	0.003	0.033	0.215	0.250
Cardiovascular-Disease-dataset	0.731071	50.392	0.800000	0.006	0.396	49.996	50.398
Click_prediction_small	0.831790	5.962	0.799990	0.004	0.075	5.887	5.966
Credit_c	0.709347	41.674	0.801311	0.007	0.793	40.881	41.681
Customer_Personality_Analysis	0.897321	0.493	0.800000	0.002	0.047	0.446	0.496
Diabetic_Retinopathy_Debrecen	0.753247	0.264	0.799305	0.002	0.031	0.233	0.266
E-CommereShippingData	0.671818	2.157	0.799982	0.003	0.064	2.093	2.160
Employee	0.858217	0.709	0.799914	0.003	0.026	0.683	0.712
FICO-HELOC-cleaned	0.739241	2.583	0.799919	0.004	0.134	2.449	2.588
Firm-Teacher_Clave-Direction_Classification	0.763889	2.401	0.800000	0.003	0.099	2.303	2.404
Fitness_Club_c	0.802013	0.186	0.799596	0.003	0.013	0.173	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.665625	0.335	0.800000	0.003	0.035	0.300	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.675000	0.337	0.800000	0.003	0.036	0.301	0.340
Gender_Gap_in_Spanish_WP	0.596842	0.845	0.799831	0.002	0.036	0.809	0.847
GesturePhaseSegmentationProcessed	0.661772	3.003	0.799959	0.003	0.175	2.828	3.007
HR_Analytics_Job_Change_of_Data_Scientists	0.854465	1.809	0.797432	0.010	0.061	1.748	1.819
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.410	0.800000	0.003	0.051	0.359	0.413
INNHotelsGroup	0.871950	15.798	0.800000	0.004	0.301	15.497	15.803
Indian_pines	0.928923	11.326	0.799978	0.008	1.007	10.319	11.334
JapaneseVowels	0.994982	2.200	0.799920	0.003	0.083	2.117	2.203
KDDCup09_upselling	0.790448	1.811	0.799922	0.003	0.149	1.662	1.814
MIC	0.909091	1.073	0.799879	0.003	0.163	0.910	1.077
MagicTelescope	0.877497	4.829	0.800000	0.004	0.111	4.717	4.832
Marketing_Campaign	0.890625	0.507	0.800000	0.003	0.048	0.458	0.509
Mobile_Price_Classification	0.962500	0.410	0.800000	0.002	0.038	0.373	0.413
National_Health_and_Nutrition_Health_Survey	0.833333	0.294	0.799824	0.003	0.019	0.275	0.296
PhishingWebsites	0.972863	3.202	0.800000	0.003	0.147	3.055	3.206
PieChart3	0.879630	0.356	0.799443	0.002	0.056	0.299	0.358
Pima_Indians_Diabetes_Database	0.753247	0.139	0.799479	0.003	0.014	0.126	0.142
PizzaCutter3	0.880383	0.349	0.799617	0.002	0.054	0.296	0.352
Pumpkin_Seeds	0.880000	0.401	0.800000	0.002	0.026	0.375	0.404
QSAR_biodegradation	0.886256	0.378	0.799810	0.004	0.061	0.316	0.382
SDSS17	0.972500	100.529	0.800000	0.006	0.717	99.812	100.535
Satellite	0.993137	1.478	0.800000	0.003	0.104	1.374	1.481
