dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.393822	5.453	0.799845
Amazon_employee_access	0.942173	13.001	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732098	3.669	0.799980
BNG(breast-w)	0.980061	18.927	0.799980
BNG(cmc)	0.556872	34.210	0.799986
BNG(tic-tac-toe)	0.718567	18.668	0.799980
Bank_Customer_Churn_Dataset	0.826500	4.933	0.800000
Basketball_c	0.694030	2.329	0.800000
Cardiovascular-Disease-dataset	0.686500	49.299	0.800000
Click_prediction_small	0.831539	6.385	0.799990
Credit_c	0.652771	41.863	0.801311
Customer_Personality_Analysis	0.868304	0.970	0.800000
Diabetic_Retinopathy_Debrecen	0.666667	0.742	0.799305
E-CommereShippingData	0.640909	2.639	0.799982
Employee	0.763695	1.153	0.799914
FICO-HELOC-cleaned	0.720000	3.083	0.799919
Firm-Teacher_Clave-Direction_Classification	0.526852	2.749	0.800000
Fitness_Club_c	0.785235	0.518	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.550000	0.623	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.521875	0.663	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.149	0.799831
GesturePhaseSegmentationProcessed	0.488101	3.322	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.126	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.853741	0.703	0.800000
INNHotelsGroup	0.805927	16.025	0.800000
Indian_pines	0.738108	11.883	0.799978
JapaneseVowels	0.983442	2.484	0.799920
KDDCup09_upselling	0.672515	2.129	0.799922
MIC	0.872727	1.445	0.799879
MagicTelescope	0.835174	5.105	0.800000
Marketing_Campaign	0.872768	0.793	0.800000
Mobile_Price_Classification	0.427500	0.744	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.626	0.799824
PhishingWebsites	0.869742	3.510	0.800000
PieChart3	0.879630	0.632	0.799443
Pima_Indians_Diabetes_Database	0.785714	0.438	0.799479
PizzaCutter3	0.885167	0.696	0.799616
Pumpkin_Seeds	0.870000	0.684	0.800000
QSAR_biodegradation	0.857820	0.662	0.799810
SDSS17	0.820750	97.869	0.800000
Satellite	0.991176	1.791	0.800000
Telecom_Churn_Dataset	0.886057	0.957	0.799880
UJI_Pen_Characters	0.384615	2.864	0.799853
Water_Quality_and_Potability	0.603659	0.777	0.799756
Wilt	0.963731	0.800	0.799834
abalone	0.616029	0.919	0.799856
ada	0.820482	1.678	0.799855
ada_agnostic	0.806134	1.817	0.799868
ada_prior	0.821229	1.107	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.577500	0.556	0.800000
allbp	0.957616	1.231	0.799841
allrep	0.966887	1.189	0.799841
analcatdata_authorship	0.958580	0.755	0.799049
artificial-characters	0.595890	2.178	0.799961
autoUniv-au4-2500	0.470000	1.831	0.800000
autoUniv-au7-1100	0.331818	0.507	0.800000
bank	0.883446	23.234	0.799982
banknote_authentication	0.545455	0.395	0.799563
baseball	0.951493	0.537	0.800000
car-evaluation	0.699422	0.644	0.799769
churn	0.880000	1.369	0.800000
cmc	0.559322	0.523	0.799728
company_bankruptcy_prediction	0.971408	4.236	0.799971
contraceptive_method_choice	0.586441	0.589	0.799728
credit	0.752917	4.463	0.799988
default_of_credit_card_clients	0.793833	12.590	0.800000
delta_ailerons	0.940393	1.030	0.799972
dis	0.984106	1.227	0.799841
dna	0.700627	3.588	0.799749
drug_consumption	0.395225	0.603	0.799894
dry_bean_dataset	0.919574	3.692	0.799941
eeg-eye-state	0.624166	3.955	0.800000
electricity	0.756703	21.801	0.799987
estimation_of_obesity_levels	0.929078	0.787	0.799621
eye_movements	0.523766	3.433	0.799927
eye_movements_bin	0.575558	2.025	0.799947
first-order-theorem-proving	0.507353	2.607	0.799935
gas-drift	0.931344	11.500	0.800000
gina_agnostic	0.632565	23.199	0.799885
golf_play_dataset_extended	0.876712	0.485	0.800000
heloc	0.714000	2.822	0.800000
house_16H	0.799110	3.626	0.799970
htru	0.978771	4.507	0.799978
ibm-employee-performance	0.897959	0.791	0.800000
in_vehicle_coupon_recommendation	0.607811	3.345	0.800729
internet_firewall	0.797436	41.687	0.799991
jm1	0.810289	2.982	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.666555	20.953	0.799996
kdd_ipums_la_97-small	0.836224	1.389	0.799923
kr-vs-k	0.382395	28.707	0.799971
kropt	0.387919	29.103	0.799971
led24	0.690625	1.083	0.800000
led7	0.706250	0.730	0.800000
letter	0.872750	19.785	0.800000
mammography	0.977202	1.795	0.799964
maternal_health_risk	0.699507	0.449	0.799803
mfeat-factors	0.962500	2.809	0.800000
mfeat-fourier	0.837500	1.268	0.800000
mfeat-karhunen	0.952500	1.269	0.800000
mfeat-morphological	0.740000	0.552	0.800000
mfeat-pixel	0.840000	3.096	0.800000
mfeat-zernike	0.787500	0.966	0.800000
mice_protein_expression	0.990741	0.945	0.800000
microaggregation2	0.566250	6.466	0.800000
mobile_c36_oversampling	0.897894	20.643	0.800000
mozilla4	0.851078	1.890	0.800000
naticusdroid+android+permissions+dataset	0.786433	20.489	0.799980
national-longitudinal-survey-binary	0.954175	1.294	0.799919
okcupid_stem	0.725825	9.285	0.799978
one-hundred-plants-margin	0.693750	4.813	0.800000
one-hundred-plants-shape	0.484375	4.774	0.800000
one-hundred-plants-texture	0.731250	4.710	0.799875
optdigits	0.954626	2.637	0.800000
ozone-level-8hr	0.936884	1.462	0.799921
page-blocks	0.966210	1.200	0.799927
pendigits	0.984084	2.772	0.799945
phoneme	0.790934	0.892	0.799963
pol	0.915221	2.990	0.799940
predict_students_dropout_and_academic_success	0.718644	1.510	0.799955
qsar	0.853081	0.663	0.800000
rice_cammeo_and_osmancik	0.921260	0.821	0.800000
ringnorm	0.941216	1.968	0.800000
satimage	0.878694	2.186	0.800000
segment	0.900433	0.699	0.800000
seismic+bumps	0.934236	0.806	0.799923
shuttle	0.986638	34.387	0.800000
spambase	0.872964	2.042	0.799826
splice	0.838558	1.706	0.800000
sports_articles_for_objectivity_analysis	0.835000	0.724	0.800000
statlog	0.705000	0.507	0.800000
steel_plates_faults	0.766067	0.764	0.799588
sylvine	0.856585	1.376	0.799961
taiwanese_bankruptcy_prediction	0.969208	4.416	0.799971
telco-customer-churn	0.789922	1.824	0.799943
texture	0.953636	6.517	0.800000
thyroid	0.943750	1.956	0.800000
thyroid-ann	0.947020	1.090	0.799841
thyroid-dis	0.678571	1.054	0.800000
turiye_student_evaluation	0.493127	1.871	0.800000
twonorm	0.968919	2.003	0.800000
vehicle	0.782353	0.540	0.799054
wall-robot-navigation	0.904762	1.544	0.799853
water_quality	0.900000	1.953	0.799900
waveform-5000	0.842000	1.853	0.800000
waveform_database_generator_version_1	0.842000	1.376	0.800000
website_phishing	0.859779	0.512	0.799704
wine-quality-red	0.587500	0.494	0.799875
wine-quality-white	0.561224	1.091	0.799918
yeast	0.589226	0.522	0.799865
