dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.424710	2.529	0.799845	0.003	0.224	2.304	2.532
Amazon_employee_access	0.942173	10.307	0.799994	0.004	0.141	10.165	10.310
BLE_RSSI_dataset_for_Indoor_localization	0.732098	1.020	0.799980	0.002	0.033	0.986	1.022
BNG(breast-w)	0.986284	16.492	0.799980	0.004	0.239	16.252	16.496
BNG(cmc)	0.576582	31.530	0.799986	0.004	0.306	31.225	31.535
BNG(tic-tac-toe)	0.788799	17.029	0.799980	0.004	0.267	16.763	17.034
Bank_Customer_Churn_Dataset	0.871500	2.008	0.800000	0.003	0.077	1.931	2.011
Basketball_c	0.712687	0.240	0.800000	0.003	0.031	0.210	0.243
Cardiovascular-Disease-dataset	0.730500	51.140	0.800000	0.005	0.395	50.745	51.145
Click_prediction_small	0.831790	6.026	0.799990	0.003	0.075	5.950	6.029
Credit_c	0.706865	42.889	0.801311	0.006	0.786	42.102	42.894
Customer_Personality_Analysis	0.888393	0.494	0.800000	0.002	0.047	0.447	0.497
Diabetic_Retinopathy_Debrecen	0.770563	0.265	0.799305	0.003	0.031	0.234	0.269
E-CommereShippingData	0.673182	2.115	0.799982	0.003	0.062	2.052	2.118
Employee	0.853921	0.706	0.799914	0.002	0.025	0.681	0.708
FICO-HELOC-cleaned	0.739241	2.546	0.799919	0.004	0.127	2.419	2.550
Firm-Teacher_Clave-Direction_Classification	0.749074	2.418	0.800000	0.003	0.100	2.318	2.421
Fitness_Club_c	0.805369	0.188	0.799596	0.002	0.014	0.174	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.656250	0.338	0.800000	0.003	0.036	0.302	0.341
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.681250	0.340	0.800000	0.003	0.038	0.302	0.343
Gender_Gap_in_Spanish_WP	0.595789	0.848	0.799831	0.003	0.036	0.811	0.850
GesturePhaseSegmentationProcessed	0.651139	2.966	0.799959	0.003	0.164	2.802	2.970
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.827	0.797432	0.003	0.059	1.767	1.830
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.412	0.800000	0.005	0.052	0.360	0.417
INNHotelsGroup	0.866299	15.944	0.800000	0.004	0.301	15.643	15.948
Indian_pines	0.936577	11.295	0.799978	0.008	0.958	10.336	11.303
JapaneseVowels	0.994481	2.165	0.799920	0.003	0.081	2.085	2.169
KDDCup09_upselling	0.781676	1.797	0.799922	0.005	0.144	1.653	1.802
MIC	0.906061	1.078	0.799879	0.003	0.159	0.919	1.082
MagicTelescope	0.878023	4.721	0.800000	0.003	0.111	4.610	4.724
Marketing_Campaign	0.892857	0.509	0.800000	0.003	0.050	0.459	0.512
Mobile_Price_Classification	0.960000	0.414	0.800000	0.003	0.039	0.375	0.417
National_Health_and_Nutrition_Health_Survey	0.831140	0.295	0.799824	0.003	0.019	0.276	0.297
PhishingWebsites	0.971054	3.188	0.800000	0.004	0.146	3.041	3.191
PieChart3	0.870370	0.358	0.799443	0.003	0.057	0.302	0.361
Pima_Indians_Diabetes_Database	0.746753	0.144	0.799479	0.003	0.014	0.130	0.146
PizzaCutter3	0.885167	0.351	0.799617	0.003	0.054	0.297	0.354
Pumpkin_Seeds	0.880000	0.402	0.800000	0.002	0.026	0.376	0.405
QSAR_biodegradation	0.886256	0.377	0.799810	0.003	0.062	0.316	0.380
SDSS17	0.972550	100.307	0.800000	0.006	0.719	99.588	100.313
Satellite	0.993137	1.489	0.800000	0.003	0.105	1.384	1.492
Telecom_Churn_Dataset	0.946027	0.654	0.799880	0.002	0.042	0.612	0.656
UJI_Pen_Characters	0.494505	2.739	0.799853	0.005	0.122	2.617	2.744
Water_Quality_and_Potability	0.638720	0.498	0.799756	0.003	0.023	0.475	0.501
Wilt	0.990674	0.485	0.799834	0.002	0.019	0.465	0.487
abalone	0.642344	0.646	0.799856	0.002	0.027	0.620	0.649
ada	0.859036	1.390	0.799855	0.003	0.104	1.287	1.393
ada_agnostic	0.835706	1.542	0.799868	0.003	0.109	1.433	1.545
ada_prior	0.835754	0.822	0.799955	0.003	0.040	0.783	0.825
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.600000	0.260	0.800000	0.003	0.017	0.243	0.263
allbp	0.973510	0.922	0.799841	0.003	0.059	0.863	0.925
allrep	0.976159	0.918	0.799841	0.003	0.060	0.858	0.921
analcatdata_authorship	0.988166	0.462	0.799049	0.003	0.097	0.364	0.464
artificial-characters	0.699609	1.922	0.799961	0.003	0.047	1.875	1.925
autoUniv-au4-2500	0.470000	1.529	0.800000	0.003	0.194	1.335	1.532
autoUniv-au7-1100	0.372727	0.205	0.800000	0.002	0.021	0.185	0.208
bank	0.900918	23.467	0.799982	0.005	0.381	23.086	23.472
banknote_authentication	0.549091	0.098	0.799563	0.003	0.010	0.088	0.101
baseball	0.940299	0.270	0.800000	0.002	0.029	0.241	0.273
car-evaluation	0.849711	0.368	0.799769	0.003	0.036	0.332	0.371
churn	0.947000	1.077	0.800000	0.003	0.064	1.014	1.080
cmc	0.606780	0.237	0.799728	0.002	0.018	0.219	0.239
company_bankruptcy_prediction	0.971408	3.959	0.799971	0.004	0.321	3.638	3.963
contraceptive_method_choice	0.630508	0.238	0.799728	0.003	0.017	0.221	0.241
credit	0.774454	4.015	0.799988	0.003	0.093	3.922	4.018
default_of_credit_card_clients	0.827000	12.150	0.800000	0.004	0.384	11.766	12.155
delta_ailerons	0.948107	0.766	0.799972	0.002	0.026	0.741	0.769
dis	0.986755	0.925	0.799841	0.003	0.060	0.865	0.928
dna	0.943574	3.280	0.799749	0.004	0.366	2.915	3.285
drug_consumption	0.403183	0.311	0.799894	0.002	0.023	0.288	0.314
dry_bean_dataset	0.925817	3.353	0.799941	0.003	0.120	3.233	3.356
eeg-eye-state	0.961282	3.667	0.800000	0.004	0.121	3.546	3.671
electricity	0.831402	22.218	0.799987	0.007	0.256	21.962	22.225
estimation_of_obesity_levels	0.976359	0.399	0.799621	0.002	0.030	0.369	0.402
eye_movements	0.601005	3.039	0.799927	0.004	0.162	2.877	3.043
eye_movements_bin	0.580815	1.756	0.799947	0.003	0.094	1.663	1.760
first-order-theorem-proving	0.617647	2.226	0.799935	0.003	0.167	2.060	2.230
gas-drift	0.995687	11.305	0.800000	0.007	0.999	10.306	11.312
gina_agnostic	0.829971	23.352	0.799885	0.011	2.297	21.055	23.363
golf_play_dataset_extended	0.940639	0.195	0.800000	0.002	0.016	0.178	0.197
heloc	0.724000	2.534	0.800000	0.003	0.115	2.419	2.538
house_16H	0.882135	3.265	0.799970	0.003	0.122	3.143	3.268
htru	0.979609	4.398	0.799978	0.003	0.080	4.318	4.401
ibm-employee-performance	0.996599	0.405	0.800000	0.003	0.052	0.353	0.407
in_vehicle_coupon_recommendation	0.728708	3.019	0.800729	0.003	0.130	2.889	3.023
internet_firewall	0.796139	43.160	0.799991	0.004	0.169	42.991	43.165
jm1	0.813964	2.710	0.800000	0.003	0.115	2.595	2.714
