dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.440154	2.330	0.799845	0.003	0.213	2.117	2.333
Amazon_employee_access	0.942173	10.274	0.799994	0.004	0.140	10.134	10.278
BLE_RSSI_dataset_for_Indoor_localization	0.730095	1.016	0.799980	0.003	0.036	0.980	1.019
BNG(breast-w)	0.986157	16.756	0.799980	0.004	0.234	16.522	16.760
BNG(cmc)	0.572785	31.588	0.799986	0.004	0.302	31.286	31.592
BNG(tic-tac-toe)	0.786640	16.614	0.799980	0.004	0.239	16.375	16.618
Bank_Customer_Churn_Dataset	0.871500	2.021	0.800000	0.003	0.084	1.936	2.023
Basketball_c	0.708955	0.247	0.800000	0.002	0.034	0.213	0.249
Cardiovascular-Disease-dataset	0.728857	49.589	0.800000	0.005	0.396	49.194	49.595
Click_prediction_small	0.832165	5.959	0.799990	0.003	0.074	5.885	5.962
Credit_c	0.706948	42.506	0.801311	0.006	0.847	41.660	42.512
Customer_Personality_Analysis	0.892857	0.488	0.800000	0.002	0.046	0.442	0.490
Diabetic_Retinopathy_Debrecen	0.748918	0.260	0.799305	0.002	0.030	0.230	0.262
E-CommereShippingData	0.673182	2.107	0.799982	0.002	0.062	2.045	2.110
Employee	0.848550	0.700	0.799914	0.003	0.025	0.676	0.703
FICO-HELOC-cleaned	0.742785	2.542	0.799919	0.003	0.128	2.414	2.545
Firm-Teacher_Clave-Direction_Classification	0.761111	2.399	0.800000	0.003	0.099	2.300	2.402
Fitness_Club_c	0.795302	0.182	0.799596	0.002	0.013	0.169	0.184
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.609375	0.333	0.800000	0.002	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.671875	0.333	0.800000	0.003	0.035	0.298	0.336
Gender_Gap_in_Spanish_WP	0.595789	0.837	0.799831	0.002	0.036	0.801	0.839
GesturePhaseSegmentationProcessed	0.654177	2.981	0.799959	0.003	0.169	2.812	2.984
HR_Analytics_Job_Change_of_Data_Scientists	0.861080	1.801	0.797432	0.003	0.060	1.741	1.804
