dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.432432	2.506	0.799845	0.003	0.225	2.281	2.509
Amazon_employee_access	0.942173	10.263	0.799994	0.004	0.148	10.115	10.267
BLE_RSSI_dataset_for_Indoor_localization	0.734101	1.009	0.799980	0.002	0.031	0.977	1.011
BNG(breast-w)	0.985776	16.811	0.799980	0.004	0.239	16.572	16.816
BNG(cmc)	0.570524	31.417	0.799986	0.005	0.310	31.107	31.422
BNG(tic-tac-toe)	0.789307	16.539	0.799980	0.004	0.241	16.298	16.544
Bank_Customer_Churn_Dataset	0.863500	1.994	0.800000	0.003	0.084	1.910	1.997
Basketball_c	0.701493	0.242	0.800000	0.002	0.031	0.211	0.244
Cardiovascular-Disease-dataset	0.729571	50.639	0.800000	0.005	0.392	50.248	50.645
Click_prediction_small	0.831539	5.933	0.799990	0.003	0.074	5.859	5.936
Credit_c	0.700579	41.443	0.801311	0.006	0.799	40.643	41.449
Customer_Personality_Analysis	0.895089	0.495	0.800000	0.002	0.047	0.448	0.497
Diabetic_Retinopathy_Debrecen	0.740260	0.268	0.799305	0.002	0.031	0.237	0.270
E-CommereShippingData	0.668182	2.157	0.799982	0.003	0.066	2.091	2.159
Employee	0.850698	0.719	0.799914	0.003	0.034	0.686	0.722
FICO-HELOC-cleaned	0.737215	2.582	0.799919	0.005	0.134	2.448	2.587
Firm-Teacher_Clave-Direction_Classification	0.771759	2.394	0.800000	0.003	0.098	2.296	2.397
Fitness_Club_c	0.791946	0.190	0.799596	0.002	0.014	0.175	0.192
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.553125	0.336	0.800000	0.002	0.035	0.301	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.596875	0.339	0.800000	0.003	0.037	0.302	0.341
Gender_Gap_in_Spanish_WP	0.594737	0.841	0.799831	0.002	0.035	0.806	0.844
GesturePhaseSegmentationProcessed	0.621772	2.999	0.799959	0.003	0.172	2.827	3.003
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.811	0.797432	0.003	0.058	1.753	1.814
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.406	0.800000	0.003	0.051	0.356	0.409
INNHotelsGroup	0.857340	15.916	0.800000	0.004	0.300	15.616	15.920
Indian_pines	0.930563	11.313	0.799978	0.007	0.953	10.360	11.320
JapaneseVowels	0.993477	2.199	0.799920	0.003	0.086	2.113	2.202
KDDCup09_upselling	0.775828	1.813	0.799922	0.003	0.152	1.661	1.817
MIC	0.906061	1.079	0.799879	0.004	0.160	0.919	1.082
MagicTelescope	0.877234	4.842	0.800000	0.003	0.119	4.723	4.846
Marketing_Campaign	0.895089	0.511	0.800000	0.003	0.049	0.462	0.513
Mobile_Price_Classification	0.977500	0.413	0.800000	0.003	0.038	0.375	0.416
National_Health_and_Nutrition_Health_Survey	0.837719	0.295	0.799824	0.003	0.019	0.276	0.298
PhishingWebsites	0.975124	3.205	0.800000	0.003	0.144	3.060	3.208
PieChart3	0.875000	0.455	0.799443	0.003	0.152	0.302	0.457
Pima_Indians_Diabetes_Database	0.766234	0.144	0.799479	0.002	0.014	0.130	0.146
PizzaCutter3	0.880383	0.352	0.799617	0.003	0.054	0.298	0.354
