dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.428571	7.096	0.799845
Amazon_employee_access	0.942173	14.566	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731597	6.089	0.799980
BNG(breast-w)	0.985268	21.649	0.799980
BNG(cmc)	0.572604	36.075	0.799986
BNG(tic-tac-toe)	0.788926	21.373	0.799980
Bank_Customer_Churn_Dataset	0.867000	7.038	0.800000
Basketball_c	0.708955	4.696	0.800000
Cardiovascular-Disease-dataset	0.729071	49.665	0.800000
Click_prediction_small	0.831915	6.424	0.799990
Credit_c	0.705294	42.250	0.801311
Customer_Personality_Analysis	0.890625	0.962	0.800000
Diabetic_Retinopathy_Debrecen	0.757576	0.730	0.799305
E-CommereShippingData	0.674545	2.614	0.799982
Employee	0.845328	1.160	0.799914
FICO-HELOC-cleaned	0.736709	3.073	0.799919
Firm-Teacher_Clave-Direction_Classification	0.690278	2.720	0.800000
Fitness_Club_c	0.798658	0.464	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.593750	0.649	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.640625	0.622	0.800000
Gender_Gap_in_Spanish_WP	0.592632	1.141	0.799831
GesturePhaseSegmentationProcessed	0.645570	3.324	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.851709	2.163	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.719	0.800000
INNHotelsGroup	0.870986	16.032	0.800000
Indian_pines	0.920722	11.823	0.799978
JapaneseVowels	0.994982	2.478	0.799920
KDDCup09_upselling	0.781676	2.088	0.799922
MIC	0.906061	1.366	0.799879
MagicTelescope	0.875920	5.109	0.800000
Marketing_Campaign	0.895089	0.789	0.800000
Mobile_Price_Classification	0.977500	0.700	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.572	0.799824
PhishingWebsites	0.969697	3.506	0.800000
PieChart3	0.879630	0.621	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.442	0.799479
PizzaCutter3	0.880383	0.660	0.799616
Pumpkin_Seeds	0.878000	0.681	0.800000
QSAR_biodegradation	0.876777	0.647	0.799810
SDSS17	0.972200	97.684	0.800000
Satellite	0.993137	1.767	0.800000
Telecom_Churn_Dataset	0.938531	0.922	0.799880
UJI_Pen_Characters	0.476190	2.943	0.799853
Water_Quality_and_Potability	0.634146	0.775	0.799756
Wilt	0.990674	1.257	0.799834
