dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	7.236	0.799845
Amazon_employee_access	0.942173	14.722	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.734602	5.364	0.799980
BNG(breast-w)	0.983871	21.483	0.799980
BNG(cmc)	0.567722	36.285	0.799986
BNG(tic-tac-toe)	0.745872	21.119	0.799980
Bank_Customer_Churn_Dataset	0.860500	6.611	0.800000
Basketball_c	0.694030	4.805	0.800000
Cardiovascular-Disease-dataset	0.721000	49.566	0.800000
Click_prediction_small	0.831665	6.448	0.799990
Credit_c	0.674938	42.031	0.801311
Customer_Personality_Analysis	0.883929	0.970	0.800000
Diabetic_Retinopathy_Debrecen	0.748918	0.726	0.799305
E-CommereShippingData	0.655455	2.653	0.799982
Employee	0.846402	1.166	0.799914
FICO-HELOC-cleaned	0.733165	3.127	0.799919
Firm-Teacher_Clave-Direction_Classification	0.484259	2.697	0.800000
Fitness_Club_c	0.788591	0.481	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.496875	0.610	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.559375	0.623	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.155	0.799831
GesturePhaseSegmentationProcessed	0.507848	3.307	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.831863	2.132	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.750	0.800000
INNHotelsGroup	0.849897	16.032	0.800000
Indian_pines	0.858393	11.982	0.799978
JapaneseVowels	0.987456	2.477	0.799920
KDDCup09_upselling	0.742690	2.086	0.799922
MIC	0.896970	1.367	0.799879
MagicTelescope	0.872766	5.087	0.800000
Marketing_Campaign	0.895089	0.783	0.800000
Mobile_Price_Classification	0.475000	0.715	0.800000
National_Health_and_Nutrition_Health_Survey	0.842105	0.591	0.799824
PhishingWebsites	0.947535	3.504	0.800000
PieChart3	0.875000	0.658	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.452	0.799479
PizzaCutter3	0.880383	0.658	0.799616
Pumpkin_Seeds	0.876000	0.685	0.800000
QSAR_biodegradation	0.905213	0.642	0.799810
SDSS17	0.959850	97.870	0.800000
Satellite	0.992157	1.786	0.800000
