dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.424710	2.390	0.799845	0.003	0.207	2.182	2.393
Amazon_employee_access	0.942173	10.168	0.799994	0.003	0.144	10.024	10.171
BLE_RSSI_dataset_for_Indoor_localization	0.732599	1.014	0.799980	0.002	0.033	0.981	1.017
BNG(breast-w)	0.986284	16.407	0.799980	0.004	0.250	16.157	16.411
BNG(cmc)	0.574412	31.714	0.799986	0.005	0.307	31.407	31.719
BNG(tic-tac-toe)	0.783084	16.818	0.799980	0.004	0.235	16.583	16.822
Bank_Customer_Churn_Dataset	0.869500	1.993	0.800000	0.003	0.079	1.914	1.996
Basketball_c	0.705224	0.253	0.800000	0.002	0.042	0.211	0.255
Cardiovascular-Disease-dataset	0.730571	50.864	0.800000	0.005	0.425	50.439	50.870
Click_prediction_small	0.831665	6.008	0.799990	0.003	0.074	5.933	6.011
Credit_c	0.703226	41.402	0.801311	0.007	0.792	40.610	41.410
Customer_Personality_Analysis	0.895089	0.490	0.800000	0.003	0.045	0.446	0.493
Diabetic_Retinopathy_Debrecen	0.740260	0.261	0.799305	0.002	0.029	0.232	0.263
E-CommereShippingData	0.675000	2.113	0.799982	0.003	0.061	2.052	2.116
Employee	0.848550	0.703	0.799914	0.003	0.024	0.679	0.705
FICO-HELOC-cleaned	0.739747	2.543	0.799919	0.003	0.122	2.421	2.546
Firm-Teacher_Clave-Direction_Classification	0.718981	2.404	0.800000	0.005	0.099	2.305	2.409
Fitness_Club_c	0.802013	0.183	0.799596	0.003	0.013	0.170	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.615625	0.332	0.800000	0.002	0.033	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.687500	0.335	0.800000	0.003	0.035	0.301	0.338
Gender_Gap_in_Spanish_WP	0.593684	0.844	0.799831	0.002	0.041	0.802	0.846
GesturePhaseSegmentationProcessed	0.607595	2.973	0.799959	0.003	0.164	2.809	2.976
HR_Analytics_Job_Change_of_Data_Scientists	0.853914	1.812	0.797432	0.003	0.059	1.753	1.815
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.860544	0.405	0.800000	0.002	0.051	0.355	0.408
INNHotelsGroup	0.860510	15.706	0.800000	0.004	0.297	15.409	15.710
Indian_pines	0.920175	11.321	0.799978	0.008	0.978	10.343	11.328
JapaneseVowels	0.994481	2.174	0.799920	0.003	0.078	2.096	2.177
KDDCup09_upselling	0.783626	1.794	0.799922	0.003	0.140	1.653	1.797
MIC	0.909091	1.067	0.799879	0.003	0.158	0.909	1.070
MagicTelescope	0.874869	4.720	0.800000	0.003	0.112	4.608	4.723
Marketing_Campaign	0.899554	0.504	0.800000	0.003	0.048	0.456	0.507
Mobile_Price_Classification	0.962500	0.410	0.800000	0.002	0.038	0.372	0.412
National_Health_and_Nutrition_Health_Survey	0.831140	0.290	0.799824	0.002	0.018	0.272	0.292
PhishingWebsites	0.965174	3.193	0.800000	0.004	0.147	3.045	3.196
PieChart3	0.875000	0.352	0.799443	0.002	0.055	0.297	0.355
Pima_Indians_Diabetes_Database	0.759740	0.139	0.799479	0.003	0.013	0.126	0.142
PizzaCutter3	0.885167	0.347	0.799617	0.002	0.052	0.294	0.349
Pumpkin_Seeds	0.872000	0.396	0.800000	0.002	0.025	0.371	0.398
QSAR_biodegradation	0.886256	0.372	0.799810	0.003	0.060	0.312	0.375
SDSS17	0.972250	99.423	0.800000	0.005	0.675	98.749	99.429
Satellite	0.993137	1.477	0.800000	0.003	0.104	1.373	1.480
Telecom_Churn_Dataset	0.952024	0.655	0.799880	0.003	0.042	0.613	0.657
UJI_Pen_Characters	0.490842	2.739	0.799853	0.006	0.121	2.618	2.745
Water_Quality_and_Potability	0.643293	0.491	0.799756	0.003	0.022	0.469	0.494
Wilt	0.991710	0.478	0.799834	0.002	0.018	0.459	0.480
abalone	0.639952	0.640	0.799856	0.003	0.026	0.614	0.643
ada	0.844578	1.376	0.799855	0.003	0.101	1.275	1.379
ada_agnostic	0.833516	1.536	0.799868	0.003	0.107	1.429	1.539
ada_prior	0.833520	0.822	0.799955	0.003	0.039	0.783	0.825
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.597500	0.256	0.800000	0.003	0.017	0.240	0.259
allbp	0.974834	0.914	0.799841	0.003	0.058	0.856	0.917
allrep	0.973510	0.918	0.799841	0.003	0.059	0.859	0.921
analcatdata_authorship	0.988166	0.457	0.799049	0.003	0.095	0.362	0.460
artificial-characters	0.689824	1.900	0.799961	0.003	0.046	1.854	1.903
autoUniv-au4-2500	0.518000	1.524	0.800000	0.003	0.192	1.332	1.527
