dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.413127	6.022	0.799845
Amazon_employee_access	0.942173	14.028	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731597	4.656	0.799980
BNG(breast-w)	0.983998	20.780	0.799980
BNG(cmc)	0.571248	35.262	0.799986
BNG(tic-tac-toe)	0.771908	20.501	0.799980
Bank_Customer_Churn_Dataset	0.868000	5.857	0.800000
Basketball_c	0.705224	4.061	0.800000
Cardiovascular-Disease-dataset	0.730429	49.666	0.800000
Click_prediction_small	0.831539	6.516	0.799990
Credit_c	0.693548	42.202	0.801311
Customer_Personality_Analysis	0.888393	0.959	0.800000
Diabetic_Retinopathy_Debrecen	0.748918	0.700	0.799305
E-CommereShippingData	0.670000	2.673	0.799982
Employee	0.849624	1.221	0.799914
FICO-HELOC-cleaned	0.740759	3.146	0.799919
Firm-Teacher_Clave-Direction_Classification	0.581481	2.749	0.800000
Fitness_Club_c	0.785235	0.556	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.578125	0.682	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.578125	0.674	0.800000
Gender_Gap_in_Spanish_WP	0.589474	1.177	0.799831
GesturePhaseSegmentationProcessed	0.536709	3.365	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.839581	2.170	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.776	0.800000
INNHotelsGroup	0.849070	16.079	0.800000
Indian_pines	0.881356	11.833	0.799978
JapaneseVowels	0.990467	2.476	0.799920
KDDCup09_upselling	0.759259	2.080	0.799922
MIC	0.906061	1.398	0.799879
MagicTelescope	0.876446	5.141	0.800000
Marketing_Campaign	0.895089	0.850	0.800000
Mobile_Price_Classification	0.515000	0.704	0.800000
National_Health_and_Nutrition_Health_Survey	0.842105	0.588	0.799824
PhishingWebsites	0.957938	3.513	0.800000
PieChart3	0.879630	0.658	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.433	0.799479
PizzaCutter3	0.880383	0.644	0.799616
Pumpkin_Seeds	0.874000	0.724	0.800000
QSAR_biodegradation	0.872038	0.705	0.799810
SDSS17	0.967850	97.824	0.800000
Satellite	0.992157	1.777	0.800000
Telecom_Churn_Dataset	0.926537	0.943	0.799880
UJI_Pen_Characters	0.490842	2.928	0.799853
Water_Quality_and_Potability	0.634146	0.767	0.799756
Wilt	0.992746	0.883	0.799834
abalone	0.635167	0.951	0.799856
ada	0.846988	1.675	0.799855
ada_agnostic	0.830230	1.854	0.799868
ada_prior	0.840223	1.129	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.562500	0.528	0.800000
allbp	0.974834	1.235	0.799841
allrep	0.976159	1.250	0.799841
analcatdata_authorship	0.976331	0.773	0.799049
artificial-characters	0.656067	2.185	0.799961
autoUniv-au4-2500	0.474000	1.861	0.800000
autoUniv-au7-1100	0.368182	0.615	0.800000
bank	0.891297	23.486	0.799982
banknote_authentication	0.556364	0.368	0.799563
baseball	0.944030	0.581	0.800000
car-evaluation	0.699422	0.682	0.799769
churn	0.927000	1.355	0.800000
cmc	0.559322	0.524	0.799728
company_bankruptcy_prediction	0.969208	4.267	0.799971
contraceptive_method_choice	0.583051	0.618	0.799728
credit	0.772958	4.358	0.799988
default_of_credit_card_clients	0.813667	12.661	0.800000
delta_ailerons	0.946704	1.073	0.799972
dis	0.984106	1.235	0.799841
dna	0.916928	3.544	0.799749
drug_consumption	0.403183	0.603	0.799894
dry_bean_dataset	0.927653	3.704	0.799941
eeg-eye-state	0.924232	4.011	0.800000
electricity	0.808342	21.843	0.799987
estimation_of_obesity_levels	0.962175	0.773	0.799621
eye_movements	0.561700	3.472	0.799927
eye_movements_bin	0.591327	2.096	0.799947
first-order-theorem-proving	0.586601	2.582	0.799935
gas-drift	0.993889	11.523	0.800000
gina_agnostic	0.662824	23.062	0.799885
golf_play_dataset_extended	0.917808	0.490	0.800000
