dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.436293	6.849	0.799845
Amazon_employee_access	0.942173	14.508	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733600	5.281	0.799980
BNG(breast-w)	0.984760	21.373	0.799980
BNG(cmc)	0.568535	35.909	0.799986
BNG(tic-tac-toe)	0.790704	20.787	0.799980
Bank_Customer_Churn_Dataset	0.859500	6.374	0.800000
Basketball_c	0.682836	4.515	0.800000
Cardiovascular-Disease-dataset	0.727857	49.726	0.800000
Click_prediction_small	0.831539	6.426	0.799990
Credit_c	0.700910	42.135	0.801311
Customer_Personality_Analysis	0.895089	0.963	0.800000
Diabetic_Retinopathy_Debrecen	0.774892	0.695	0.799305
E-CommereShippingData	0.662727	2.625	0.799982
Employee	0.841031	1.152	0.799914
FICO-HELOC-cleaned	0.738734	3.116	0.799919
Firm-Teacher_Clave-Direction_Classification	0.672685	2.742	0.800000
Fitness_Club_c	0.788591	0.467	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.596875	0.648	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.565625	0.620	0.800000
Gender_Gap_in_Spanish_WP	0.593684	1.112	0.799831
GesturePhaseSegmentationProcessed	0.602025	3.283	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.847850	2.236	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.837	0.800000
INNHotelsGroup	0.864094	16.052	0.800000
Indian_pines	0.897212	11.976	0.799978
JapaneseVowels	0.990968	2.487	0.799920
KDDCup09_upselling	0.763158	2.086	0.799922
MIC	0.906061	1.367	0.799879
MagicTelescope	0.875394	5.082	0.800000
Marketing_Campaign	0.897321	0.793	0.800000
Mobile_Price_Classification	0.947500	0.714	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.586	0.799824
PhishingWebsites	0.961104	3.535	0.800000
PieChart3	0.875000	0.635	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.430	0.799479
