dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.370656	6.746	0.799845
Amazon_employee_access	0.942173	14.663	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733100	5.439	0.799980
BNG(breast-w)	0.979934	21.271	0.799980
BNG(cmc)	0.565009	36.511	0.799986
BNG(tic-tac-toe)	0.756795	21.592	0.799980
Bank_Customer_Churn_Dataset	0.848500	6.460	0.800000
Basketball_c	0.679104	4.702	0.800000
Cardiovascular-Disease-dataset	0.723571	50.529	0.800000
Click_prediction_small	0.832040	6.507	0.799990
Credit_c	0.671050	42.588	0.801311
Customer_Personality_Analysis	0.892857	0.986	0.800000
Diabetic_Retinopathy_Debrecen	0.679654	0.708	0.799305
E-CommereShippingData	0.633636	2.666	0.799982
Employee	0.844253	1.179	0.799914
FICO-HELOC-cleaned	0.728101	3.140	0.799919
Firm-Teacher_Clave-Direction_Classification	0.591667	2.784	0.800000
Fitness_Club_c	0.788591	0.536	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.506250	0.645	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.556250	0.638	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.130	0.799831
GesturePhaseSegmentationProcessed	0.540253	3.302	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.189	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.860544	0.767	0.800000
INNHotelsGroup	0.832116	16.662	0.800000
Indian_pines	0.786222	11.823	0.799978
JapaneseVowels	0.972403	2.542	0.799920
KDDCup09_upselling	0.739766	2.100	0.799922
MIC	0.906061	1.426	0.799879
MagicTelescope	0.870662	5.123	0.800000
Marketing_Campaign	0.890625	0.833	0.800000
Mobile_Price_Classification	0.587500	0.710	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.634	0.799824
PhishingWebsites	0.931705	3.557	0.800000
PieChart3	0.875000	0.655	0.799443
Pima_Indians_Diabetes_Database	0.733766	0.448	0.799479
PizzaCutter3	0.880383	0.668	0.799616
Pumpkin_Seeds	0.878000	0.694	0.800000
QSAR_biodegradation	0.881517	0.705	0.799810
SDSS17	0.919350	102.874	0.800000
Satellite	0.991176	1.810	0.800000
Telecom_Churn_Dataset	0.868066	0.962	0.799880
UJI_Pen_Characters	0.424908	3.117	0.799853
Water_Quality_and_Potability	0.609756	0.784	0.799756
Wilt	0.982383	1.257	0.799834
abalone	0.636364	0.934	0.799856
ada	0.839759	1.702	0.799855
ada_agnostic	0.812705	1.855	0.799868
ada_prior	0.821229	1.112	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.548	0.800000
allbp	0.968212	1.556	0.799841
allrep	0.966887	1.209	0.799841
analcatdata_authorship	0.976331	0.781	0.799049
artificial-characters	0.601272	2.173	0.799961
autoUniv-au4-2500	0.470000	2.455	0.800000
autoUniv-au7-1100	0.350000	0.938	0.800000
bank	0.889749	24.433	0.799982
banknote_authentication	0.552727	0.389	0.799563
baseball	0.955224	0.571	0.800000
car-evaluation	0.699422	0.653	0.799769
churn	0.877000	1.397	0.800000
cmc	0.576271	0.514	0.799728
company_bankruptcy_prediction	0.969941	4.315	0.799971
contraceptive_method_choice	0.593220	1.109	0.799728
credit	0.772061	5.109	0.799988
default_of_credit_card_clients	0.809667	12.764	0.800000
delta_ailerons	0.946704	1.048	0.799972
dis	0.984106	1.202	0.799841
dna	0.844828	3.598	0.799749
drug_consumption	0.403183	0.593	0.799894
dry_bean_dataset	0.917003	3.729	0.799941
eeg-eye-state	0.779706	3.984	0.800000
electricity	0.786715	22.010	0.799987
estimation_of_obesity_levels	0.929078	1.218	0.799621
eye_movements	0.524680	3.420	0.799927
eye_movements_bin	0.576873	2.060	0.799947
first-order-theorem-proving	0.497549	2.630	0.799935
gas-drift	0.978073	11.511	0.800000
gina_agnostic	0.693084	23.124	0.799885
golf_play_dataset_extended	0.922374	0.473	0.800000
heloc	0.725000	2.859	0.800000
house_16H	0.859526	3.993	0.799970
