dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.428571	2.499	0.799845	0.003	0.212	2.287	2.502
Amazon_employee_access	0.942173	10.376	0.799994	0.003	0.150	10.226	10.379
BLE_RSSI_dataset_for_Indoor_localization	0.733600	1.008	0.799980	0.002	0.031	0.977	1.010
BNG(breast-w)	0.986665	16.784	0.799980	0.004	0.240	16.544	16.788
BNG(cmc)	0.579024	31.571	0.799986	0.005	0.304	31.266	31.576
BNG(tic-tac-toe)	0.795657	16.781	0.799980	0.005	0.235	16.545	16.786
Bank_Customer_Churn_Dataset	0.870000	1.991	0.800000	0.003	0.084	1.907	1.993
Basketball_c	0.708955	0.247	0.800000	0.003	0.034	0.213	0.250
Cardiovascular-Disease-dataset	0.732000	49.391	0.800000	0.006	0.397	48.995	49.397
Click_prediction_small	0.831539	5.924	0.799990	0.003	0.075	5.849	5.927
Credit_c	0.707031	41.191	0.801311	0.006	0.794	40.397	41.197
Customer_Personality_Analysis	0.890625	0.493	0.800000	0.003	0.046	0.447	0.496
Diabetic_Retinopathy_Debrecen	0.766234	0.265	0.799305	0.002	0.030	0.235	0.267
E-CommereShippingData	0.673182	2.127	0.799982	0.003	0.061	2.065	2.129
Employee	0.859291	0.707	0.799914	0.003	0.025	0.682	0.710
FICO-HELOC-cleaned	0.737722	2.555	0.799919	0.004	0.126	2.429	2.559
Firm-Teacher_Clave-Direction_Classification	0.734259	2.387	0.800000	0.003	0.099	2.289	2.390
Fitness_Club_c	0.805369	0.188	0.799596	0.002	0.013	0.175	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.662500	0.336	0.800000	0.003	0.034	0.302	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.693750	0.337	0.800000	0.003	0.035	0.302	0.340
Gender_Gap_in_Spanish_WP	0.596842	0.840	0.799831	0.002	0.035	0.804	0.842
GesturePhaseSegmentationProcessed	0.667848	2.977	0.799959	0.003	0.165	2.812	2.981
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.804	0.797432	0.003	0.058	1.746	1.807
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.412	0.800000	0.011	0.053	0.359	0.424
INNHotelsGroup	0.872088	16.045	0.800000	0.004	0.326	15.720	16.050
Indian_pines	0.927283	11.275	0.799978	0.007	0.947	10.328	11.282
