dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.409266	4.739	0.799845
Amazon_employee_access	0.942173	13.729	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732599	4.200	0.799980
BNG(breast-w)	0.984760	19.441	0.799980
BNG(cmc)	0.568987	35.008	0.799986
BNG(tic-tac-toe)	0.776734	20.128	0.799980
Bank_Customer_Churn_Dataset	0.866000	5.603	0.800000
Basketball_c	0.708955	3.676	0.800000
Cardiovascular-Disease-dataset	0.727571	49.603	0.800000
Click_prediction_small	0.831539	6.449	0.799990
Credit_c	0.688337	42.087	0.801311
Customer_Personality_Analysis	0.883929	0.920	0.800000
Diabetic_Retinopathy_Debrecen	0.757576	0.718	0.799305
E-CommereShippingData	0.662273	2.620	0.799982
Employee	0.841031	1.174	0.799914
FICO-HELOC-cleaned	0.736203	3.156	0.799919
Firm-Teacher_Clave-Direction_Classification	0.638426	2.687	0.800000
Fitness_Club_c	0.785235	0.494	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.556250	0.637	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.559375	0.625	0.800000
Gender_Gap_in_Spanish_WP	0.591579	1.188	0.799831
GesturePhaseSegmentationProcessed	0.546329	3.386	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.843440	2.160	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.730	0.800000
INNHotelsGroup	0.861751	16.069	0.800000
Indian_pines	0.890651	11.794	0.799978
JapaneseVowels	0.989463	2.465	0.799920
KDDCup09_upselling	0.732943	2.124	0.799922
MIC	0.890909	1.391	0.799879
MagicTelescope	0.874869	5.127	0.800000
Marketing_Campaign	0.899554	0.814	0.800000
Mobile_Price_Classification	0.505000	0.706	0.800000
National_Health_and_Nutrition_Health_Survey	0.842105	0.601	0.799824
PhishingWebsites	0.967436	3.510	0.800000
PieChart3	0.875000	0.630	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.401	0.799479
PizzaCutter3	0.880383	0.765	0.799616
Pumpkin_Seeds	0.878000	0.698	0.800000
QSAR_biodegradation	0.857820	0.663	0.799810
SDSS17	0.968400	98.140	0.800000
Satellite	0.993137	1.753	0.800000
Telecom_Churn_Dataset	0.922039	0.940	0.799880
UJI_Pen_Characters	0.479853	3.066	0.799853
Water_Quality_and_Potability	0.632622	0.845	0.799756
