dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.413127	6.456	0.799845
Amazon_employee_access	0.942173	13.996	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.728092	5.136	0.799980
BNG(breast-w)	0.985649	20.831	0.799980
BNG(cmc)	0.574955	35.617	0.799986
BNG(tic-tac-toe)	0.790069	20.483	0.799980
Bank_Customer_Churn_Dataset	0.869500	6.041	0.800000
Basketball_c	0.708955	4.318	0.800000
Cardiovascular-Disease-dataset	0.731071	50.182	0.800000
Click_prediction_small	0.831539	6.453	0.799990
Credit_c	0.705955	42.559	0.801311
Customer_Personality_Analysis	0.890625	0.950	0.800000
Diabetic_Retinopathy_Debrecen	0.757576	0.704	0.799305
E-CommereShippingData	0.670909	2.607	0.799982
Employee	0.845328	1.126	0.799914
FICO-HELOC-cleaned	0.741772	3.092	0.799919
Firm-Teacher_Clave-Direction_Classification	0.757407	2.749	0.800000
Fitness_Club_c	0.795302	0.476	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.662500	0.628	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.659375	0.618	0.800000
Gender_Gap_in_Spanish_WP	0.593684	1.158	0.799831
GesturePhaseSegmentationProcessed	0.633924	3.305	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	2.157	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.742	0.800000
INNHotelsGroup	0.863680	16.179	0.800000
Indian_pines	0.934390	12.016	0.799978
JapaneseVowels	0.993979	2.513	0.799920
KDDCup09_upselling	0.779727	2.067	0.799922
MIC	0.896970	1.372	0.799879
MagicTelescope	0.876183	5.087	0.800000
Marketing_Campaign	0.886161	0.787	0.800000
Mobile_Price_Classification	0.972500	0.680	0.800000
National_Health_and_Nutrition_Health_Survey	0.828947	0.574	0.799824
PhishingWebsites	0.964722	3.510	0.800000
PieChart3	0.879630	0.610	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.403	0.799479
PizzaCutter3	0.870813	0.662	0.799616
Pumpkin_Seeds	0.876000	0.665	0.800000
QSAR_biodegradation	0.876777	0.667	0.799810
SDSS17	0.971800	99.384	0.800000
Satellite	0.992157	1.767	0.800000
Telecom_Churn_Dataset	0.941529	0.950	0.799880
UJI_Pen_Characters	0.476190	2.798	0.799853
Water_Quality_and_Potability	0.647866	0.783	0.799756
Wilt	0.992746	0.780	0.799834
