dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.440154	2.445	0.799845	0.003	0.205	2.241	2.448
Amazon_employee_access	0.942173	10.040	0.799994	0.003	0.142	9.898	10.043
BLE_RSSI_dataset_for_Indoor_localization	0.731597	1.016	0.799980	0.003	0.033	0.982	1.018
BNG(breast-w)	0.985903	16.627	0.799980	0.004	0.236	16.390	16.631
BNG(cmc)	0.572875	31.550	0.799986	0.004	0.303	31.247	31.554
BNG(tic-tac-toe)	0.787148	16.856	0.799980	0.004	0.239	16.617	16.860
Bank_Customer_Churn_Dataset	0.870000	1.982	0.800000	0.003	0.070	1.912	1.985
Basketball_c	0.708955	0.262	0.800000	0.002	0.046	0.216	0.264
Cardiovascular-Disease-dataset	0.729000	50.756	0.800000	0.005	0.423	50.333	50.761
Click_prediction_small	0.832165	6.020	0.799990	0.004	0.086	5.934	6.024
Credit_c	0.706452	41.754	0.801311	0.006	0.796	40.958	41.760
Customer_Personality_Analysis	0.892857	0.491	0.800000	0.003	0.046	0.446	0.494
Diabetic_Retinopathy_Debrecen	0.766234	0.263	0.799305	0.002	0.030	0.233	0.265
E-CommereShippingData	0.672727	2.108	0.799982	0.002	0.060	2.047	2.110
Employee	0.848550	0.706	0.799914	0.002	0.024	0.681	0.708
FICO-HELOC-cleaned	0.742785	2.547	0.799919	0.005	0.125	2.422	2.553
Firm-Teacher_Clave-Direction_Classification	0.761574	2.409	0.800000	0.004	0.100	2.309	2.413
Fitness_Club_c	0.798658	0.184	0.799596	0.002	0.013	0.171	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.625000	0.334	0.800000	0.002	0.034	0.300	0.336
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.681250	0.337	0.800000	0.002	0.035	0.302	0.339
Gender_Gap_in_Spanish_WP	0.593684	0.841	0.799831	0.002	0.036	0.806	0.843
GesturePhaseSegmentationProcessed	0.666329	2.983	0.799959	0.003	0.166	2.817	2.986
HR_Analytics_Job_Change_of_Data_Scientists	0.856670	1.805	0.797432	0.009	0.060	1.745	1.814
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.407	0.800000	0.002	0.051	0.356	0.410
INNHotelsGroup	0.867953	15.631	0.800000	0.004	0.304	15.327	15.635
Indian_pines	0.928923	11.273	0.799978	0.009	0.975	10.298	11.281
JapaneseVowels	0.995484	2.180	0.799920	0.003	0.080	2.100	2.183
KDDCup09_upselling	0.780702	1.798	0.799922	0.003	0.140	1.658	1.801
MIC	0.906061	1.069	0.799879	0.003	0.159	0.911	1.072
MagicTelescope	0.876183	4.775	0.800000	0.003	0.109	4.666	4.778
