dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.185328	2.506	0.799845	0.003	0.206	2.300	2.509
Amazon_employee_access	0.942173	9.876	0.799994	0.003	0.137	9.739	9.879
BLE_RSSI_dataset_for_Indoor_localization	0.340010	1.019	0.799980	0.003	0.046	0.973	1.022
BNG(breast-w)	0.655956	16.290	0.799980	0.004	0.241	16.049	16.294
BNG(cmc)	0.426221	29.739	0.799986	0.005	0.314	29.425	29.744
BNG(tic-tac-toe)	0.652908	16.191	0.799980	0.004	0.237	15.954	16.196
Bank_Customer_Churn_Dataset	0.796500	1.976	0.800000	0.003	0.076	1.900	1.979
Basketball_c	0.619403	0.241	0.800000	0.003	0.031	0.210	0.244
Cardiovascular-Disease-dataset	0.499714	48.137	0.800000	0.005	0.395	47.742	48.143
Click_prediction_small	0.831539	5.885	0.799990	0.003	0.080	5.805	5.888
Credit_c	0.526220	40.227	0.801311	0.006	0.792	39.435	40.233
Customer_Personality_Analysis	0.850446	0.491	0.800000	0.002	0.045	0.445	0.493
Diabetic_Retinopathy_Debrecen	0.467532	0.265	0.799305	0.002	0.030	0.235	0.267
E-CommereShippingData	0.596818	2.086	0.799982	0.003	0.061	2.025	2.089
Employee	0.656284	0.706	0.799914	0.002	0.025	0.681	0.708
FICO-HELOC-cleaned	0.520506	2.533	0.799919	0.003	0.125	2.408	2.536
Firm-Teacher_Clave-Direction_Classification	0.398148	2.381	0.800000	0.003	0.105	2.276	2.385
Fitness_Club_c	0.694631	0.187	0.799596	0.002	0.013	0.174	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.500000	0.335	0.800000	0.002	0.034	0.301	0.337
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.515625	0.337	0.800000	0.002	0.036	0.302	0.340
Gender_Gap_in_Spanish_WP	0.588421	0.843	0.799831	0.003	0.038	0.805	0.846
GesturePhaseSegmentationProcessed	0.277468	2.947	0.799959	0.003	0.161	2.786	2.950
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	1.800	0.797432	0.003	0.059	1.741	1.803
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.840136	0.409	0.800000	0.002	0.052	0.357	0.411
INNHotelsGroup	0.672364	15.523	0.800000	0.004	0.324	15.199	15.528
Indian_pines	0.006014	11.458	0.799978	0.007	0.974	10.484	11.466
JapaneseVowels	0.096839	2.154	0.799920	0.003	0.080	2.074	2.157
KDDCup09_upselling	0.500000	1.797	0.799922	0.003	0.141	1.656	1.800
MIC	0.845455	1.067	0.799879	0.003	0.157	0.911	1.070
MagicTelescope	0.648265	4.702	0.800000	0.003	0.110	4.592	4.705
Marketing_Campaign	0.850446	0.505	0.800000	0.003	0.049	0.456	0.507
Mobile_Price_Classification	0.250000	0.408	0.800000	0.002	0.038	0.369	0.410
National_Health_and_Nutrition_Health_Survey	0.839912	0.289	0.799824	0.002	0.018	0.271	0.292
PhishingWebsites	0.556762	3.137	0.800000	0.003	0.144	2.992	3.140
PieChart3	0.875000	0.351	0.799443	0.002	0.054	0.297	0.354
Pima_Indians_Diabetes_Database	0.649351	0.137	0.799479	0.002	0.013	0.124	0.140
PizzaCutter3	0.880383	0.345	0.799617	0.002	0.052	0.293	0.347
