dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.428571	7.001	0.799845
Amazon_employee_access	0.942173	14.701	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730596	5.498	0.799980
BNG(breast-w)	0.985395	21.327	0.799980
BNG(cmc)	0.574503	36.239	0.799986
BNG(tic-tac-toe)	0.788037	21.321	0.799980
Bank_Customer_Churn_Dataset	0.864000	6.649	0.800000
Basketball_c	0.701493	4.871	0.800000
Cardiovascular-Disease-dataset	0.730143	50.112	0.800000
Click_prediction_small	0.831539	6.411	0.799990
Credit_c	0.705542	42.460	0.801311
Customer_Personality_Analysis	0.895089	0.997	0.800000
Diabetic_Retinopathy_Debrecen	0.753247	0.744	0.799305
E-CommereShippingData	0.672273	2.631	0.799982
Employee	0.852846	1.180	0.799914
FICO-HELOC-cleaned	0.738734	3.123	0.799919
Firm-Teacher_Clave-Direction_Classification	0.724074	2.761	0.800000
Fitness_Club_c	0.788591	0.471	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.640625	0.628	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.665625	0.646	0.800000
Gender_Gap_in_Spanish_WP	0.592632	1.140	0.799831
GesturePhaseSegmentationProcessed	0.622278	3.338	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.855568	2.137	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.705	0.800000
INNHotelsGroup	0.860786	16.255	0.800000
Indian_pines	0.920722	11.923	0.799978
JapaneseVowels	0.993979	2.495	0.799920
KDDCup09_upselling	0.775828	2.107	0.799922
MIC	0.893939	1.375	0.799879
MagicTelescope	0.875657	5.126	0.800000
Marketing_Campaign	0.899554	0.794	0.800000
Mobile_Price_Classification	0.970000	0.679	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.612	0.799824
PhishingWebsites	0.966531	3.508	0.800000
PieChart3	0.879630	0.653	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.453	0.799479
PizzaCutter3	0.880383	0.661	0.799616
Pumpkin_Seeds	0.872000	0.692	0.800000
QSAR_biodegradation	0.872038	0.660	0.799810
SDSS17	0.971900	99.487	0.800000
Satellite	0.993137	1.803	0.800000
Telecom_Churn_Dataset	0.944528	0.918	0.799880
UJI_Pen_Characters	0.472527	3.024	0.799853
Water_Quality_and_Potability	0.647866	0.778	0.799756
Wilt	0.990674	1.392	0.799834
abalone	0.629187	0.921	0.799856
ada	0.845783	1.708	0.799855
